frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.00032224,0.00260032,0.0043936,0.0850213,0.00860592,0.000244
1,0.00028944,0.00185712,0.00438864,0.0831016,0.00723536,0.00023744
2,0.00028864,0.00188288,0.00439312,0.0838104,0.00697936,0.00023744
3,0.00029024,0.00186384,0.00439456,0.0846229,0.00698976,0.00023664
4,0.00028544,0.00213392,0.00439552,0.0861005,0.00700944,0.00023712
5,0.00028656,0.00188144,0.00440416,0.086877,0.0070424,0.0002376
6,0.0002864,0.0020344,0.00439792,0.0874541,0.00703312,0.0002376
7,0.00028464,0.00186864,0.00440688,0.0882574,0.00705296,0.00023728
8,0.00028448,0.00185888,0.00440784,0.0885659,0.00708512,0.00023728
9,0.00028336,0.00198672,0.00441664,0.0891744,0.007088,0.0002384
10,0.00029104,0.0018728,0.0044176,0.0902443,0.00712832,0.00023728
11,0.00028288,0.00188992,0.0044184,0.0912088,0.00714816,0.00023152
12,0.00027712,0.00199856,0.00442096,0.0915989,0.00714592,0.0002376
13,0.00027936,0.0018704,0.00442336,0.0924866,0.00721696,0.0002368
14,0.00028288,0.00201616,0.00442688,0.094045,0.00724192,0.00023216
15,0.00028112,0.00187952,0.00442736,0.0974131,0.007284,0.0002368
16,0.00027792,0.00185776,0.00443296,0.0984192,0.00729776,0.0002384
17,0.00027664,0.00203136,0.00443056,0.100907,0.0072952,0.00024
18,0.0002768,0.00186208,0.00443632,0.100924,0.00734528,0.00023248
19,0.00027904,0.00185872,0.00443648,0.101636,0.00736464,0.00023728
20,0.00027616,0.0018208,0.00443936,0.101669,0.0073976,0.00023616
21,0.00027568,0.00197808,0.0044432,0.101986,0.00740976,0.00023152
22,0.00026864,0.0018664,0.00444448,0.101907,0.007448,0.00023168
23,0.0002792,0.00183312,0.00444624,0.102284,0.0074504,0.00023648
24,0.00027984,0.00184768,0.00444496,0.103507,0.00748528,0.00023712
25,0.0002808,0.00184816,0.00444704,0.103691,0.00748832,0.00023632
26,0.00027504,0.00184,0.00445104,0.103736,0.00754096,0.0002384
27,0.00027392,0.00211648,0.00444704,0.103905,0.00753264,0.00023632
