frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.00047264,0.0044008,4.768e-05,0.00895968,0.0010408,0.00228768,0.00033136
1,0.00035552,0.00275584,2.912e-05,0.004172,0.00096656,0.00139104,0.00026192
2,0.00035264,0.00247552,2.88e-05,0.0031632,0.00053856,0.0012472,0.00024288
3,0.0003464,0.00234192,2.8e-05,0.00304592,0.00056896,0.00123296,0.0002456
4,0.00034656,0.00225744,2.656e-05,0.00295904,0.00055648,0.0012032,0.0002304
5,0.0003464,0.0022008,2.656e-05,0.00296688,0.00059232,0.00115952,0.00022704
6,0.00031504,0.00219872,2.608e-05,0.0029344,0.00055008,0.0011344,0.00022
7,0.00032848,0.0021336,2.544e-05,0.00287904,0.00053232,0.00112112,0.0002216
8,0.00031904,0.00212768,2.56e-05,0.00287616,0.0005448,0.00112416,0.0002248
9,0.000332,0.00213504,2.528e-05,0.00287872,0.00053168,0.00111568,0.00022224
10,0.0003288,0.00213248,2.528e-05,0.00287776,0.0005224,0.0011184,0.00021984
11,0.0003272,0.00212928,2.512e-05,0.00289584,0.00051232,0.00112112,0.00022128
12,0.00032848,0.00213392,2.528e-05,0.00290176,0.00054256,0.0011144,0.00022208
13,0.0003264,0.00214544,2.544e-05,0.00290144,0.00051104,0.00111104,0.0002224
14,0.00033424,0.00212896,2.496e-05,0.00290352,0.00059408,0.00111168,0.00022192
15,0.00033072,0.00213392,2.544e-05,0.00290928,0.00052592,0.00111424,0.00022176
16,0.00033328,0.00213808,2.512e-05,0.00291728,0.000504,0.00111024,0.00021808
17,0.00032,0.00213664,2.512e-05,0.0029216,0.00051072,0.00111888,0.00022112
18,0.00033072,0.00213632,2.512e-05,0.00293664,0.00051824,0.00112816,0.00022544
19,0.0003296,0.00214496,2.512e-05,0.00294976,0.000628,0.00112864,0.00021872
20,0.00033168,0.00213792,2.544e-05,0.0029792,0.00051248,0.00114432,0.00021968
21,0.00033344,0.00213904,2.592e-05,0.00299776,0.00054672,0.00116448,0.00022224
22,0.00032848,0.00214048,2.496e-05,0.00301888,0.00049984,0.00118752,0.00022
23,0.00033312,0.00214512,2.528e-05,0.00305072,0.00052912,0.0012136,0.00022144
24,0.00031168,0.00219776,2.544e-05,0.00306272,0.0005288,0.00120912,0.00021792
25,0.00033184,0.0021976,2.544e-05,0.00309056,0.00051616,0.00118064,0.00021984
26,0.00033136,0.00222816,2.496e-05,0.00310912,0.0005392,0.00119504,0.00022416
27,0.00033184,0.00217968,2.528e-05,0.00312896,0.00052096,0.0011888,0.00021824
28,0.00032304,0.0022,2.512e-05,0.00315056,0.00050304,0.00117888,0.0002224
29,0.00032256,0.00222208,2.528e-05,0.00316752,0.000532,0.001176,0.0002192
30,0.0003232,0.0022368,2.512e-05,0.00320032,0.00058496,0.00121056,0.00021952
31,0.0003304,0.00223008,2.528e-05,0.00319536,0.00055152,0.00118752,0.00021888
32,0.00032672,0.0022256,2.512e-05,0.00322544,0.00048784,0.00118272,0.00022304
33,0.00033216,0.00221232,2.512e-05,0.00321824,0.00052768,0.00121184,0.00022176
34,0.00034048,0.0022344,2.512e-05,0.00322688,0.00053168,0.0011744,0.00022192
35,0.00033088,0.00221248,2.528e-05,0.00323792,0.00053696,0.00119216,0.00022656
36,0.00032128,0.0022248,2.576e-05,0.00322064,0.000512,0.00117616,0.00021888
37,0.00033488,0.0022168,2.544e-05,0.00322688,0.00052368,0.00118608,0.00021936
38,0.00033408,0.0022304,2.512e-05,0.00322096,0.00055136,0.00119856,0.00022128
39,0.00033168,0.00221968,2.528e-05,0.00323472,0.00066608,0.00119344,0.00021824
40,0.00033408,0.00222896,2.544e-05,0.00322128,0.0005968,0.00119024,0.00022112
41,0.00033152,0.0022192,2.496e-05,0.0032264,0.00053504,0.00118208,0.00022176
42,0.00031936,0.00264528,2.592e-05,0.00324128,0.00049184,0.00151136,0.00022928
43,0.00033152,0.00230768,2.608e-05,0.00377808,0.00051744,0.0012856,0.00022064
44,0.0003224,0.00219232,2.544e-05,0.0032408,0.0004992,0.00127104,0.00022128
45,0.00033888,0.00223152,2.512e-05,0.00324688,0.000544,0.00126128,0.0002208
46,0.00033072,0.00223072,2.544e-05,0.00325808,0.00048896,0.00127168,0.00022368
47,0.00032688,0.00221648,2.576e-05,0.00324736,0.00051888,0.00125072,0.00022096
48,0.00032656,0.0022144,2.528e-05,0.00326528,0.0005128,0.00128176,0.00022336
49,0.00033376,0.00221776,2.528e-05,0.00325712,0.0005152,0.00126032,0.00021904
50,0.00031568,0.00222256,2.56e-05,0.00325984,0.0004888,0.0012592,0.00022048
51,0.00032848,0.00220736,2.528e-05,0.00326336,0.00052816,0.00126784,0.00021952
52,0.0003256,0.0022048,2.528e-05,0.00326032,0.000504,0.0012696,0.00021984
53,0.00033232,0.00220048,2.496e-05,0.00326304,0.00052848,0.00126352,0.00021952
54,0.00033328,0.00223648,2.56e-05,0.00326128,0.00052816,0.00127408,0.00021936
55,0.00033248,0.002208,2.528e-05,0.00327504,0.00053184,0.001272,0.00021984
56,0.0003304,0.00222528,2.544e-05,0.00327104,0.00053968,0.0012784,0.00021936
57,0.00033024,0.00221616,2.544e-05,0.00329152,0.00054208,0.0012696,0.00021936
58,0.0003256,0.00219648,2.544e-05,0.00328976,0.00057952,0.00127248,0.00022128
59,0.00033328,0.00220688,2.544e-05,0.0033016,0.00064656,0.001284,0.00022112
60,0.00032944,0.00221264,2.576e-05,0.0033088,0.000528,0.00129872,0.00021872
61,0.00033376,0.00221616,2.512e-05,0.00330096,0.00052784,0.00130112,0.00021888
62,0.00033424,0.00219984,2.56e-05,0.00332768,0.0005808,0.00130512,0.00021952
63,0.00031568,0.00221728,2.544e-05,0.00333408,0.00052784,0.00132064,0.0002208
64,0.00032816,0.0021992,2.544e-05,0.00333968,0.00053568,0.00131568,0.0002184
65,0.00032928,0.00221632,2.528e-05,0.00333776,0.00052912,0.00131216,0.00021888
66,0.00031696,0.00222512,2.512e-05,0.00334384,0.00052976,0.00131712,0.00021968
67,0.00033424,0.00220784,2.496e-05,0.0033696,0.00053664,0.00132672,0.00021856
68,0.00032624,0.00221232,2.544e-05,0.00338096,0.00052576,0.00133664,0.00021904
69,0.00032704,0.0022272,2.528e-05,0.00336784,0.00051648,0.00133376,0.00021968
70,0.00032736,0.0022136,2.544e-05,0.00337408,0.00051744,0.00132096,0.00022112
71,0.00033184,0.0022304,2.528e-05,0.00338256,0.0005096,0.00134544,0.00022192
72,0.00033584,0.00221632,2.544e-05,0.0033872,0.00051936,0.00134432,0.00022208
73,0.0003296,0.00221616,2.512e-05,0.00340896,0.000512,0.0013672,0.00022288
74,0.0003328,0.00223712,2.56e-05,0.00341392,0.00049776,0.00136688,0.00021968
75,0.00033136,0.00222144,2.528e-05,0.00343264,0.00052208,0.00138448,0.00021984
76,0.00031696,0.00221408,2.528e-05,0.00342112,0.00053136,0.00139456,0.00021904
77,0.00032656,0.00221072,2.512e-05,0.0034504,0.00052256,0.00140976,0.0002248
78,0.00032704,0.00224624,2.56e-05,0.00346688,0.00068704,0.0014208,0.00021904
79,0.00032928,0.0022224,2.544e-05,0.00348064,0.00053056,0.00144352,0.00021872
80,0.00031632,0.00222208,2.528e-05,0.00347552,0.00053696,0.0014528,0.00022144
81,0.00033664,0.00222784,2.544e-05,0.0035048,0.00050064,0.00145168,0.00022192
82,0.00033376,0.0022272,2.56e-05,0.00350128,0.00052144,0.00145584,0.0002192
83,0.00032192,0.00221664,2.512e-05,0.0035232,0.00054128,0.0014624,0.00022432
84,0.00032,0.0022336,2.528e-05,0.00352688,0.00051056,0.00146176,0.00022128
85,0.00032848,0.0022248,2.528e-05,0.00354384,0.00051872,0.00146256,0.0002184
86,0.0003264,0.00223472,2.56e-05,0.00355568,0.00050016,0.00146704,0.00021968
87,0.00032944,0.00223824,2.56e-05,0.00357984,0.0005216,0.00148112,0.00022
88,0.0003272,0.0022304,2.528e-05,0.00358496,0.00053168,0.0014752,0.00021808
89,0.0003176,0.00222688,2.512e-05,0.00361888,0.00050272,0.00147568,0.00022
90,0.0003376,0.00223536,2.528e-05,0.0036408,0.00049648,0.00147408,0.00021984
91,0.00033152,0.00224368,2.544e-05,0.00366032,0.0005112,0.00148352,0.00021712
92,0.00033264,0.00224368,2.56e-05,0.0036536,0.0005184,0.0014832,0.0002192
93,0.00031792,0.00224032,2.528e-05,0.00366368,0.00050544,0.00148128,0.00022256
94,0.00033344,0.00223664,2.528e-05,0.00366304,0.0004992,0.00146192,0.00021984
95,0.00032432,0.00223552,2.512e-05,0.00368,0.00052272,0.0014672,0.00022128
96,0.00032864,0.00222736,2.528e-05,0.0036824,0.00053376,0.00145472,0.00022144
97,0.00033168,0.0022336,2.528e-05,0.00367328,0.00069872,0.00143888,0.00021728
98,0.0003344,0.0022368,2.544e-05,0.00367248,0.00053968,0.00142496,0.00021808
99,0.00032768,0.002236,2.544e-05,0.00365904,0.00049056,0.00141376,0.00022048
100,0.00032944,0.00224736,2.512e-05,0.0036512,0.0005384,0.00141264,0.00022096
