frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,4.144e-05,0.00140688,0.00100688,0.00040016,0.00121152,0.00011504
1,3.744e-05,0.0005368,0.0010032,0.00039984,0.00065344,0.00011232
2,3.776e-05,0.00060512,0.0010008,0.00043936,0.00064928,0.00011344
3,2.88e-05,0.00046896,0.00081776,0.00032192,0.00046032,7.616e-05
4,2.72e-05,0.0004816,0.00081696,0.0003344,0.00047136,7.584e-05
5,2.848e-05,0.00044656,0.0008168,0.00033568,0.00047312,7.6e-05
6,2.784e-05,0.0004696,0.00081744,0.000344,0.00047248,7.632e-05
7,2.528e-05,0.00046784,0.00082448,0.00030352,0.00047136,6.832e-05
8,2.544e-05,0.0004688,0.00082448,0.00030832,0.00042432,6.816e-05
9,2.56e-05,0.00039792,0.00082064,0.00030496,0.00041408,6.848e-05
10,2.512e-05,0.00046704,0.0008232,0.00029888,0.00042832,6.864e-05
11,2.24e-05,0.00044496,0.00081824,0.00030128,0.00044224,6.8e-05
12,2.064e-05,0.00045632,0.00083152,0.00028336,0.00042928,6.848e-05
13,1.936e-05,0.0004136,0.00082976,0.00028192,0.00043056,7.168e-05
14,2e-05,0.00039664,0.00083776,0.00026848,0.0004536,7.136e-05
15,2.176e-05,0.00045984,0.00083568,0.00027296,0.00045312,6.736e-05
16,1.888e-05,0.00044192,0.00084384,0.0002608,0.00044416,6.912e-05
17,1.824e-05,0.00039488,0.00084464,0.00026016,0.00044288,6.912e-05
18,2.016e-05,0.00039472,0.0008472,0.00025344,0.00044112,6.816e-05
19,1.92e-05,0.00043664,0.000844,0.00025808,0.0004352,6.72e-05
20,1.92e-05,0.00045536,0.00084112,0.00026304,0.00044048,6.752e-05
21,1.872e-05,0.000452,0.00085408,0.00025936,0.00042336,6.816e-05
22,1.92e-05,0.00039968,0.00084896,0.00026736,0.00042192,6.784e-05
23,1.984e-05,0.00044816,0.0008544,0.00027536,0.00042144,6.528e-05
24,2.016e-05,0.00042992,0.00085744,0.0002896,0.00042448,6.704e-05
25,1.744e-05,0.00039328,0.00085728,0.00029104,0.00042336,6.608e-05
26,1.744e-05,0.00040192,0.0008576,0.00030112,0.00041904,6.736e-05
