frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,2.4444e-05,0.000133629,0.000691556,0.00426741,0.000650963,0.00722311,0.000102519
1,2.2518e-05,0.000126075,0.000696,0.00125318,0.000296741,0.00715867,9.9703e-05
2,2.4148e-05,0.000127407,0.000703111,0.000710519,0.000336741,0.00745896,0.000102519
3,2.2815e-05,0.00012637,0.00069363,0.00069363,0.000294518,0.00762681,0.0001
4,2.2667e-05,0.000126518,0.000667556,0.00068963,0.000280444,0.00764859,0.000100148
5,2.4148e-05,0.000127851,0.000658963,0.000713334,0.000378519,0.00797481,0.000100593
6,2.2814e-05,0.000127259,0.000692148,0.000693926,0.000297778,0.00841748,0.000100149
7,2.2371e-05,0.000126074,0.000700297,0.000694963,0.00028637,0.00862815,0.000101777
8,2.4445e-05,0.000127407,0.000687556,0.000714222,0.000329185,0.00880933,9.9555e-05
9,2.2963e-05,0.000126223,0.000698666,0.000704888,0.000291259,0.00875659,0.000101037
10,2.4444e-05,0.000127259,0.000701333,0.000726963,0.00032326,0.00875511,0.000102519
11,2.237e-05,0.00012637,0.000696296,0.000698815,0.000324593,0.0087677,9.9407e-05
12,2.2371e-05,0.000126074,0.000697481,0.000704889,0.000284592,0.00879452,0.00010074
13,2.4148e-05,0.000127259,0.000697186,0.000718815,0.00031526,0.0087877,0.000100592
14,2.237e-05,0.000126518,0.000698074,0.000701334,0.000294222,0.00897037,0.000101037
15,2.237e-05,0.000126815,0.000686667,0.000702074,0.000403111,0.00920904,9.9259e-05
16,2.4148e-05,0.000127407,0.000696297,0.000798667,0.000416444,0.00934919,0.00010074
17,2.237e-05,0.000126371,0.00069437,0.000704,0.000311407,0.00948163,9.9704e-05
18,2.3703e-05,0.000127259,0.000698371,0.000716148,0.000441482,0.00926874,0.00010074
19,2.2963e-05,0.000126074,0.000697926,0.000708444,0.0018277,0.00928563,0.000100149
20,2.2519e-05,0.000125481,0.000695704,0.00159837,0.000469333,0.00949689,9.9851e-05
21,2.4e-05,0.000126222,0.00070563,0.000920593,0.000370667,0.00956341,0.000101333
22,2.2815e-05,0.000126963,0.000695556,0.00120311,0.000505185,0.00973022,0.000100593
23,2.2519e-05,0.000126074,0.000690963,0.000830371,0.000346074,0.00997141,9.9555e-05
24,2.4e-05,0.000126222,0.000700149,0.000735259,0.000396889,0.0103951,0.0001
25,2.3407e-05,0.000126815,0.000701037,0.000735555,0.000519852,0.011352,0.000100444
26,2.2222e-05,0.000125037,0.000684,0.00094563,0.000333926,0.0107276,9.9704e-05
