frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.0004,0.00305936,0.00027168,0.0118794,0.00074928,0.00575376,0.00027072
1,0.00033888,0.00246864,0.00026512,0.00726704,0.00056208,0.00651712,0.00025392
2,0.00034064,0.00242912,0.00026816,0.0061448,0.00051888,0.00774768,0.00024384
3,0.00033232,0.0023672,0.00026432,0.00594816,0.00052848,0.0083472,0.00024224
4,0.00032944,0.00235296,0.0002592,0.00586304,0.00048896,0.00912544,0.00024352
5,0.00032432,0.0023768,0.00026128,0.00587232,0.00052896,0.0102624,0.00024512
6,0.00033824,0.00236944,0.00026304,0.00589696,0.00052048,0.0115227,0.0002432
7,0.00033344,0.00237344,0.000268,0.00592576,0.00048976,0.0120456,0.00024512
8,0.0003176,0.00238336,0.00026224,0.00595072,0.00050304,0.0127931,0.00024464
9,0.00033184,0.0023896,0.0002616,0.00598656,0.00051824,0.0134566,0.00024576
10,0.0003408,0.00237456,0.000264,0.0060304,0.00051568,0.0137032,0.0002472
11,0.00033168,0.002372,0.00026368,0.00608288,0.0005088,0.0143875,0.00024688
12,0.0003408,0.00236608,0.00026816,0.00611728,0.00051856,0.0151082,0.0002448
13,0.00032128,0.00238,0.00026416,0.00618816,0.00051536,0.0151586,0.00024544
14,0.00031648,0.00238464,0.00026224,0.00618576,0.00052672,0.0154174,0.00024528
15,0.000332,0.00238864,0.00025984,0.00626976,0.00051216,0.0165117,0.000244
16,0.00032976,0.00237792,0.0002632,0.00632464,0.00049696,0.0167416,0.00024224
17,0.00032592,0.00238304,0.00025872,0.00640384,0.0005288,0.0166717,0.00024352
18,0.000328,0.00235536,0.00026608,0.00641776,0.0005336,0.0159954,0.00024352
19,0.00033024,0.00237056,0.0002624,0.00643008,0.00056288,0.017236,0.00024336
20,0.00033104,0.0023584,0.00026256,0.00645296,0.00052896,0.0158947,0.0002456
21,0.00032704,0.0023648,0.00026544,0.00648944,0.00052336,0.0148888,0.00024288
22,0.00031632,0.00237584,0.00026336,0.00648656,0.00052976,0.0154974,0.0002456
23,0.00032624,0.0023784,0.00026032,0.00651584,0.00053072,0.0139205,0.00024384
24,0.0003352,0.00235792,0.00026336,0.00654512,0.00057936,0.0145445,0.0002432
25,0.00033984,0.002368,0.00026416,0.00656944,0.00049296,0.0149717,0.00024352
26,0.00033312,0.00236528,0.00026112,0.0066024,0.0004912,0.0172542,0.00024288
27,0.00032384,0.00235504,0.00025968,0.006632,0.00049168,0.0162469,0.00024384
28,0.00032864,0.00235536,0.00025968,0.00666272,0.00049328,0.0192173,0.00024368
29,0.00033184,0.00237824,0.00026688,0.00674016,0.00050544,0.021273,0.00024288
30,0.0003216,0.00236512,0.00026544,0.00671488,0.00049616,0.0217854,0.00024288
31,0.00033568,0.00236912,0.0002648,0.00675136,0.0005544,0.0177123,0.00024256
32,0.0003184,0.00237296,0.00026272,0.0067736,0.00049072,0.0213155,0.0002424
33,0.0003336,0.00236688,0.00026592,0.00674704,0.00049296,0.0177453,0.00024464
34,0.00032784,0.00236352,0.00026896,0.00676848,0.00048896,0.0226502,0.00024288
35,0.00032928,0.00236448,0.00026272,0.00678256,0.0005,0.0219797,0.0002432
36,0.00033584,0.00237664,0.00026304,0.006844,0.00048944,0.0205165,0.00024256
37,0.00033344,0.00237184,0.00026432,0.00683968,0.00049008,0.0233181,0.00024112
38,0.0003344,0.00234768,0.00026352,0.00684128,0.00049824,0.0197394,0.00024288
39,0.00033504,0.0023776,0.00026592,0.00679136,0.00048848,0.0219974,0.0002432
40,0.00034368,0.0023704,0.00026224,0.00676528,0.0004936,0.0216592,0.00024368
41,0.00033408,0.00234416,0.00026016,0.00676288,0.0004896,0.0227595,0.00024256
42,0.00033024,0.00279392,0.00026656,0.00663424,0.00059904,0.0258829,0.00026592
43,0.00033088,0.00239136,0.0002632,0.00743024,0.00052816,0.019795,0.000248
44,0.000332,0.00235872,0.00026736,0.00663936,0.0005752,0.0223552,0.00024736
45,0.00033424,0.00236496,0.00026432,0.00662128,0.00052416,0.0207459,0.00024688
46,0.00033936,0.00236432,0.00026272,0.00657792,0.0005296,0.0202541,0.0002464
47,0.00032912,0.00237024,0.00026256,0.00652592,0.00052576,0.0217717,0.00024496
48,0.00033024,0.00234688,0.00026,0.00670832,0.00052272,0.0172374,0.00024672
49,0.00033616,0.00237456,0.0002656,0.00672832,0.00058544,0.0166304,0.00024608
50,0.00033728,0.0023696,0.00026848,0.0067784,0.00052352,0.019305,0.0002456
51,0.00032304,0.0023712,0.00026656,0.0067632,0.00052576,0.0151467,0.00024672
52,0.00032304,0.00236048,0.00026512,0.0066536,0.00051376,0.0182448,0.00024624
53,0.00033392,0.0023752,0.00026336,0.0066296,0.00052992,0.0163725,0.0002456
54,0.00032768,0.00237616,0.00026352,0.00664048,0.00053824,0.0168494,0.00024688
55,0.0003336,0.00237296,0.0002632,0.00658864,0.00052848,0.0183581,0.00024448
56,0.00033184,0.0023648,0.00026656,0.00661024,0.0005144,0.0149835,0.00024336
57,0.0003392,0.00235984,0.00026256,0.00659056,0.00052592,0.0168285,0.00024512
58,0.00033584,0.00237504,0.000264,0.00657872,0.0005896,0.0148342,0.0002448
59,0.00033104,0.00236672,0.00025936,0.0065456,0.00052768,0.0134096,0.00024384
60,0.00032176,0.00236752,0.00026176,0.00652288,0.000528,0.013156,0.00024336
61,0.0003344,0.00237888,0.00026272,0.00652576,0.00052368,0.0146418,0.00024608
62,0.00032624,0.00235936,0.000264,0.00651568,0.00054304,0.0132722,0.00024624
63,0.0003288,0.00235872,0.00026112,0.0065008,0.00051296,0.0136083,0.00024544
64,0.00033216,0.002352,0.00026464,0.0065288,0.00052208,0.0135963,0.00024528
65,0.00032944,0.0023664,0.00026736,0.00652512,0.00050944,0.0136197,0.00024576
66,0.0003304,0.00238256,0.00026576,0.0065592,0.00052416,0.0141883,0.00024592
67,0.00032432,0.0023568,0.00026032,0.00657776,0.0005216,0.0138472,0.00024544
68,0.00033152,0.002364,0.00026736,0.00660592,0.00052608,0.0144917,0.0002424
69,0.00034064,0.00237648,0.000264,0.00662176,0.0005272,0.0143906,0.0002456
70,0.00033568,0.00237152,0.00025648,0.00665072,0.00052432,0.014543,0.00024464
71,0.00033152,0.00236736,0.00026048,0.00665008,0.00051616,0.014439,0.00024672
72,0.0003176,0.00236752,0.00026,0.0066848,0.00053248,0.014685,0.00024448
73,0.00032992,0.0023784,0.00026496,0.00672608,0.00052576,0.0150437,0.00024496
74,0.00032016,0.002372,0.00026384,0.0067776,0.0005312,0.0154678,0.0002448
75,0.00032816,0.0023536,0.00026304,0.00677904,0.00053296,0.0152424,0.00024608
76,0.00032976,0.00237568,0.00025888,0.00685424,0.00052352,0.0152808,0.00024592
77,0.00033536,0.00236544,0.0002632,0.00676912,0.00058688,0.0148118,0.00024608
78,0.00032032,0.00237072,0.00026096,0.0066296,0.0005104,0.0156118,0.00024288
79,0.00033248,0.00238544,0.0002648,0.00653248,0.00052272,0.0160158,0.00024432
80,0.0003304,0.00238768,0.00026208,0.00642672,0.000528,0.0159738,0.00024288
81,0.00033088,0.00236256,0.00025952,0.00625152,0.00052608,0.0158014,0.00024288
82,0.00033024,0.00238128,0.00026816,0.00618512,0.00052256,0.0166288,0.00024608
83,0.00033056,0.00236784,0.00026848,0.00598224,0.0005272,0.0161386,0.00024592
84,0.00032256,0.00236864,0.00026256,0.00593008,0.0005224,0.0163302,0.0002472
85,0.0003296,0.00237696,0.00025424,0.00580528,0.00052704,0.0168382,0.00024416
86,0.00033296,0.00236784,0.000268,0.00588576,0.00049728,0.0169954,0.00024704
87,0.0003344,0.00235584,0.00026128,0.00595232,0.0005256,0.0165136,0.00024576
88,0.00032288,0.00234608,0.00026608,0.00592512,0.00052544,0.0161557,0.0002456
89,0.0003336,0.00231376,0.00026192,0.0051624,0.0005256,0.00243424,0.00024384
90,0.00033488,0.00232272,0.00026496,0.00518256,0.00052416,0.00567232,0.0002464
91,0.0003176,0.00237424,0.000264,0.00605456,0.00052384,0.0167674,0.00024528
92,0.00033152,0.00236464,0.00026496,0.00619824,0.0005264,0.0175491,0.00024528
93,0.0003288,0.00235328,0.00026032,0.00612992,0.00052624,0.0180248,0.00024544
94,0.00033232,0.0023768,0.00026208,0.00614608,0.00052624,0.0176651,0.00024656
95,0.00033312,0.00236224,0.000264,0.0061312,0.00052416,0.0184126,0.0002448
96,0.00033344,0.00236048,0.00025664,0.00612384,0.00052688,0.0179626,0.00024464
97,0.0003296,0.002368,0.00025552,0.0061016,0.00058448,0.0174709,0.00024624
98,0.00032912,0.00236192,0.00025584,0.00609728,0.000512,0.0188528,0.000248
99,0.00032864,0.00237968,0.00026,0.0060912,0.00052688,0.0182006,0.00024336
100,0.00032336,0.0023704,0.0002576,0.00605568,0.0005224,0.0184326,0.00024256
101,0.00032496,0.00235616,0.0002648,0.00604048,0.00052656,0.0191822,0.00024656
102,0.00033424,0.0023696,0.00025712,0.00602816,0.00051472,0.0189522,0.00024496
103,0.00032416,0.00237472,0.00026416,0.00601232,0.00052768,0.0195214,0.00024304
104,0.00034,0.00237632,0.00026416,0.005992,0.00052416,0.0195787,0.00024448
105,0.00033696,0.00237728,0.0002616,0.00596048,0.0005272,0.0201557,0.0002456
106,0.00033584,0.00237024,0.00026304,0.0059392,0.00051168,0.0202458,0.0002464
107,0.00032304,0.00238416,0.00026256,0.00587344,0.00051696,0.0207106,0.00024496
108,0.00033696,0.00237968,0.00026192,0.00585168,0.00057664,0.0204146,0.00024672
109,0.00033344,0.0023584,0.00026176,0.00579376,0.000524,0.0207538,0.00024512
110,0.00035936,0.00236304,0.0002608,0.00574416,0.00082256,0.0213816,0.00026064
111,0.00033024,0.00238688,0.00026864,0.00657936,0.0005344,0.0220886,0.00024784
112,0.0003216,0.00237696,0.00026208,0.00574752,0.00053968,0.0221986,0.00024768
113,0.00033168,0.0023616,0.00026496,0.00575936,0.00052736,0.0224141,0.00024736
114,0.0003344,0.00237232,0.00025584,0.0056944,0.00051632,0.0238576,0.00024272
115,0.00033472,0.00237056,0.00026496,0.00564496,0.0005296,0.0245381,0.00024768
116,0.00032112,0.0023696,0.00025376,0.00560672,0.00052752,0.0247341,0.00024592
117,0.00033296,0.00235296,0.00025584,0.0055616,0.00052736,0.026477,0.00024752
118,0.00032848,0.00236672,0.00026016,0.00554768,0.00059024,0.0267808,0.00024496
119,0.00032544,0.00235216,0.00026608,0.00555696,0.00052624,0.026639,0.00024848
120,0.00032848,0.00237312,0.00026064,0.00559728,0.00052768,0.0263061,0.00024688
121,0.000336,0.00234512,0.0002616,0.0056096,0.00052656,0.0264336,0.00024448
122,0.00033264,0.00236576,0.00025008,0.0056264,0.0005488,0.0259141,0.00024672
123,0.00032816,0.00237264,0.00026496,0.00567168,0.00050736,0.0246941,0.00024576
124,0.00032176,0.00234368,0.00026528,0.00568864,0.00049008,0.0248306,0.00024688
125,0.0003328,0.00234848,0.0002632,0.00573072,0.00051856,0.0251029,0.00024288
126,0.00033536,0.00236544,0.0002664,0.0057656,0.00052928,0.0251414,0.00024608
127,0.0003344,0.0023464,0.00025728,0.00579872,0.00052512,0.0241758,0.0002472
128,0.00032272,0.00235696,0.00026176,0.00581424,0.00053248,0.0237592,0.0002464
129,0.00032672,0.00234272,0.00026288,0.00584432,0.00052224,0.023487,0.00024688
130,0.00032992,0.00235616,0.000264,0.00585376,0.0005264,0.0235507,0.00024624
131,0.00032976,0.00235744,0.00026192,0.00585568,0.00053568,0.0229314,0.00024624
132,0.00032384,0.00234544,0.00026064,0.00585056,0.0005264,0.0225139,0.00024336
133,0.00031728,0.00232976,0.00026208,0.00584944,0.00052208,0.0224013,0.00024416
134,0.00033472,0.00235392,0.00026464,0.00583072,0.00052576,0.0215074,0.00024416
135,0.0003376,0.00234848,0.0002656,0.00582224,0.00053328,0.0218739,0.0002424
136,0.00033968,0.00233296,0.00026496,0.00580352,0.00052528,0.021472,0.00024576
137,0.00033088,0.00233376,0.0002584,0.00579568,0.00050144,0.022027,0.00024512
138,0.00032512,0.00234944,0.00026224,0.00578864,0.0005104,0.021141,0.00024256
139,0.0003352,0.00235104,0.00025456,0.00576912,0.00052064,0.0209126,0.00024352
140,0.0003264,0.002356,0.00026304,0.00578176,0.00051568,0.0206405,0.00024544
141,0.00033584,0.00233824,0.00026512,0.00578912,0.00052688,0.0205283,0.00024544
142,0.00033632,0.00233552,0.00025904,0.00582688,0.00058688,0.0200453,0.00024592
