frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,2.4593e-05,0.000166074,0.000698815,0.0037803,0.000631407,0.00716563,0.000101185
1,2.2814e-05,0.000158222,0.000698815,0.00125452,0.000297926,0.00711556,0.000100741
2,2.3852e-05,0.000159556,0.000690815,0.000709926,0.000349185,0.00740148,0.000102667
3,2.2371e-05,0.00015837,0.000696889,0.000702222,0.000297185,0.00755911,0.000104444
4,2.237e-05,0.000156889,0.000692592,0.000689482,0.000333185,0.00761156,0.0001
5,2.4e-05,0.00015926,0.000689481,0.000713926,0.000350222,0.0079597,0.000101778
6,2.2518e-05,0.000159556,0.000704889,0.000695111,0.000316741,0.0083923,9.9704e-05
7,2.2963e-05,0.000158223,0.000700592,0.000701333,0.000302815,0.00860104,9.9556e-05
8,2.4592e-05,0.000159556,0.000696,0.000714518,0.000350667,0.00878844,0.000101186
9,2.237e-05,0.000158963,0.00069363,0.00166919,0.000580444,0.00873378,0.000100444
10,2.4592e-05,0.000159556,0.000693185,0.00108193,0.000390223,0.00870963,0.000100741
11,2.237e-05,0.000158371,0.000693333,0.000698963,0.000330222,0.00875067,0.000101926
12,2.2519e-05,0.000158223,0.000686963,0.000697926,0.000398222,0.00877718,0.000101777
13,2.3852e-05,0.000159111,0.000702074,0.000717926,0.000379111,0.00876163,0.000101185
14,2.2518e-05,0.000158963,0.000691555,0.000700593,0.000285778,0.00892963,9.9704e-05
15,2.2667e-05,0.000158518,0.000695852,0.000702074,0.000346666,0.00917748,0.000100296
16,2.4e-05,0.00015837,0.000703408,0.000718371,0.000333926,0.00930859,0.000102222
17,2.2815e-05,0.000158963,0.00069526,0.000703259,0.000342963,0.00947319,0.0001
18,2.3852e-05,0.000159556,0.000681778,0.000718074,0.000328593,0.00923659,0.000102518
19,2.2815e-05,0.000157185,0.000707704,0.000707259,0.000323407,0.00925689,0.00010163
20,2.2519e-05,0.000157481,0.000703408,0.000701186,0.000342667,0.00948889,9.8963e-05
21,2.3852e-05,0.000159111,0.000695704,0.000724148,0.000377037,0.00954015,0.000102371
22,2.237e-05,0.000158518,0.000690371,0.000711111,0.000327407,0.00967318,0.000100592
23,2.2519e-05,0.000158815,0.000694815,0.000717333,0.000349629,0.00984089,0.000100741
24,2.3259e-05,0.000159111,0.000695111,0.000741926,0.000381185,0.0103387,9.9704e-05
25,2.4e-05,0.00015837,0.000699112,0.000735555,0.000364297,0.0111787,0.000101037
26,2.3408e-05,0.000157333,0.000690075,0.000717037,0.000411111,0.0106087,9.9111e-05
27,2.3556e-05,0.000157482,0.0007,0.000737926,0.000336592,0.0107308,0.000102222
28,2.2963e-05,0.000157186,0.000694814,0.000721777,0.000301481,0.0102975,0.000100741
29,2.2815e-05,0.000157926,0.000687704,0.000719852,0.000288444,0.00980178,0.000101333
30,2.3259e-05,0.000156889,0.000686371,0.000723111,0.000470815,0.00970533,9.9852e-05
31,2.4889e-05,0.000158815,0.000686074,0.000750518,0.000404297,0.00981718,0.000100741
32,2.2963e-05,0.000158075,0.000696444,0.00159392,0.000517778,0.00981822,0.000100445
33,2.2815e-05,0.000157185,0.000690667,0.00124622,0.000295407,0.00979259,9.9407e-05
34,2.3259e-05,0.000157186,0.000686074,0.000727852,0.000306074,0.00982356,0.000100741
35,2.4889e-05,0.000159556,0.000695852,0.000743259,0.00116889,0.0100351,0.000100741
36,2.3111e-05,0.000158074,0.000688889,0.00127704,0.000540741,0.0100222,0.000102222
37,2.3259e-05,0.000158518,0.000695111,0.000737334,0.00043037,0.0099003,9.9111e-05
38,2.3407e-05,0.000158222,0.000699704,0.000732889,0.000352148,0.0100465,0.000100297
39,2.5481e-05,0.000158519,0.000700148,0.000753777,0.000372889,0.0101776,0.000101482
40,2.4e-05,0.000157926,0.000701778,0.000734815,0.000309481,0.0101671,9.9852e-05
41,2.3852e-05,0.000157037,0.000695111,0.000728592,0.000320741,0.00990993,0.0001
42,2.3852e-05,0.000157334,0.000698814,0.000723259,0.000320148,0.0097923,9.9407e-05
43,2.474e-05,0.000158518,0.000693334,0.000739704,0.000416593,0.0097803,0.00010163
44,2.4e-05,0.000158074,0.000700296,0.000721334,0.000309186,0.00992755,0.000101185
45,2.4297e-05,0.00015837,0.000697185,0.000723112,0.000312444,0.0100849,0.000100148
46,2.3704e-05,0.000157482,0.000690666,0.000721037,0.000316592,0.0102581,0.000101481
47,2.4593e-05,0.000158963,0.0007,0.000731111,0.000344296,0.0102587,0.000102667
48,2.3259e-05,0.000160148,0.000699407,0.000721926,0.000324741,0.010176,9.8962e-05
49,2.3703e-05,0.000157037,0.00066637,0.000730074,0.000407112,0.0101794,9.8963e-05
50,2.3407e-05,0.000157926,0.000698519,0.00072074,0.000303111,0.0101748,9.926e-05
51,2.4149e-05,0.000159704,0.000688889,0.000741778,0.000319555,0.0101433,0.000101926
52,2.2963e-05,0.00015837,0.000671407,0.000719112,0.000303555,0.0100936,0.00010074
53,2.2815e-05,0.000157481,0.000672741,0.000714963,0.000309185,0.010063,0.000102074
54,2.2518e-05,0.000158222,0.000700296,0.000714815,0.000293778,0.0100164,0.00010163
55,2.4445e-05,0.000158814,0.000676741,0.000736445,0.000344741,0.0100751,0.000101037
56,2.2815e-05,0.000158519,0.000686666,0.000715111,0.000311704,0.010028,9.9259e-05
57,2.2814e-05,0.000157926,0.000698666,0.000712,0.000373926,0.0100573,9.926e-05
