frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,2.416e-05,0.00134352,0.00097728,0.00036864,0.00117888,9.888e-05
1,2.08e-05,0.00056864,0.00097808,0.00036096,0.00061888,9.536e-05
2,2.064e-05,0.00052128,0.00096416,0.00036272,0.00059776,7.04e-05
3,1.456e-05,0.00047984,0.00077984,0.00024352,0.00043072,6.656e-05
4,1.44e-05,0.00040512,0.0007768,0.0002432,0.00042,6.688e-05
5,1.408e-05,0.00042544,0.00078304,0.00024304,0.00042048,6.752e-05
6,1.424e-05,0.00044416,0.00078288,0.00024272,0.00042416,6.832e-05
7,1.232e-05,0.00041328,0.00078544,0.00024304,0.00041728,6.096e-05
8,1.216e-05,0.00040256,0.00079088,0.00020688,0.00037312,6e-05
9,1.216e-05,0.00039008,0.00079584,0.00020752,0.00037584,6.032e-05
10,1.232e-05,0.0004008,0.00079088,0.00021104,0.00037392,6.016e-05
11,1.2e-05,0.00041376,0.00079392,0.00021568,0.00036752,6.016e-05
12,1.152e-05,0.00041536,0.00078688,0.00022832,0.00037056,5.936e-05
13,1.168e-05,0.00041296,0.00079216,0.00022464,0.00034928,5.952e-05
14,1.12e-05,0.00039968,0.00078608,0.00022768,0.00035648,5.888e-05
15,1.168e-05,0.00040528,0.00079056,0.00022848,0.00036176,5.92e-05
16,1.12e-05,0.00041136,0.00078928,0.00023504,0.0003648,6e-05
17,1.12e-05,0.00041568,0.000788,0.00024288,0.00037312,5.856e-05
18,1.136e-05,0.00040064,0.00079632,0.0002472,0.00036928,5.856e-05
19,1.088e-05,0.00039488,0.00079664,0.0002616,0.000372,5.824e-05
20,1.056e-05,0.0003992,0.00079312,0.0002736,0.00037504,5.904e-05
21,1.04e-05,0.0003968,0.00079712,0.00028896,0.00038384,5.968e-05
22,1.024e-05,0.0003968,0.00079712,0.00030176,0.00038112,5.936e-05
23,1.024e-05,0.00042192,0.00079648,0.0003,0.00037504,5.856e-05
24,1.04e-05,0.00041888,0.000796,0.00029664,0.00037904,5.808e-05
25,1.024e-05,0.00044176,0.00080448,0.00029248,0.00037888,5.776e-05
26,1.024e-05,0.0003928,0.00079984,0.00028912,0.00038288,5.776e-05
27,1.008e-05,0.0003936,0.00080944,0.00028368,0.00037616,5.712e-05
28,9.92e-06,0.0003928,0.00080352,0.0002824,0.00037264,5.824e-05
29,9.92e-06,0.00043072,0.0008056,0.000276,0.00036848,5.792e-05
30,9.76e-06,0.00037904,0.0008072,0.00027136,0.00037984,5.728e-05
31,9.92e-06,0.00042096,0.0008064,0.00027344,0.00037584,5.824e-05
32,9.92e-06,0.00040704,0.0008128,0.00027136,0.00037456,5.792e-05
33,1.008e-05,0.00039472,0.0008104,0.00027616,0.00038016,5.728e-05
34,9.92e-06,0.00039328,0.00080848,0.00027552,0.00037392,5.792e-05
35,9.92e-06,0.00041776,0.0008072,0.00027904,0.00037888,5.744e-05
36,9.92e-06,0.0004032,0.00080624,0.00027792,0.00038032,5.792e-05
37,9.76e-06,0.000408,0.00081056,0.00028016,0.00037344,5.84e-05
38,1.04e-05,0.00041056,0.00080688,0.00028624,0.00037952,5.84e-05
39,9.6e-06,0.0003984,0.00080672,0.00027936,0.00037808,5.76e-05
40,9.92e-06,0.00038848,0.000808,0.00029328,0.0003792,5.76e-05
41,9.6e-06,0.00039328,0.00081024,0.00028544,0.0003792,5.776e-05
42,9.76e-06,0.00039472,0.00080768,0.00028624,0.00038112,5.888e-05
