frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.00033296,0.00125984,0.0012624,0.0410656,0.00970528,0.0002504
1,0.00024784,0.00068064,0.00123056,0.0361246,0.00592112,0.00023552
2,0.0002504,0.00072512,0.00122736,0.0364554,0.00493984,0.00023376
3,0.00024176,0.0005472,0.00123168,0.0378344,0.00496672,0.00023184
4,0.00024448,0.00061472,0.00123344,0.0384499,0.00497312,0.00023232
5,0.0002432,0.00060928,0.00123632,0.0391222,0.00500896,0.00022912
6,0.0002424,0.00071328,0.00123616,0.0396294,0.00502192,0.00023024
7,0.00024512,0.00066432,0.00124544,0.0397166,0.00503408,0.00023328
8,0.00024336,0.00060672,0.00124112,0.039859,0.00506864,0.00023472
9,0.00024288,0.0007528,0.00125184,0.0404573,0.00507872,0.0002328
10,0.00023904,0.00071744,0.00125568,0.0409803,0.00508784,0.00023392
11,0.00024416,0.0005912,0.00125776,0.0409779,0.00511328,0.0002336
12,0.00023888,0.00057616,0.0012544,0.0414374,0.00509232,0.00022864
13,0.00024336,0.00063536,0.00126736,0.0418872,0.00515424,0.0002328
14,0.00023872,0.00055472,0.0012632,0.0424298,0.00515952,0.00023408
15,0.00024688,0.00056992,0.00126832,0.0435829,0.0051688,0.00023328
16,0.00023808,0.0006648,0.00127312,0.0442589,0.00517648,0.00023328
17,0.00023552,0.0005664,0.00127664,0.0448835,0.00522624,0.00023184
18,0.00024064,0.0006368,0.00128192,0.0452078,0.00523072,0.00023264
19,0.00023776,0.00058368,0.00128352,0.0453536,0.00530592,0.00023248
20,0.00023968,0.00057856,0.00128272,0.045664,0.00528752,0.00023328
21,0.00024048,0.0005632,0.00128448,0.0452566,0.00530096,0.00023408
22,0.00023168,0.00064192,0.0012904,0.0458235,0.00533568,0.00023424
23,0.00024288,0.00059776,0.00129232,0.0460982,0.00532816,0.0002344
24,0.00024144,0.0007016,0.0012952,0.0464291,0.00537808,0.00023504
25,0.00023664,0.00061024,0.00129744,0.0467802,0.00538672,0.00023456
26,0.0002336,0.00057664,0.00130272,0.0472086,0.00540272,0.00023376
27,0.00023968,0.00062544,0.0013,0.0470438,0.00540864,0.00023408
28,0.00023632,0.00057024,0.00130064,0.047109,0.005444,0.00023248
29,0.0002352,0.00068928,0.00130496,0.0469507,0.00543808,0.00023568
30,0.00023952,0.00073728,0.00130288,0.046915,0.00545904,0.00023552
31,0.00023456,0.00058688,0.0013064,0.0473301,0.00547424,0.00022784
32,0.00023056,0.0006312,0.001304,0.0476502,0.00550592,0.00023152
33,0.00023968,0.0006488,0.00130928,0.0474768,0.00547584,0.00023328
34,0.00023264,0.00060784,0.0013112,0.0478522,0.00548672,0.000228
35,0.00023424,0.00061872,0.0013152,0.0480397,0.00551968,0.00023184
36,0.00023664,0.00057776,0.00131856,0.0479957,0.0055056,0.00023616
37,0.00024032,0.00064176,0.00131504,0.0476936,0.00554896,0.0002272
38,0.00023632,0.00054352,0.00132112,0.0471157,0.00554032,0.00022672
39,0.00022992,0.00060912,0.00131792,0.0472498,0.00558272,0.00023504
40,0.0002352,0.00064288,0.00132,0.0471517,0.00555424,0.00023248
41,0.0002392,0.000648,0.00132112,0.0468842,0.00558656,0.00023296
42,0.0002376,0.00054976,0.00132016,0.0465184,0.00562384,0.00023472
43,0.00023472,0.0006376,0.0013272,0.0463309,0.00560048,0.00023248
44,0.00023376,0.00055664,0.00132672,0.0461558,0.0056016,0.00023312
45,0.00024208,0.000796,0.00132992,0.0458546,0.0056696,0.00023392
46,0.00023536,0.00065504,0.00132624,0.0456325,0.0056272,0.00023344
47,0.00023776,0.00077408,0.00132528,0.0455082,0.00564704,0.0002336
48,0.00024032,0.00074368,0.001332,0.0451379,0.0056648,0.00023328
49,0.00023696,0.00060368,0.00133408,0.0446213,0.00571248,0.00023328
50,0.0002384,0.0007272,0.00133744,0.0446213,0.005724,0.00023328
51,0.00023824,0.0007376,0.0013312,0.0445018,0.00572928,0.00023472
52,0.0002408,0.0006592,0.00133632,0.0442747,0.00570752,0.0002328
53,0.00024208,0.00067136,0.00133888,0.0439309,0.00573216,0.00023424
54,0.00024,0.00070992,0.00133696,0.0439112,0.00578048,0.00023344
55,0.0002464,0.00080736,0.001332,0.0435725,0.00579824,0.00022992
56,0.0002384,0.00070624,0.00133536,0.0433395,0.00576896,0.00023376
57,0.00023792,0.0006576,0.00133984,0.0426589,0.0057904,0.00023328
58,0.00024496,0.00077856,0.00133712,0.0420914,0.0057904,0.00023424
59,0.00023904,0.00071472,0.001336,0.0316541,0.00578848,0.0002352
60,0.00024736,0.00069856,0.00133872,0.031337,0.00576976,0.000228
61,0.0002496,0.00066144,0.00133408,0.0308027,0.00582336,0.0002288
62,0.00024592,0.0007096,0.00133552,0.0304973,0.00583312,0.00023664
63,0.00024608,0.00083488,0.00134144,0.02968,0.00582464,0.00023376
64,0.00024544,0.00054656,0.00134144,0.0290856,0.00583728,0.000228
65,0.00024528,0.00073088,0.00134128,0.0288042,0.00586576,0.00022976
66,0.0002528,0.00069072,0.00133728,0.0280459,0.00582032,0.00023376
67,0.00024736,0.00064432,0.00133744,0.0275554,0.0058664,0.00023392
68,0.00025008,0.00071664,0.00133232,0.0271206,0.00584368,0.00023328
69,0.00024528,0.00056912,0.00132864,0.0270619,0.00586672,0.0002336
70,0.0002504,0.000664,0.00133504,0.0264858,0.00585344,0.00023424
71,0.0002496,0.0007008,0.00133472,0.0262982,0.00580656,0.00023376
72,0.00024944,0.00077216,0.00132992,0.0258814,0.0057992,0.00023408
73,0.0002504,0.00056576,0.00133536,0.025707,0.00577136,0.00023488
74,0.0002512,0.00075328,0.00133232,0.025207,0.00579888,0.00023248
75,0.00025488,0.00052672,0.00132592,0.0248107,0.00578944,0.00022848
76,0.00025184,0.00059856,0.00133376,0.0244811,0.0057712,0.00023344
77,0.00025648,0.00069024,0.00133008,0.0240928,0.00578848,0.00023408
78,0.00025184,0.00060288,0.00132816,0.0235947,0.00574976,0.00023328
79,0.00025808,0.0006664,0.0013296,0.0231574,0.00575024,0.00023392
80,0.0002552,0.00074832,0.00132544,0.0226243,0.00575856,0.00023328
81,0.00025888,0.000784,0.0013288,0.0222013,0.00571728,0.00023376
82,0.00025968,0.00067504,0.0013248,0.0218878,0.00572976,0.00023344
83,0.0002552,0.00060576,0.00131888,0.0214211,0.00574064,0.00023296
