frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,1.312e-05,0.00111536,0.00049248,0.001132,0.00044288,0.00860304,7.44e-05
1,1.312e-05,9.776e-05,0.00034176,0.00039136,0.00019792,0.00650288,7.392e-05
2,1.184e-05,8.752e-05,0.00030704,0.00035664,0.0001664,0.005544,6.624e-05
3,1.168e-05,8.944e-05,0.00030544,0.00033888,0.00018768,0.00551264,6.528e-05
4,1.168e-05,8.672e-05,0.00029568,0.00032752,0.00018064,0.00541328,6.496e-05
5,1.136e-05,8.672e-05,0.00029552,0.00033328,0.00018864,0.00515472,6.368e-05
6,1.2e-05,8.512e-05,0.00028976,0.0003264,0.0001768,0.00505264,6.464e-05
7,1.12e-05,8.384e-05,0.00028784,0.00031552,0.0001712,0.00486256,6.336e-05
8,1.168e-05,8.384e-05,0.000288,0.0003152,0.00023696,0.00485216,6.24e-05
9,1.184e-05,8.192e-05,0.00028352,0.00030448,0.00018624,0.00488688,6.352e-05
10,1.136e-05,8.208e-05,0.00028784,0.00033184,0.00019184,0.0050272,6.24e-05
11,1.12e-05,8.272e-05,0.0002856,0.00033424,0.00017728,0.00511376,6.288e-05
12,1.104e-05,8.192e-05,0.00028544,0.0003416,0.00017648,0.00519664,6.224e-05
13,1.136e-05,8.256e-05,0.0002832,0.00035584,0.00018688,0.00533328,6.24e-05
14,1.152e-05,8.272e-05,0.00028608,0.00036624,0.00017904,0.00551568,6.336e-05
15,1.104e-05,8.24e-05,0.00028384,0.00036272,0.00018784,0.00569968,6.256e-05
16,1.136e-05,8.176e-05,0.00028496,0.00034304,0.00017888,0.00576816,6.224e-05
17,1.152e-05,8.24e-05,0.00028672,0.0003272,0.00017536,0.0058208,6.32e-05
18,1.12e-05,8.192e-05,0.00028704,0.00032528,0.00017824,0.00576704,6.32e-05
19,1.136e-05,8.4e-05,0.00028656,0.00033232,0.0001736,0.00574992,6.336e-05
20,1.088e-05,8.24e-05,0.0002864,0.00035472,0.00017344,0.00577696,6.336e-05
21,1.104e-05,8.24e-05,0.00028688,0.000368,0.00017408,0.00583088,6.272e-05
22,1.088e-05,8.192e-05,0.00028496,0.00037216,0.00017216,0.0058224,6.352e-05
23,1.088e-05,8.224e-05,0.0002848,0.00037424,0.00017488,0.00579488,6.32e-05
24,1.088e-05,8.304e-05,0.00028528,0.0003752,0.00017312,0.00580512,6.4e-05
25,1.088e-05,8.144e-05,0.0002864,0.00037216,0.0001728,0.00585232,6.432e-05
26,1.104e-05,8.304e-05,0.0002864,0.000372,0.00017904,0.00588544,6.416e-05
27,1.104e-05,8.192e-05,0.00028272,0.00037056,0.00018064,0.00589296,6.496e-05
28,1.088e-05,8.24e-05,0.0002848,0.0003704,0.00017856,0.00596272,6.304e-05
