frame,blit,drawSides,gBuffer,shading
56,4.88e-05,0.0131264,0.00165888,0.0004064
57,4.88e-05,0.0131293,0.00166336,0.00040128
58,4.88e-05,0.0131299,0.00165888,0.000404
59,4.88e-05,0.0131317,0.00166288,0.00040416
60,4.88e-05,0.0131307,0.0016656,0.00040624
61,4.88e-05,0.013132,0.0016672,0.0004056
62,4.88e-05,0.0131339,0.00167408,0.00040272
63,4.88e-05,0.0131381,0.00168032,0.00040256
64,4.88e-05,0.0131405,0.00168752,0.00040608
65,4.864e-05,0.0131448,0.00169792,0.00040208
66,4.88e-05,0.0131469,0.00169808,0.00040512
67,4.848e-05,0.0131494,0.00170768,0.00040368
68,4.816e-05,0.0131523,0.00171456,0.00040448
69,4.816e-05,0.0131539,0.0017256,0.00040224
70,4.816e-05,0.0131579,0.00173136,0.00040608
71,4.832e-05,0.0131566,0.0017472,0.0004064
72,4.752e-05,0.0131589,0.0017568,0.0004104
73,4.736e-05,0.0131581,0.00176016,0.0004032
74,4.672e-05,0.0131592,0.00177888,0.00040608
75,4.704e-05,0.0131618,0.00177552,0.00040576
76,4.656e-05,0.0131629,0.0017792,0.00040672
77,4.544e-05,0.0131606,0.00179248,0.00040576
78,4.4e-05,0.0131622,0.00178672,0.00040624
79,4.448e-05,0.0131626,0.00180384,0.00040736
80,4.672e-05,0.0131618,0.00183568,0.00040864
81,4.704e-05,0.0131656,0.00182672,0.00040128
82,4.752e-05,0.0131698,0.00182816,0.00040512
83,4.752e-05,0.0131746,0.0018448,0.00040448
84,4.736e-05,0.0131808,0.00190432,0.00040704
85,4.592e-05,0.0131838,0.00192176,0.00040512
86,4.624e-05,0.0131864,0.00194704,0.00040336
87,4.672e-05,0.0131954,0.00194608,0.00040368
88,4.832e-05,0.0131973,0.00199232,0.00040976
89,5.248e-05,0.0131773,0.002032,0.0003984
90,5.008e-05,0.0131883,0.00194128,0.00040368
91,4.704e-05,0.0132317,0.00175872,0.00040832
92,4.368e-05,0.0132437,0.001616,0.00040816
93,4.528e-05,0.0132522,0.00158944,0.00040496
94,4.512e-05,0.0132579,0.0015832,0.00040512
95,4.496e-05,0.0132678,0.00159152,0.0004048
96,4.544e-05,0.0132747,0.0015936,0.00040432
97,4.704e-05,0.0132854,0.00158096,0.00040656
98,4.72e-05,0.0132952,0.00158096,0.00040352
99,4.672e-05,0.013299,0.00158688,0.00040704
100,4.72e-05,0.0133074,0.0015832,0.00040448
101,4.704e-05,0.0133088,0.00157744,0.00040352
102,4.688e-05,0.0133085,0.001584,0.00040672
103,4.704e-05,0.013313,0.0015784,0.00040672
104,4.688e-05,0.0133173,0.00158064,0.00040528
105,4.656e-05,0.0133173,0.00158528,0.00041008
106,4.64e-05,0.0133206,0.00158896,0.00040528
107,4.576e-05,0.013296,0.00159104,0.0004064
108,4.544e-05,0.0132987,0.001588,0.00040512
109,4.544e-05,0.0132941,0.00159088,0.00040464
110,4.496e-05,0.0132838,0.00159504,0.00040864
111,4.432e-05,0.013275,0.0015968,0.00040496
112,4.464e-05,0.01328,0.00158272,0.0004096
113,4.448e-05,0.0132795,0.00157792,0.00040672
114,4.4e-05,0.0132883,0.00156704,0.00040608
115,4.416e-05,0.0132888,0.00156128,0.00040688
116,4.432e-05,0.0132941,0.00156464,0.0004056
117,4.384e-05,0.0133022,0.00157648,0.0004056
118,4.352e-05,0.0133059,0.00156688,0.00040688
119,4.384e-05,0.0133168,0.00152592,0.00040752
120,4.368e-05,0.0133211,0.0014808,0.00040272
121,4.352e-05,0.0133293,0.00145168,0.00040496
122,4.368e-05,0.0133381,0.00140816,0.00040656
123,4.352e-05,0.0133392,0.00140048,0.00041168
124,4.336e-05,0.0133485,0.00140096,0.0004064
125,4.32e-05,0.0133482,0.00141168,0.0004112
126,4.304e-05,0.0133562,0.00141488,0.00040624
127,4.272e-05,0.0133506,0.00141376,0.00040768
128,4.272e-05,0.0133637,0.00141648,0.00040848
129,4.256e-05,0.0133466,0.00141952,0.0004096
130,4.224e-05,0.0133376,0.00142368,0.000412
131,4.224e-05,0.0133226,0.00143632,0.00040864
132,4.176e-05,0.0133274,0.00143824,0.0004104
133,4.144e-05,0.013336,0.00145168,0.0004088
134,4.144e-05,0.0133426,0.00145808,0.0004072
135,4.096e-05,0.0133627,0.00146448,0.00041088
136,4.064e-05,0.0133734,0.00147168,0.00040864
137,4.048e-05,0.013375,0.00146944,0.00041008
138,4.016e-05,0.0133818,0.0014776,0.00040912
139,4e-05,0.0133646,0.00147408,0.00040768
140,3.952e-05,0.0133472,0.00147584,0.00040848
141,3.968e-05,0.0133586,0.00146704,0.00041328
142,3.92e-05,0.0133773,0.00146736,0.00040864
143,3.856e-05,0.0133941,0.00145824,0.0004112
144,3.792e-05,0.0134022,0.00145472,0.00040992
145,3.744e-05,0.0134286,0.00143936,0.00041232
146,3.648e-05,0.013459,0.00144096,0.00041648
147,3.568e-05,0.0134829,0.00143952,0.00041408
148,3.504e-05,0.0135144,0.0014408,0.00041376
149,3.344e-05,0.0135643,0.0014416,0.00041408
150,3.232e-05,0.0135901,0.0014464,0.0004168
151,3.072e-05,0.0136283,0.0014408,0.00041536
152,3.024e-05,0.0136659,0.00143664,0.00041504
153,2.96e-05,0.0137046,0.00144448,0.00041616
154,2.912e-05,0.013756,0.00144128,0.00041328
155,2.832e-05,0.013799,0.00144736,0.00041776
156,2.736e-05,0.0138194,0.0014728,0.00041904
157,2.704e-05,0.0138144,0.001468,0.0004208
158,2.576e-05,0.0138352,0.00146656,0.0004176
159,2.48e-05,0.0138466,0.00147648,0.00042112
160,2.368e-05,0.0138883,0.00147984,0.00042272
161,2.224e-05,0.0139296,0.00147472,0.00042576
162,2.08e-05,0.0139966,0.00147504,0.00042176
163,1.952e-05,0.0140738,0.00149152,0.00042192
164,1.872e-05,0.0141731,0.00147184,0.00042496
165,1.792e-05,0.0142834,0.0014848,0.000424
166,1.712e-05,0.0144294,0.0015032,0.00041584
167,1.68e-05,0.0145544,0.00153872,0.00042656
168,1.68e-05,0.0146659,0.00156352,0.00042352
169,1.728e-05,0.0146478,0.00158624,0.00042096
170,1.68e-05,0.0144968,0.00159984,0.00042464
171,3.824e-05,0.014297,0.00161728,0.0004104
172,3.808e-05,0.0141094,0.00163744,0.0004104
173,3.856e-05,0.0140312,0.00163456,0.00041152
174,3.888e-05,0.0140403,0.00163024,0.00041488
175,3.888e-05,0.0140851,0.0016248,0.00041008
176,3.856e-05,0.0141339,0.00160032,0.00041232
177,3.824e-05,0.0141982,0.00155472,0.00040816
178,3.84e-05,0.0142533,0.0015016,0.00041424
179,2.48e-05,0.0142749,0.0014504,0.00042
180,2.288e-05,0.0142701,0.0014504,0.0004176
181,2.432e-05,0.0142848,0.00143824,0.00041968
182,2.368e-05,0.0142466,0.00142064,0.00042
183,2.256e-05,0.0142267,0.00141552,0.0004184
184,3.872e-05,0.0141491,0.00141792,0.00041088
185,2.304e-05,0.0140438,0.00142768,0.0004272
186,1.936e-05,0.0140003,0.00143616,0.00042224
187,1.808e-05,0.0139386,0.00145808,0.00042432
188,1.856e-05,0.0139544,0.00145568,0.00042576
189,1.84e-05,0.0139195,0.00146688,0.00042736
190,1.872e-05,0.0139448,0.0014816,0.00042144
191,2.272e-05,0.0138445,0.00149008,0.00042256
192,1.888e-05,0.0138483,0.00149872,0.00042256
193,1.872e-05,0.0138398,0.00150336,0.00042544
194,2.192e-05,0.0138525,0.00150592,0.00042288
195,1.776e-05,0.0138597,0.00151072,0.0004224
196,1.872e-05,0.0137536,0.00149744,0.00042592
197,2e-05,0.0137242,0.00149264,0.00042272
198,1.936e-05,0.0137067,0.0014792,0.00042192
199,1.904e-05,0.0136731,0.0015016,0.00042608
200,2.128e-05,0.0136518,0.00146384,0.00041968
201,3.968e-05,0.013637,0.00146464,0.00041328
202,3.984e-05,0.0136075,0.00150976,0.00040976
203,3.504e-05,0.013583,0.00151216,0.00041072
204,3.984e-05,0.0135704,0.00150256,0.00041184
205,4.016e-05,0.0135645,0.00150176,0.00041072
206,4.016e-05,0.0135518,0.00151136,0.00041184
207,4.016e-05,0.0135142,0.0015024,0.00041216
208,4.064e-05,0.0134582,0.001504,0.0004136
209,4e-05,0.0134306,0.0015056,0.000408
210,4.016e-05,0.0134114,0.00149664,0.00041296
211,4.016e-05,0.0133792,0.0014696,0.00040928
212,4.032e-05,0.0133554,0.00147904,0.0004136
213,4.064e-05,0.0133298,0.00148096,0.00041296
214,4.016e-05,0.0133163,0.00149264,0.00040944
215,4.048e-05,0.0132766,0.0014744,0.00040928
216,2.288e-05,0.0132523,0.0014672,0.00042448
217,4.096e-05,0.0132251,0.00145968,0.00040864
218,4.128e-05,0.013215,0.0014912,0.00040832
219,4.272e-05,0.0132037,0.00150048,0.00041312
220,4.24e-05,0.0131984,0.0015016,0.00040832
221,4.144e-05,0.013205,0.0014944,0.000408
222,4.032e-05,0.0132189,0.00149456,0.00041152
223,3.856e-05,0.0132322,0.00148256,0.00041248
224,3.648e-05,0.0132515,0.00148064,0.0004128
225,3.44e-05,0.0132822,0.0014864,0.00041536
226,3.312e-05,0.0133072,0.00150064,0.0004144
227,3.312e-05,0.0133499,0.00148448,0.00041232
228,3.392e-05,0.013391,0.00146832,0.00041504
229,3.312e-05,0.0134371,0.00146832,0.00041296
230,3.152e-05,0.0134781,0.001464,0.000416
231,3.104e-05,0.013524,0.00145104,0.00041552
232,3.072e-05,0.0135738,0.00144624,0.00041584
233,3.136e-05,0.0135942,0.00143296,0.00041408
234,3.2e-05,0.013725,0.00142336,0.00041472
235,3.28e-05,0.0138074,0.00142816,0.00041712
236,1.856e-05,0.0138418,0.00141456,0.00042176
237,3.312e-05,0.0137365,0.00141008,0.0004128
238,2.128e-05,0.0135085,0.001428,0.00042272
239,1.888e-05,0.0135114,0.00144112,0.00042
240,2.144e-05,0.0135898,0.001468,0.00042208
241,2.192e-05,0.0136459,0.00147184,0.00042368
242,3.568e-05,0.0136837,0.00147392,0.00041168
243,2.096e-05,0.013709,0.00147184,0.00042016
244,3.696e-05,0.0137099,0.00146096,0.00041248
245,3.824e-05,0.013687,0.00147888,0.0004088
246,1.888e-05,0.0136438,0.00148144,0.00042176
247,2.08e-05,0.0136349,0.00147408,0.00042368
248,1.76e-05,0.0134539,0.00148208,0.000424
249,1.696e-05,0.0133426,0.001496,0.00042304
250,1.952e-05,0.0133304,0.00149872,0.00042208
251,4.4e-05,0.0133238,0.00149712,0.00040752
252,4.368e-05,0.0133445,0.00150768,0.00041056
253,4.336e-05,0.013345,0.00149712,0.00040848
254,4.384e-05,0.0133478,0.0014848,0.00040944
255,4.32e-05,0.0133565,0.00143728,0.00040592
256,4.288e-05,0.0133744,0.00142416,0.00041216
257,4.208e-05,0.0134075,0.0014008,0.00041008
258,4.16e-05,0.013473,0.00140032,0.0004088
259,4.112e-05,0.0135414,0.0014096,0.00040832
260,4.112e-05,0.0136354,0.0014248,0.00041344
261,4.096e-05,0.0137173,0.00143408,0.00040832
262,4.064e-05,0.0137683,0.00142464,0.00040848
263,4e-05,0.0138309,0.00140208,0.00040736
264,3.952e-05,0.0138822,0.00141936,0.0004112
265,3.84e-05,0.0139293,0.00140432,0.00040816
266,3.792e-05,0.0140008,0.00142752,0.00041088
267,3.84e-05,0.0140338,0.00141536,0.00041184
268,3.84e-05,0.014071,0.00141392,0.00041056
269,3.808e-05,0.0140936,0.00140784,0.00041104
270,3.808e-05,0.0141672,0.00139952,0.0004104
271,3.76e-05,0.0141866,0.00139264,0.00041408
272,3.728e-05,0.0142213,0.00137872,0.00041248
273,3.68e-05,0.0142469,0.00136896,0.00041136
274,3.6e-05,0.0143245,0.00135744,0.00041648
275,3.52e-05,0.0143264,0.0013472,0.00041392
276,3.424e-05,0.014353,0.00135392,0.00041264
277,3.328e-05,0.0143856,0.00136256,0.00041584
278,3.232e-05,0.0144438,0.00137376,0.0004184
279,3.2e-05,0.0145258,0.00136544,0.00042016
280,3.184e-05,0.0145845,0.00133792,0.00041344
281,3.056e-05,0.0146925,0.00133008,0.00041568
282,3.024e-05,0.0148198,0.00136352,0.000416
283,2.928e-05,0.0148698,0.00137008,0.00041728
284,2.96e-05,0.0149568,0.00136512,0.00041568
285,3.024e-05,0.0150443,0.00136352,0.00041552
286,2.944e-05,0.0151171,0.00136096,0.00041424
287,2.88e-05,0.015199,0.00136496,0.00041392
288,2.832e-05,0.0151974,0.00136256,0.00041696
289,2.784e-05,0.0152739,0.00136944,0.00041584
290,1.808e-05,0.0153109,0.00133552,0.00042112
291,2.144e-05,0.0153242,0.00136,0.00042112
292,2.464e-05,0.0153008,0.0013656,0.00041808
293,2.176e-05,0.0153466,0.00137568,0.000428
294,2.128e-05,0.0153646,0.00137232,0.00041968
295,2.064e-05,0.0153704,0.001376,0.00042016
296,2.048e-05,0.015387,0.00138128,0.00042112
297,2.096e-05,0.015317,0.0013856,0.0004208
298,2.288e-05,0.015273,0.00137872,0.00042144
299,2.208e-05,0.0153088,0.00136896,0.00042112
300,2.256e-05,0.0152931,0.0013432,0.00041952
301,2.08e-05,0.0152635,0.0013312,0.0004232
302,2.128e-05,0.0153059,0.00131632,0.00042016
303,2.24e-05,0.0152856,0.00131536,0.00042176
304,2.24e-05,0.0152778,0.00130448,0.0004264
305,2e-05,0.0152294,0.00131216,0.00042016
306,2.128e-05,0.0152016,0.00129664,0.00042432
307,2.048e-05,0.0152605,0.00131856,0.0004192
308,2.112e-05,0.0152899,0.00133808,0.00042
309,1.936e-05,0.0153762,0.00133808,0.0004264
310,2.176e-05,0.0154675,0.00132752,0.00042048
311,2.192e-05,0.0155786,0.00131232,0.00042416
312,2.048e-05,0.0157645,0.00130688,0.00042112
313,1.84e-05,0.0159213,0.00130656,0.0004208
314,2.048e-05,0.0158946,0.00130464,0.00042016
315,2.096e-05,0.0161102,0.00131232,0.00042176
316,1.84e-05,0.0159934,0.00128416,0.0004248
317,1.904e-05,0.0160978,0.00126896,0.00041968
318,1.84e-05,0.0159048,0.0012672,0.00042128
319,1.808e-05,0.0156414,0.00126464,0.00042256
320,1.76e-05,0.0154592,0.0012704,0.0004112
321,1.744e-05,0.0153397,0.00127136,0.00041968
322,1.776e-05,0.0151464,0.00128672,0.00041872
323,1.696e-05,0.014831,0.001292,0.00042224
324,1.696e-05,0.0145122,0.00129872,0.0004208
325,1.696e-05,0.0141546,0.00129952,0.00042144
326,1.728e-05,0.0136664,0.00130624,0.00041952
327,1.776e-05,0.0135098,0.00130448,0.00042032
328,2.304e-05,0.013429,0.00131248,0.00042048
329,2.256e-05,0.0133944,0.00132016,0.00042016
330,2.24e-05,0.0133765,0.00132736,0.00042096
331,2.24e-05,0.0133538,0.00134752,0.00041984
332,1.936e-05,0.0132859,0.00137104,0.00041936
333,2.272e-05,0.0132013,0.00139472,0.00042048
334,2.272e-05,0.0131915,0.00143152,0.00042176
335,4.416e-05,0.0131614,0.00145632,0.00040656
336,4.352e-05,0.0131597,0.00148512,0.0004064
337,4.304e-05,0.013163,0.00147632,0.00040624
338,4.272e-05,0.0131659,0.0014808,0.00040288
339,4.256e-05,0.0131701,0.00149952,0.00040672
340,4.256e-05,0.0131707,0.00150368,0.00040736
341,4.176e-05,0.0131749,0.00151088,0.00040544
342,4.128e-05,0.0131779,0.0015384,0.00040656
343,4.048e-05,0.0131837,0.00153488,0.00040656
344,3.968e-05,0.0131848,0.0015232,0.00040864
345,3.856e-05,0.0131885,0.00151824,0.00040928
346,3.792e-05,0.0132082,0.00152752,0.00040608
347,3.696e-05,0.0132306,0.00154144,0.00040736
348,3.52e-05,0.013275,0.0015368,0.00041232
349,3.408e-05,0.0133341,0.00152016,0.0004104
350,3.28e-05,0.01338,0.0015312,0.00040912
351,3.2e-05,0.0134067,0.00155824,0.00041216
352,3.136e-05,0.0134027,0.00159664,0.0004104
353,3.04e-05,0.0133982,0.00162528,0.0004136
354,3.056e-05,0.0133986,0.00166112,0.00041296
355,3.056e-05,0.0134118,0.00167552,0.00041344
356,3.024e-05,0.0134198,0.00169824,0.00041408
357,3.12e-05,0.0134397,0.00171056,0.0004152
358,3.104e-05,0.013461,0.00172176,0.00041344
359,3.136e-05,0.0134738,0.00174496,0.00041664
360,3.12e-05,0.0134842,0.00177104,0.00041264
361,3.12e-05,0.0134872,0.00178112,0.00041296
362,3.168e-05,0.0134899,0.00179824,0.00041664
363,3.2e-05,0.013489,0.00182336,0.00041168
364,3.2e-05,0.0134888,0.00183168,0.00041568
365,3.248e-05,0.0134869,0.00185264,0.00041488
366,3.296e-05,0.0134784,0.00182336,0.00041296
367,3.312e-05,0.0134685,0.0018608,0.00041312
368,3.44e-05,0.0134582,0.0018512,0.00040912
369,3.488e-05,0.0134478,0.00186464,0.00041008
370,3.552e-05,0.0134344,0.00190384,0.00039616
371,3.584e-05,0.0134158,0.0019064,0.00039232
372,3.568e-05,0.0133957,0.00192144,0.00040912
373,3.552e-05,0.0133752,0.0019224,0.00041264
374,3.536e-05,0.0133602,0.00192896,0.0004112
375,3.632e-05,0.013345,0.00194688,0.0004096
376,3.696e-05,0.0133162,0.00194368,0.00041008
377,3.856e-05,0.0132805,0.00193344,0.00040656
378,4e-05,0.0132533,0.00193136,0.000404
379,4.224e-05,0.0132344,0.00194624,0.00040304
380,4.4e-05,0.0132224,0.00196544,0.00040544
381,4.432e-05,0.0132166,0.00195408,0.00040256
382,4.496e-05,0.0132125,0.0019336,0.00040016
383,4.432e-05,0.0132096,0.00191552,0.0004008
384,4.512e-05,0.013205,0.00189264,0.00040224
385,4.576e-05,0.0132026,0.00185376,0.00039872
386,4.864e-05,0.013181,0.00170544,0.00041088
387,4.304e-05,0.0132277,0.00183872,0.00039296
388,4.272e-05,0.0132325,0.00184448,0.00039008
389,4.288e-05,0.0132376,0.00183888,0.0003864
390,4.352e-05,0.013241,0.0016944,0.00038576
391,4.368e-05,0.013245,0.00160608,0.00038256
392,4.368e-05,0.0132427,0.00159744,0.00038368
393,4.4e-05,0.0132413,0.00156912,0.00038288
394,4.416e-05,0.0132403,0.00155568,0.00038048
395,4.432e-05,0.0132386,0.0015528,0.00037872
396,4.416e-05,0.0132424,0.0015408,0.0003824
397,4.4e-05,0.0132402,0.00153984,0.00037856
398,4.432e-05,0.0132363,0.00154704,0.00037664
399,4.336e-05,0.0132331,0.00154528,0.00037536
400,4.32e-05,0.0132341,0.00155776,0.00037504
401,4.288e-05,0.013237,0.00156816,0.00037552
402,4.176e-05,0.0132379,0.00156848,0.00037888
403,4.096e-05,0.0132314,0.00155632,0.00037184
404,4.016e-05,0.0132341,0.00154928,0.00037664
405,3.888e-05,0.0132333,0.00155072,0.00038064
406,3.808e-05,0.0132251,0.00155552,0.00037904
407,3.792e-05,0.0132171,0.00155792,0.0003776
408,3.712e-05,0.0132104,0.00156224,0.00038032
409,3.664e-05,0.0132051,0.00156368,0.00038368
410,3.632e-05,0.0132046,0.00157168,0.0003856
411,3.616e-05,0.0132082,0.00156992,0.00038608
412,3.536e-05,0.0132075,0.00158192,0.00038976
413,3.536e-05,0.0132067,0.00159136,0.00038784
414,3.52e-05,0.0132086,0.00158736,0.00039344
415,3.52e-05,0.0132123,0.00159696,0.00039424
416,3.424e-05,0.0132163,0.0015984,0.00039536
417,3.376e-05,0.0132267,0.00159856,0.00039712
418,3.328e-05,0.0132354,0.00159728,0.00039872
419,3.264e-05,0.013245,0.00159424,0.00040144
420,3.184e-05,0.0132528,0.00157568,0.00040224
421,3.104e-05,0.0132603,0.00157152,0.00040176
422,3.008e-05,0.0132688,0.00155456,0.0004048
423,3.024e-05,0.0132728,0.00155248,0.00040416
424,3.008e-05,0.013281,0.00154112,0.00040688
425,3.04e-05,0.013292,0.00153168,0.00040688
426,3.088e-05,0.0132973,0.00152528,0.00040736
427,3.088e-05,0.0133046,0.00150512,0.00040864
428,3.12e-05,0.0133069,0.0014888,0.00040752
429,3.136e-05,0.0133086,0.00148,0.00040912
430,3.184e-05,0.0133085,0.00148176,0.00040688
431,3.216e-05,0.0133077,0.00148512,0.00040688
432,3.264e-05,0.0133074,0.0015008,0.00041008
433,3.312e-05,0.0133118,0.00150768,0.00040768
434,3.36e-05,0.0133154,0.00152944,0.0004088
435,3.408e-05,0.0133157,0.00155056,0.0004056
436,3.456e-05,0.0133128,0.00157088,0.00040656
437,3.456e-05,0.0133181,0.001568,0.0004056
438,3.328e-05,0.0133274,0.00156768,0.00040896
439,3.152e-05,0.0133538,0.00147152,0.00040784
440,3.136e-05,0.0133848,0.00146544,0.00041168
441,3.152e-05,0.0134246,0.00138848,0.00040992
442,3.152e-05,0.0134696,0.00138272,0.00041408
443,3.152e-05,0.0135301,0.00133568,0.00041168
444,3.168e-05,0.0136062,0.00131712,0.00041456
445,3.184e-05,0.0136781,0.00135344,0.00041136
446,3.2e-05,0.013744,0.00136544,0.00041584
447,3.168e-05,0.013796,0.0013792,0.00040736
448,3.216e-05,0.013835,0.00138944,0.00041376
449,3.28e-05,0.0138634,0.00139696,0.00041552
450,3.264e-05,0.0139088,0.00139632,0.00041568
451,3.184e-05,0.0139662,0.00137152,0.00041376
452,3.152e-05,0.013989,0.00135776,0.00041376
453,2.272e-05,0.0139866,0.0013544,0.0004208
454,2.304e-05,0.0139838,0.00133792,0.00042128
455,2.336e-05,0.0139846,0.00132896,0.00042064
456,2.352e-05,0.0139848,0.00133216,0.00041792
457,2.416e-05,0.0139851,0.00134,0.00042064
458,2.48e-05,0.0139838,0.00134432,0.00041632
459,2.544e-05,0.0139885,0.00133776,0.00041568
460,2.672e-05,0.0139896,0.00133888,0.00041456
461,2.336e-05,0.0140011,0.00132784,0.00041104
462,2.896e-05,0.013999,0.0013272,0.00040864
463,2.336e-05,0.0139933,0.0013232,0.000408
464,2.4e-05,0.0139947,0.00130416,0.0004088
465,2.352e-05,0.013991,0.00130448,0.00040656
466,2.336e-05,0.013984,0.00130432,0.0004104
467,2.336e-05,0.0139816,0.00129872,0.00040912
468,2.304e-05,0.0139888,0.0012896,0.00040816
469,2.256e-05,0.0139811,0.00128528,0.0004088
470,2.288e-05,0.0139875,0.00128,0.00040528
471,2.272e-05,0.0139794,0.00128112,0.00040992
472,2.128e-05,0.0139736,0.00126688,0.0004056
473,1.776e-05,0.0139677,0.00128576,0.0003952
474,1.696e-05,0.0139733,0.00128176,0.00039952
475,1.76e-05,0.0139779,0.0012872,0.00041024
476,1.792e-05,0.0139286,0.00128096,0.0004096
477,1.76e-05,0.0138954,0.00128304,0.00041264
478,1.808e-05,0.0138107,0.00127312,0.00041776
479,1.824e-05,0.0137984,0.0012576,0.00041456
480,1.84e-05,0.0138605,0.00125264,0.00041744
481,1.84e-05,0.0139474,0.00124192,0.00042432
482,1.856e-05,0.0138933,0.00127248,0.00042288
483,1.92e-05,0.013729,0.001312,0.0004208
484,2.464e-05,0.0136059,0.00136608,0.00042176
485,2.496e-05,0.0135504,0.00137456,0.00042032
486,2.4e-05,0.0134878,0.00137312,0.00041904
487,3.056e-05,0.0134566,0.00136944,0.00041536
488,2.992e-05,0.013459,0.00138256,0.00041696
489,2.928e-05,0.0134493,0.00140032,0.00041904
490,2.96e-05,0.0134486,0.00141232,0.0004192
491,2.976e-05,0.0134781,0.001416,0.0004184
492,2.96e-05,0.0135534,0.00141216,0.00042048
493,2.96e-05,0.0136042,0.00142272,0.00041456
494,2.976e-05,0.0136541,0.00143808,0.00041776
495,3.024e-05,0.0136768,0.00143968,0.00041424
496,3.056e-05,0.0136931,0.00143968,0.00041536
497,3.072e-05,0.0137099,0.00143712,0.00041488
498,3.072e-05,0.0137138,0.00144768,0.0004152
499,3.024e-05,0.0137293,0.0014504,0.00041792
500,3.008e-05,0.013772,0.0014568,0.00041456
501,3.024e-05,0.013761,0.00146768,0.00041504
502,3.024e-05,0.0137059,0.001484,0.00041632
503,3.056e-05,0.0136624,0.00148944,0.0004152
504,3.072e-05,0.0136024,0.00149536,0.00041648
505,2.56e-05,0.0135128,0.00150528,0.00041936
506,2.608e-05,0.0134906,0.00150336,0.00042064
507,2.528e-05,0.0134675,0.0015168,0.0004208
508,2.528e-05,0.0134646,0.001512,0.00042048
509,2.592e-05,0.0134683,0.00152928,0.000416
510,2.64e-05,0.0134803,0.00154736,0.00041648
511,2.656e-05,0.0134818,0.00154992,0.00042032
512,2.672e-05,0.0135005,0.0015592,0.00041936
513,2.656e-05,0.0135123,0.00156352,0.0004176
514,2.64e-05,0.0135,0.0015616,0.00041936
515,2.656e-05,0.0135182,0.00153776,0.00041872
516,2.624e-05,0.0135224,0.00156896,0.00041952
517,2.624e-05,0.0135347,0.00155632,0.0004176
518,2.608e-05,0.0135467,0.00153744,0.00041872
519,2.608e-05,0.0135573,0.00156256,0.00041664
520,2.544e-05,0.013571,0.001548,0.00041776
