frame,blit,drawSides,gBuffer,shading
520,2.512e-05,0.0108144,0.00153504,0.00041776
521,2.496e-05,0.0108286,0.00155712,0.0004208
522,2.416e-05,0.0108642,0.00155552,0.00041744
523,2.384e-05,0.010899,0.00153328,0.00041776
524,2.352e-05,0.0109536,0.00153648,0.00041296
525,2.32e-05,0.0110091,0.00153056,0.00041888
526,2.352e-05,0.0110496,0.00148784,0.0004152
527,2.368e-05,0.0110898,0.0014984,0.0004168
528,2.368e-05,0.0111224,0.0015376,0.00041712
529,2.352e-05,0.011156,0.00153648,0.00041888
530,2.384e-05,0.0112046,0.00155024,0.00041744
531,2.464e-05,0.0111939,0.00157344,0.00042096
532,2.448e-05,0.0112366,0.00158352,0.00041424
533,2.432e-05,0.0112885,0.00162128,0.00042224
534,2.448e-05,0.0113173,0.00163552,0.00041952
535,2.48e-05,0.0113811,0.00164784,0.00041376
536,2.56e-05,0.0114571,0.00168304,0.00041984
537,2.512e-05,0.0115158,0.00168256,0.00042288
538,2.432e-05,0.0115499,0.00171568,0.00042096
539,2.464e-05,0.0115517,0.00172896,0.00041728
540,2.4e-05,0.0115656,0.00175024,0.00041984
541,2.416e-05,0.0115589,0.00175984,0.00041664
542,2.432e-05,0.0115371,0.0017624,0.00041216
543,2.448e-05,0.011513,0.00178144,0.00041952
544,2.448e-05,0.0114925,0.00179504,0.00042144
545,2.464e-05,0.0114694,0.001796,0.00041472
546,2.56e-05,0.011436,0.00184208,0.00041824
547,2.56e-05,0.0114066,0.00187552,0.00041952
548,2.56e-05,0.0113693,0.001908,0.0004192
549,2.64e-05,0.0113432,0.00193392,0.00042064
550,2.736e-05,0.0113094,0.00198176,0.00041488
551,2.912e-05,0.0112912,0.00201824,0.00041696
552,3.232e-05,0.0112797,0.00200592,0.00041024
553,3.648e-05,0.0112794,0.00195488,0.00041088
554,3.664e-05,0.0112915,0.00187216,0.00040416
555,3.488e-05,0.0113006,0.00178976,0.00040864
556,3.328e-05,0.0113173,0.00179984,0.00040512
557,3.168e-05,0.0113456,0.00175824,0.00040784
558,2.976e-05,0.0113856,0.001704,0.000412
559,2.864e-05,0.0114379,0.00168416,0.00040752
560,2.848e-05,0.0114888,0.0016624,0.00041264
561,2.8e-05,0.0114821,0.00166544,0.00041152
562,2.8e-05,0.0114645,0.0016792,0.00039376
563,2.848e-05,0.0114499,0.00168816,0.00040752
564,2.928e-05,0.0114358,0.00168912,0.00041056
565,2.912e-05,0.0114278,0.0016776,0.00040912
566,2.912e-05,0.0114141,0.00172032,0.0004112
567,2.912e-05,0.0114122,0.00172192,0.00041008
568,2.912e-05,0.0114102,0.0017448,0.00041104
569,2.912e-05,0.011405,0.00176016,0.0004096
570,2.944e-05,0.0113995,0.0017728,0.00040752
571,2.928e-05,0.0113814,0.00176784,0.00041024
572,2.912e-05,0.0113584,0.00174848,0.00039488
573,2.896e-05,0.011321,0.00174688,0.0004056
574,2.832e-05,0.0112651,0.00172656,0.00040784
575,2.848e-05,0.0112221,0.00176352,0.00041008
576,2.848e-05,0.011148,0.00175632,0.00040912
577,2.832e-05,0.0110518,0.00174752,0.00040752
578,2.816e-05,0.0109304,0.00173696,0.0004144
579,2.832e-05,0.0108614,0.00175856,0.00040976
580,2.832e-05,0.0108331,0.00175696,0.00041376
581,2.816e-05,0.0108147,0.00174608,0.0004088
582,2.768e-05,0.0107789,0.00170768,0.00041104
583,2.752e-05,0.010721,0.001736,0.00041264
584,2.704e-05,0.0107128,0.00172496,0.00041008
585,2.608e-05,0.010727,0.00171776,0.00041248
586,2.544e-05,0.0107381,0.00170576,0.000416
587,2.48e-05,0.0107323,0.0017168,0.0004152
588,2.448e-05,0.0107246,0.00175504,0.00041936
589,2.336e-05,0.0107338,0.00176768,0.00042128
590,2.24e-05,0.0107243,0.00183472,0.0004216
591,2.096e-05,0.0107293,0.00188592,0.0004208
592,1.984e-05,0.01074,0.00194016,0.00042752
593,1.904e-05,0.0108163,0.0019232,0.00042448
594,1.792e-05,0.0109158,0.00182992,0.00042128
595,1.84e-05,0.0110155,0.00173536,0.00042352
596,1.824e-05,0.0112064,0.0016368,0.0004288
597,1.792e-05,0.0113002,0.00156256,0.0004256
598,1.76e-05,0.011337,0.00154656,0.00042512
599,1.696e-05,0.011368,0.00153904,0.0004288
600,1.664e-05,0.0114454,0.0015384,0.0004296
601,1.696e-05,0.0114443,0.00153392,0.0004272
602,3.152e-05,0.0111363,0.00153488,0.00042128
603,2.112e-05,0.0110693,0.00154096,0.00042624
604,2.288e-05,0.011004,0.00152448,0.00042448
605,2.224e-05,0.0109694,0.00150736,0.00042064
606,2.176e-05,0.0109381,0.0015096,0.00042544
607,2.304e-05,0.010932,0.0014888,0.000424
608,2.288e-05,0.0109126,0.00148432,0.00042112
609,2.336e-05,0.010892,0.00147328,0.000428
610,2.24e-05,0.0109589,0.00142048,0.000424
611,2.096e-05,0.0110184,0.00139152,0.00041792
612,1.952e-05,0.0110083,0.00143424,0.0004176
613,1.888e-05,0.0109582,0.00147104,0.00042352
614,1.904e-05,0.0109419,0.00150928,0.00042864
615,1.904e-05,0.0109298,0.00151936,0.00042528
616,1.936e-05,0.0109091,0.00153904,0.00042512
617,1.936e-05,0.0108912,0.001556,0.00042464
618,1.952e-05,0.0108677,0.00154992,0.00042416
619,1.92e-05,0.0108507,0.00154736,0.00041888
620,1.776e-05,0.0107554,0.00156448,0.00042432
621,1.808e-05,0.0107662,0.00156912,0.00042
622,1.904e-05,0.0108117,0.00157376,0.0004248
623,1.904e-05,0.0108104,0.00157536,0.00042096
624,2.128e-05,0.0108179,0.00158608,0.00042384
625,2.096e-05,0.0108269,0.0015872,0.00041856
626,1.968e-05,0.0108235,0.00159888,0.00042208
627,2.112e-05,0.0107949,0.00163008,0.00042048
628,3.328e-05,0.0107566,0.0016424,0.00041216
629,1.76e-05,0.0107434,0.00165984,0.00041264
630,1.824e-05,0.0107498,0.00167408,0.00042192
631,1.824e-05,0.0107488,0.00166544,0.00042464
632,1.808e-05,0.0107499,0.0017152,0.0004256
633,1.808e-05,0.0107418,0.00171984,0.00042448
634,1.824e-05,0.0107578,0.00169568,0.00042064
635,1.824e-05,0.0107835,0.00161888,0.00041872
636,1.856e-05,0.0107883,0.00158944,0.00042144
637,3.024e-05,0.0107802,0.00157696,0.00041072
638,3.008e-05,0.0107786,0.00156816,0.00040848
639,1.952e-05,0.0108016,0.00156624,0.00041632
640,2.88e-05,0.0108022,0.0015704,0.00041408
641,2.848e-05,0.0107829,0.00156368,0.00041472
642,2.768e-05,0.0107542,0.0015768,0.00041056
643,2.656e-05,0.0107035,0.00158096,0.00041472
644,2.464e-05,0.010715,0.00155712,0.0004104
645,2.368e-05,0.0107462,0.00156768,0.0004088
646,2.272e-05,0.0108061,0.00160016,0.0004152
647,2.256e-05,0.0108469,0.00159472,0.00041632
648,2.208e-05,0.0108658,0.00160896,0.00041936
649,2.224e-05,0.010861,0.0016112,0.00042048
650,2.192e-05,0.0108629,0.00163952,0.00042224
651,2.176e-05,0.0108467,0.00167328,0.00042288
652,2.096e-05,0.0107458,0.00171312,0.0004184
653,1.84e-05,0.010716,0.00165264,0.00041632
654,1.968e-05,0.0107128,0.0015792,0.00041984
655,1.968e-05,0.0107448,0.00155744,0.0004216
656,1.904e-05,0.0107806,0.0015464,0.00040784
657,2.288e-05,0.0107613,0.00154112,0.00042
658,2.256e-05,0.010761,0.0015088,0.00041872
659,1.824e-05,0.0108957,0.00154256,0.00041744
660,2.48e-05,0.0106142,0.00154832,0.0004128
661,2.464e-05,0.0106365,0.00154368,0.00041024
662,2.32e-05,0.0106344,0.00155296,0.00040704
663,2.208e-05,0.0106909,0.0015744,0.00042048
664,2.192e-05,0.0106827,0.00154528,0.00041824
665,2.208e-05,0.0106726,0.00158704,0.00042192
666,1.92e-05,0.0106589,0.00158544,0.0004192
667,1.856e-05,0.0106648,0.00159728,0.00042256
668,1.936e-05,0.0106776,0.00161616,0.00042192
669,2.144e-05,0.0106696,0.00163728,0.00041872
670,2.192e-05,0.0106994,0.0016744,0.00041984
671,2.128e-05,0.0107342,0.00167648,0.0004168
672,2.112e-05,0.0108078,0.00164176,0.00041952
673,1.84e-05,0.0106933,0.00158848,0.00041648
674,2.112e-05,0.0106437,0.00156224,0.00041792
675,1.776e-05,0.0106437,0.00157408,0.00040528
676,1.84e-05,0.0106398,0.00158416,0.00042112
677,1.92e-05,0.0106136,0.00154288,0.00041696
678,2.064e-05,0.0105434,0.0015872,0.0004168
679,3.072e-05,0.0105416,0.00158368,0.00041248
680,3.008e-05,0.0105677,0.00160304,0.00041264
681,2.96e-05,0.0105534,0.00160352,0.00041104
682,2.912e-05,0.0105891,0.00159744,0.0004096
683,2.848e-05,0.0106246,0.00160512,0.00040768
684,2.768e-05,0.0106688,0.0016312,0.00040768
685,2.72e-05,0.010725,0.00161888,0.000412
686,2.656e-05,0.0108027,0.00161984,0.00041168
687,2.704e-05,0.010859,0.00162272,0.00041552
688,2.624e-05,0.0109552,0.00162384,0.00041312
689,2.56e-05,0.0110558,0.001632,0.00041648
690,2.496e-05,0.0111349,0.0016088,0.00041136
691,2.4e-05,0.011207,0.00160512,0.00041216
692,2.304e-05,0.0112382,0.0016048,0.0004144
693,2.176e-05,0.0112501,0.00160576,0.00041792
694,2.288e-05,0.0112586,0.00159712,0.00042096
695,2.256e-05,0.0112387,0.00160016,0.00041776
696,2.096e-05,0.0112299,0.00160048,0.00042016
697,2.08e-05,0.0112742,0.00160016,0.00042032
698,2.096e-05,0.0113152,0.00160256,0.00041856
699,2.128e-05,0.0112768,0.00159952,0.00041632
700,2.128e-05,0.011257,0.00160688,0.0004152
701,2.144e-05,0.0111637,0.00161472,0.00041888
702,2.096e-05,0.0111195,0.00162272,0.00042272
703,2.08e-05,0.0111267,0.0016264,0.00041536
704,1.968e-05,0.0111056,0.00163104,0.00040512
705,2.064e-05,0.0110075,0.00162784,0.00041552
706,2.208e-05,0.0108874,0.00161088,0.00041488
707,2e-05,0.0108579,0.00161904,0.00041232
708,2.128e-05,0.0108184,0.00162752,0.00041184
709,2.112e-05,0.010784,0.00162096,0.00041024
710,2.048e-05,0.0107701,0.00163312,0.00040896
711,2e-05,0.0107733,0.00162944,0.00041216
712,1.92e-05,0.0107614,0.00161584,0.00041088
713,1.904e-05,0.0107554,0.0015928,0.00040288
714,1.904e-05,0.0107315,0.00162592,0.00040176
715,2.224e-05,0.0106627,0.0016296,0.00040112
716,1.936e-05,0.0106262,0.00162656,0.00040208
717,1.936e-05,0.0106179,0.00164912,0.00040432
718,2.016e-05,0.0106242,0.0016848,0.00039984
719,1.872e-05,0.0105954,0.00172368,0.00040576
720,2.304e-05,0.0105912,0.00175904,0.00040624
721,2.368e-05,0.0105275,0.0017744,0.00041184
722,1.92e-05,0.0105405,0.0017816,0.00041488
723,1.904e-05,0.0105419,0.0017888,0.000424
724,2.016e-05,0.0105594,0.00179728,0.00042048
725,2.016e-05,0.0105883,0.0017864,0.00042416
726,2.608e-05,0.0105846,0.00177648,0.00041792
727,2.144e-05,0.0105989,0.00178256,0.00041632
728,2.192e-05,0.0106235,0.0017704,0.00042112
729,2.176e-05,0.0106533,0.00175776,0.00041888
730,2.192e-05,0.010648,0.0017504,0.00042144
731,2.176e-05,0.0106149,0.00175824,0.00041568
732,2.88e-05,0.0105874,0.00175552,0.00041568
733,2.848e-05,0.01058,0.00171856,0.00040928
734,2.928e-05,0.010579,0.00175872,0.0004096
735,3.008e-05,0.0105768,0.0017472,0.00041008
736,2.96e-05,0.0105789,0.00175312,0.00040912
737,2.624e-05,0.0105811,0.00175616,0.0003968
738,2.128e-05,0.0105947,0.00174592,0.00041504
739,2.112e-05,0.0105968,0.00171712,0.0004168
740,2.144e-05,0.0106003,0.00174096,0.00041696
741,2.128e-05,0.0106026,0.00173264,0.00041584
742,2.128e-05,0.0106107,0.00172944,0.00041472
743,2.112e-05,0.0106214,0.0017208,0.0004176
744,2.144e-05,0.0106382,0.00171248,0.00042048
745,2.096e-05,0.010648,0.00171136,0.00041776
746,2.112e-05,0.0106626,0.00170224,0.00041552
747,2.144e-05,0.0106699,0.00171728,0.00041776
748,2.176e-05,0.0106843,0.001708,0.00041632
749,2.144e-05,0.0106925,0.00172144,0.00041632
750,2.176e-05,0.0106971,0.00171936,0.00041984
751,2.128e-05,0.0107051,0.00172192,0.00042272
752,2.144e-05,0.0107093,0.00171008,0.00042192
753,2.176e-05,0.01072,0.00170288,0.00041728
754,2.112e-05,0.0107314,0.00170512,0.00041696
755,2.304e-05,0.0107061,0.00169504,0.00042176
756,2.304e-05,0.0107147,0.00169376,0.00042256
757,2.32e-05,0.0106925,0.00169968,0.0004208
758,2.256e-05,0.0106914,0.00169744,0.0004176
759,2.144e-05,0.0106595,0.00170112,0.00041568
760,2.144e-05,0.0106339,0.00170272,0.00041552
761,2.096e-05,0.0106158,0.00170672,0.00041472
762,2.784e-05,0.0105667,0.00172352,0.00041328
763,2.768e-05,0.0105446,0.00172528,0.00041392
764,2.8e-05,0.0105461,0.0017304,0.00041056
765,2.864e-05,0.0105395,0.0017344,0.00041392
766,2.864e-05,0.0105403,0.00171504,0.00041072
767,2.832e-05,0.0105387,0.0016968,0.00041392
768,2.8e-05,0.0105398,0.0016696,0.00041264
769,2.688e-05,0.0105474,0.00163872,0.00041216
770,2.688e-05,0.0105464,0.00162048,0.00041824
771,2.672e-05,0.010551,0.00161104,0.00041696
772,2.608e-05,0.0105546,0.00160304,0.00041088
773,2.624e-05,0.0105643,0.00158976,0.000416
774,2.608e-05,0.010573,0.0015688,0.00041568
775,2.576e-05,0.0105763,0.0015632,0.00041984
776,2.544e-05,0.010585,0.00156704,0.00041472
777,2.304e-05,0.0105496,0.00154896,0.00041984
778,2.24e-05,0.0105384,0.00152768,0.00041904
779,2.192e-05,0.0105102,0.00153008,0.00042048
780,2.144e-05,0.0104846,0.00152608,0.00042528
781,2.96e-05,0.0104434,0.00150352,0.00041824
782,3.072e-05,0.0104402,0.0014944,0.00042208
783,3.184e-05,0.0104259,0.00149856,0.0004144
784,3.168e-05,0.0104309,0.00147968,0.00041472
785,3.12e-05,0.0104453,0.00148496,0.00041792
786,3.104e-05,0.0104563,0.00150016,0.0004176
787,3.072e-05,0.0104794,0.00149808,0.00041904
788,3.024e-05,0.0105019,0.00147792,0.00041424
789,2.448e-05,0.0105222,0.00143328,0.00041968
790,2.384e-05,0.0105456,0.00145744,0.00041888
791,2.4e-05,0.0105744,0.00144688,0.00041712
792,2.432e-05,0.0105858,0.00144096,0.00042224
793,2.432e-05,0.0106294,0.00144192,0.00041856
794,1.968e-05,0.0106853,0.00145376,0.00042896
795,2.16e-05,0.0106744,0.00141984,0.0004224
796,2.192e-05,0.0107098,0.0014584,0.00042512
797,2.144e-05,0.0107461,0.00146704,0.00042752
798,2.192e-05,0.0107888,0.00147456,0.00042592
799,2.144e-05,0.0108253,0.00148496,0.00042032
800,2.176e-05,0.0108507,0.00149648,0.000424
801,2.176e-05,0.0108888,0.00147584,0.00041584
802,2.464e-05,0.0109027,0.00150048,0.00042176
803,2.512e-05,0.0109093,0.00150816,0.00041968
804,2.304e-05,0.0108736,0.00150928,0.000424
805,2.272e-05,0.0108691,0.00152672,0.0004216
806,1.968e-05,0.0108722,0.00150992,0.00042064
807,1.936e-05,0.0108971,0.0015184,0.00041904
808,1.872e-05,0.0109309,0.0015168,0.0004232
809,1.744e-05,0.0109819,0.00152128,0.000424
810,1.904e-05,0.0107162,0.00153808,0.00042096
811,1.952e-05,0.0106115,0.0015424,0.00042416
812,2.016e-05,0.0106186,0.0015664,0.00042224
813,2.064e-05,0.0106282,0.00158096,0.00042352
814,2e-05,0.010652,0.00159664,0.00042032
815,2.112e-05,0.0106634,0.00160192,0.00041728
816,2.144e-05,0.0106869,0.00163584,0.00041872
817,2.128e-05,0.0107195,0.00165264,0.00042
818,2.144e-05,0.0107509,0.0016576,0.00042368
819,2.176e-05,0.0107933,0.00167776,0.00041936
820,2.176e-05,0.0108286,0.00170512,0.00042304
821,2.112e-05,0.0108562,0.00174,0.00041792
822,2.608e-05,0.0108531,0.00179056,0.0004112
823,2.4e-05,0.0108018,0.0018112,0.00041712
824,2.416e-05,0.0107954,0.00183552,0.00041536
825,2.448e-05,0.010765,0.00186096,0.0004128
826,2.48e-05,0.0107246,0.00191104,0.00041152
827,2.416e-05,0.0106936,0.00196864,0.00040768
828,2.384e-05,0.0106672,0.0020112,0.00040784
829,2.352e-05,0.0106534,0.00203488,0.00040736
830,2.384e-05,0.010641,0.00202928,0.00040496
831,2.432e-05,0.0106325,0.00200592,0.0004032
832,2.48e-05,0.0106291,0.0020072,0.0004168
833,3.136e-05,0.0106203,0.00200896,0.00040896
834,2.928e-05,0.0106224,0.00198144,0.0004184
835,2.848e-05,0.0106024,0.0019544,0.00041328
836,2.72e-05,0.0105923,0.00189072,0.0004232
837,2.64e-05,0.0105958,0.00179824,0.00042
838,2.528e-05,0.0105909,0.0017976,0.00041904
839,2.464e-05,0.0105898,0.0018,0.00042128
840,2.48e-05,0.0105683,0.00181088,0.00042
841,2.432e-05,0.0105672,0.00186944,0.00041776
842,2.448e-05,0.0105552,0.00194512,0.00042592
843,2.528e-05,0.0105469,0.00190624,0.00042112
844,2.528e-05,0.0105429,0.00188752,0.00041872
845,2.656e-05,0.0105494,0.0018696,0.00041152
846,2.8e-05,0.0105605,0.00181248,0.00041616
847,2.992e-05,0.0105651,0.00176672,0.0004048
848,3.04e-05,0.0105666,0.00168624,0.00040624
849,3.056e-05,0.0105406,0.00161664,0.0003992
850,3.056e-05,0.0105168,0.00155184,0.00039536
851,3.12e-05,0.0104946,0.00151392,0.000396
852,3.168e-05,0.0104838,0.001488,0.00039088
853,3.2e-05,0.0104718,0.0014768,0.00038672
854,3.264e-05,0.0104619,0.001456,0.00038592
855,3.344e-05,0.0104518,0.00144304,0.0003832
856,3.344e-05,0.010448,0.00141728,0.00038528
857,3.424e-05,0.0104453,0.00139072,0.00038016
858,3.44e-05,0.0104493,0.00135264,0.00037568
859,3.44e-05,0.0104458,0.0013088,0.00036016
860,3.488e-05,0.0104638,0.00128832,0.00037792
861,3.536e-05,0.0104674,0.00126384,0.00037024
862,3.552e-05,0.0104787,0.00124432,0.000368
863,3.568e-05,0.0104786,0.001232,0.00037184
864,3.584e-05,0.0104885,0.0012248,0.0003552
865,3.6e-05,0.0104909,0.00121792,0.00036592
866,3.6e-05,0.010496,0.00121488,0.0003712
867,3.584e-05,0.010499,0.00121952,0.00036768
868,3.6e-05,0.010501,0.00121392,0.00036544
869,3.536e-05,0.0105091,0.0012064,0.0003544
870,3.552e-05,0.0105162,0.00119952,0.00037008
871,3.488e-05,0.0105221,0.00120256,0.00036592
872,3.424e-05,0.0105264,0.00118528,0.00036816
873,3.392e-05,0.0105286,0.00116528,0.00036848
874,3.344e-05,0.0105357,0.00114896,0.0003504
875,3.296e-05,0.0105534,0.0010824,0.00036848
876,3.248e-05,0.0105614,0.00104224,0.0003584
877,3.328e-05,0.0105678,0.00102272,0.00035856
878,3.44e-05,0.010571,0.00102304,0.00036016
879,3.616e-05,0.0105771,0.00102592,0.00035648
880,3.776e-05,0.010579,0.00101744,0.00035552
881,3.744e-05,0.0105877,0.00101488,0.0003528
882,3.76e-05,0.0105898,0.00101824,0.00034912
883,3.792e-05,0.0105915,0.00101424,0.00034944
884,3.84e-05,0.0106008,0.00101248,0.00034928
885,3.856e-05,0.0106066,0.0009896,0.00034304
886,3.856e-05,0.0106101,0.00100624,0.0003488
887,3.888e-05,0.0106206,0.00100032,0.00034176
888,3.888e-05,0.0106275,0.00099136,0.00034336
889,3.904e-05,0.0106406,0.00099024,0.00033872
890,3.904e-05,0.0106501,0.00096144,0.0003344
891,3.888e-05,0.0106637,0.00097936,0.0003392
892,3.904e-05,0.0106701,0.0009752,0.00033504
893,3.888e-05,0.0106864,0.00096848,0.00033744
894,3.872e-05,0.0107003,0.0009568,0.000332
895,3.84e-05,0.0107168,0.00093264,0.00032816
896,3.808e-05,0.0107354,0.00094,0.00032944
897,3.76e-05,0.0107558,0.0009392,0.00032368
898,3.712e-05,0.0107795,0.00092848,0.00032192
899,3.648e-05,0.0108048,0.00092,0.00032272
900,3.568e-05,0.0108242,0.00090144,0.00032384
901,3.488e-05,0.0108456,0.00090928,0.00031968
902,3.408e-05,0.0108675,0.00090816,0.0003168
903,3.344e-05,0.0109014,0.00088864,0.00031968
904,3.296e-05,0.0109214,0.00088144,0.00031424
905,3.232e-05,0.0109475,0.0008656,0.00031728
906,3.136e-05,0.0109845,0.00087136,0.000316
907,3.04e-05,0.0110018,0.00086928,0.00031552
908,3.008e-05,0.0110341,0.00086272,0.00031536
909,2.944e-05,0.0110592,0.00085936,0.00030784
910,2.864e-05,0.0111005,0.00085888,0.00031232
911,2.8e-05,0.0111282,0.00085824,0.00031216
912,2.752e-05,0.0111931,0.000856,0.00031264
913,2.704e-05,0.0112413,0.00085328,0.00030944
914,2.608e-05,0.0112931,0.0008632,0.00031248
915,2.544e-05,0.0113734,0.00085648,0.00031328
916,2.496e-05,0.0114509,0.00086864,0.0003136
917,2.464e-05,0.0114782,0.00087824,0.00030976
918,2.464e-05,0.0114797,0.00089152,0.00031296
919,2.432e-05,0.0114742,0.00089888,0.00031392
920,2.432e-05,0.0114741,0.00092704,0.00031392
921,2.464e-05,0.0114722,0.0009848,0.00031152
922,2.384e-05,0.0114675,0.00103056,0.0003176
923,2.4e-05,0.0114362,0.00106064,0.00031648
924,2.368e-05,0.0114365,0.00107696,0.00031936
925,2.304e-05,0.0114208,0.0010912,0.00032464
926,2.32e-05,0.0114238,0.0011184,0.00032352
927,2.24e-05,0.0114438,0.0011408,0.00031808
928,2.288e-05,0.0114448,0.00116016,0.00032944
929,2.272e-05,0.0114437,0.00116208,0.00032704
930,2.224e-05,0.0114538,0.00119664,0.00032528
931,2.224e-05,0.01148,0.00121488,0.0003296
932,2.208e-05,0.0114776,0.00123008,0.00033408
933,2.176e-05,0.0114915,0.00124,0.00033184
934,2.08e-05,0.0115179,0.00124608,0.00033072
935,2.128e-05,0.0115446,0.00124928,0.0003272
936,2.08e-05,0.0115651,0.00124736,0.00033456
937,2.064e-05,0.0115504,0.0012616,0.00033072
938,2.032e-05,0.011619,0.00125728,0.00032688
939,2.016e-05,0.0116262,0.00126128,0.00032768
940,2.016e-05,0.011679,0.00124896,0.00032816
941,2e-05,0.0117338,0.00123392,0.00033184
942,1.984e-05,0.0117702,0.00123472,0.0003256
943,1.968e-05,0.0118182,0.0012184,0.00032528
944,1.968e-05,0.0118547,0.00120608,0.00032368
945,1.952e-05,0.011859,0.00118592,0.00032352
946,1.952e-05,0.011936,0.00116768,0.00032128
947,1.936e-05,0.011971,0.0011456,0.00031712
948,1.92e-05,0.0120037,0.00112656,0.0003208
949,1.904e-05,0.012043,0.00110976,0.0003176
950,1.92e-05,0.0121021,0.00108208,0.000316
951,1.936e-05,0.0121539,0.00106848,0.0003168
952,1.904e-05,0.012187,0.0010416,0.00031216
953,1.92e-05,0.0122325,0.0010328,0.00031152
954,1.888e-05,0.0122445,0.00101424,0.0003112
955,1.904e-05,0.0123083,0.00099872,0.00031168
956,1.904e-05,0.012337,0.00098208,0.00030928
957,1.888e-05,0.0123586,0.0009608,0.00030704
958,1.904e-05,0.0123755,0.00095952,0.00031136
959,1.888e-05,0.012429,0.0009408,0.00030656
960,1.872e-05,0.0124422,0.0009288,0.0003072
961,1.888e-05,0.0124666,0.00092192,0.0003056
962,1.888e-05,0.0124707,0.00091648,0.00030832
963,1.904e-05,0.012496,0.00090512,0.00030592
964,1.872e-05,0.0124806,0.00091344,0.00030384
965,1.744e-05,0.0125192,0.0009112,0.00030448
966,1.776e-05,0.012521,0.00091152,0.00030592
967,1.744e-05,0.0125483,0.00091552,0.0003088
968,1.776e-05,0.0125592,0.0009208,0.00030928
969,2.752e-05,0.0126341,0.00092896,0.00030288
970,1.76e-05,0.0125747,0.00094496,0.0003112
971,1.936e-05,0.0126016,0.00094064,0.0003112
972,1.888e-05,0.0125918,0.000952,0.00029936
973,2.64e-05,0.0126291,0.00097584,0.000304
974,2.64e-05,0.0126344,0.00098912,0.00030816
975,2.592e-05,0.0126278,0.00099504,0.00030736
976,2.112e-05,0.0126256,0.00102352,0.00031232
977,2.16e-05,0.0126829,0.00104352,0.00031456
978,2.16e-05,0.0126978,0.00106032,0.00031728
979,2.64e-05,0.0127499,0.00108384,0.0003176
980,2.256e-05,0.012808,0.00110688,0.00031904
981,2.096e-05,0.0128635,0.00112912,0.00032336
982,2.016e-05,0.0128506,0.00115488,0.00032304
983,2.128e-05,0.0127947,0.00117856,0.0003256
984,2.032e-05,0.0126813,0.00119824,0.00032384
985,1.968e-05,0.0125965,0.00122,0.00033168
986,2.08e-05,0.0124821,0.00124784,0.0003288
987,1.952e-05,0.0123734,0.00126336,0.00033056
988,1.936e-05,0.0122573,0.0012864,0.0003304
989,1.904e-05,0.012168,0.00129568,0.00033184
990,1.888e-05,0.0120882,0.00130448,0.00033568
991,1.92e-05,0.0120282,0.00135872,0.00033216
992,1.936e-05,0.0119906,0.00137408,0.00033424
993,1.792e-05,0.0120141,0.00138112,0.00033568
994,1.728e-05,0.0120576,0.00140528,0.00034032
995,1.696e-05,0.0121768,0.00143152,0.00033568
996,1.728e-05,0.0122622,0.00145712,0.00034192
997,1.712e-05,0.0122474,0.00148224,0.00034272
998,1.696e-05,0.0122242,0.00150768,0.00034688
999,1.696e-05,0.0122203,0.00153024,0.0003424
