frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
70,8.784e-05,0.00076,0.00026016,0.0019568,0.00051552,0.0120542,0.00025616
71,8.624e-05,0.00073312,0.00026096,0.00197648,0.00050032,0.0107541,0.0002552
72,8.624e-05,0.00073088,0.00026528,0.00199856,0.00050528,0.0105464,0.0002536
73,8.624e-05,0.0007568,0.00026496,0.00202512,0.00049184,0.0103944,0.00025312
74,8.784e-05,0.0007288,0.00026832,0.00204704,0.00051088,0.0104526,0.00025152
75,8.912e-05,0.00072976,0.00026672,0.00207664,0.00050928,0.0104738,0.00025216
76,8.544e-05,0.00072576,0.00026384,0.00208432,0.00051392,0.0111741,0.00025264
77,8.608e-05,0.00072832,0.00026176,0.00206992,0.00051296,0.0096808,0.00025168
78,8.752e-05,0.00076176,0.00026496,0.0020392,0.00051584,0.0105176,0.00025456
79,8.96e-05,0.00072656,0.00026352,0.00199824,0.00056208,0.0111805,0.00025248
80,8.72e-05,0.00073312,0.0002688,0.00200096,0.0005136,0.0120824,0.00025392
81,8.752e-05,0.00073296,0.00026768,0.0019944,0.00051232,0.010992,0.00025344
82,8.624e-05,0.00072992,0.00025632,0.00204304,0.00049344,0.0116211,0.00025072
83,8.992e-05,0.00076576,0.00025824,0.00204896,0.00056656,0.0105042,0.00025296
84,8.688e-05,0.00072992,0.00026576,0.00204928,0.0005,0.0102514,0.00025296
85,8.752e-05,0.0007272,0.00026624,0.00204368,0.00049936,0.0115642,0.00025312
86,8.864e-05,0.0007608,0.0002584,0.00210192,0.00051456,0.0109232,0.0002568
87,8.8e-05,0.00075792,0.00025264,0.00216928,0.00051584,0.00914864,0.00025568
88,8.592e-05,0.00075952,0.00026624,0.00219952,0.0005136,0.00889952,0.00025632
89,8.592e-05,0.00071424,0.00026752,0.00224816,0.0004984,0.0013552,0.00025856
90,8.544e-05,0.00071312,0.00026288,0.00212496,0.00052032,0.0035832,0.000252
91,8.832e-05,0.00076,0.000264,0.00183328,0.00051904,0.00737904,0.00025216
92,8.688e-05,0.00072656,0.00026944,0.00167632,0.00052848,0.0085864,0.00025504
93,8.8e-05,0.00073088,0.00026768,0.00166208,0.00051424,0.00786528,0.0002536
94,8.784e-05,0.00072672,0.0002648,0.00165488,0.00052512,0.00750432,0.00025232
95,8.656e-05,0.00075712,0.00025776,0.00165456,0.0005336,0.00778592,0.00025648
96,8.72e-05,0.00072496,0.00026304,0.00165456,0.00051056,0.0079456,0.000256
97,8.832e-05,0.00075888,0.00025328,0.0016448,0.00051488,0.0081352,0.0002544
98,8.784e-05,0.00072768,0.00026272,0.001644,0.00052224,0.00844032,0.00025824
99,8.704e-05,0.00075632,0.00026528,0.00163504,0.00049952,0.00851136,0.00024912
100,8.768e-05,0.00075456,0.00026112,0.00162816,0.00051056,0.00882336,0.00025248
101,8.704e-05,0.00072352,0.00026384,0.00163344,0.00052064,0.00918496,0.00025712
102,8.816e-05,0.00072592,0.00026336,0.00162784,0.00051552,0.00926912,0.00024992
103,8.624e-05,0.00075968,0.00026672,0.00163568,0.00050816,0.00962832,0.00025136
104,8.72e-05,0.00076,0.00026896,0.00162,0.00051408,0.00983728,0.00025664
105,8.656e-05,0.00075856,0.0002656,0.00161776,0.00050656,0.010272,0.00025728
106,8.752e-05,0.00072848,0.00026448,0.00161888,0.00051536,0.0105718,0.00026096
107,8.848e-05,0.00073008,0.00026912,0.00160848,0.00051136,0.0111131,0.00025616
108,8.72e-05,0.00073168,0.00026288,0.00159808,0.00050176,0.0111102,0.0002536
109,8.688e-05,0.00072864,0.0002688,0.0015936,0.0005448,0.0116357,0.00025184
110,8.896e-05,0.0007248,0.0002656,0.00158288,0.00052016,0.0118766,0.00025248
111,8.72e-05,0.000724,0.00026976,0.00159424,0.00051104,0.0126456,0.00025328
112,8.752e-05,0.0007264,0.00026336,0.00158976,0.00051072,0.0129037,0.00026064
113,8.672e-05,0.0007608,0.00026688,0.0015944,0.00049968,0.0133488,0.00025632
114,8.736e-05,0.00073024,0.0002544,0.00154784,0.00051248,0.014139,0.00025232
115,8.864e-05,0.00075552,0.00026816,0.00152432,0.00051696,0.0146507,0.00025328
116,8.784e-05,0.00075424,0.00026512,0.00147648,0.00051408,0.0148021,0.00025184
117,8.768e-05,0.00072656,0.00026416,0.0014536,0.00051648,0.0158499,0.00025232
118,8.672e-05,0.00073104,0.00026336,0.00144592,0.00051152,0.0159346,0.00025424
119,8.72e-05,0.00075904,0.00026816,0.00144288,0.00050256,0.0156784,0.0002544
120,8.736e-05,0.00075456,0.0002584,0.00145216,0.00048672,0.0153834,0.00025728
121,8.88e-05,0.00075408,0.00025744,0.00146048,0.0004952,0.0155325,0.00025152
122,8.64e-05,0.00076256,0.00026464,0.00147312,0.00052656,0.0152726,0.00025808
123,8.848e-05,0.00072768,0.00025744,0.00147856,0.00051232,0.0147197,0.00025776
124,8.96e-05,0.00075488,0.00026496,0.00148736,0.00049328,0.0146757,0.0002552
125,8.688e-05,0.00076048,0.00026288,0.00150336,0.00051424,0.0146384,0.0002584
126,8.72e-05,0.00072528,0.00026512,0.0015096,0.00050464,0.0147099,0.00024976
127,8.592e-05,0.0007192,0.00026096,0.00151408,0.00049488,0.014276,0.00025312
128,8.56e-05,0.00072208,0.00026288,0.00151344,0.00050816,0.0140274,0.00025088
129,8.864e-05,0.0007536,0.00025712,0.00151392,0.00051792,0.0137766,0.00025632
130,8.56e-05,0.00075664,0.00026816,0.00152928,0.000496,0.0138536,0.00025344
131,8.832e-05,0.0007224,0.00025904,0.00152544,0.00051568,0.0135267,0.00025296
132,9.12e-05,0.00075184,0.00026304,0.00153888,0.00057264,0.0133282,0.00025152
133,8.576e-05,0.0007216,0.00025312,0.00153408,0.00051408,0.0133088,0.00025072
134,8.784e-05,0.00071696,0.00026128,0.00153328,0.0005232,0.0125539,0.00025504
135,8.864e-05,0.00071968,0.00026128,0.0015344,0.00052176,0.0127549,0.00025376
136,9.088e-05,0.00075856,0.00026624,0.00153664,0.00052048,0.0124283,0.00025488
137,8.48e-05,0.00072288,0.00026624,0.00153568,0.00051968,0.0126968,0.00025328
138,8.64e-05,0.00074928,0.00025632,0.0015328,0.00051712,0.0120698,0.0002496
139,8.624e-05,0.00072496,0.00026736,0.0015344,0.000508,0.0118832,0.00025552
140,8.864e-05,0.00075776,0.00026608,0.00153936,0.00047744,0.0117606,0.00025648
141,8.704e-05,0.0007568,0.0002624,0.00154416,0.000528,0.0115611,0.00025408
142,8.928e-05,0.00072,0.00026048,0.00156032,0.00054592,0.0111606,0.00025536
143,8.768e-05,0.00075744,0.00026512,0.0015616,0.00051952,0.0111382,0.0002528
144,8.944e-05,0.00071808,0.00026544,0.00156832,0.00058512,0.0109266,0.00025824
145,8.528e-05,0.00071936,0.00026112,0.00157856,0.0004968,0.0107616,0.00025136
146,8.88e-05,0.00074496,0.00026144,0.00157024,0.00057088,0.0106499,0.00025296
147,8.624e-05,0.00075024,0.0002648,0.00157632,0.00051856,0.0103894,0.00025872
148,8.896e-05,0.00074896,0.0002648,0.00156672,0.00058944,0.0103955,0.00025328
149,8.816e-05,0.000716,0.00026352,0.00155968,0.00058144,0.0103411,0.00025312
150,8.624e-05,0.00074752,0.00026656,0.00155488,0.00050512,0.0101477,0.00025232
151,8.928e-05,0.00071712,0.00026096,0.00156128,0.00057248,0.00994288,0.00025328
152,8.736e-05,0.00071696,0.00026096,0.00155456,0.00050368,0.0099144,0.00025216
153,8.944e-05,0.00071776,0.00025664,0.00155376,0.00056352,0.00986736,0.0002552
154,8.896e-05,0.00074752,0.0002632,0.0015464,0.00057424,0.00970192,0.00025312
155,8.88e-05,0.00071968,0.00026608,0.00154688,0.000496,0.0094304,0.00025568
156,8.88e-05,0.00071232,0.00026208,0.00157648,0.00057616,0.00917856,0.00025488
157,8.72e-05,0.00072,0.00025728,0.00157936,0.00051552,0.00914544,0.00025248
158,8.512e-05,0.0007432,0.00026816,0.00159552,0.00050144,0.00868464,0.00025264
159,8.912e-05,0.00074288,0.00026624,0.00158592,0.00057728,0.00871216,0.00025248
160,8.528e-05,0.00071248,0.00026304,0.00158976,0.00051392,0.00829952,0.00025168
161,8.64e-05,0.00071184,0.0002648,0.00157744,0.0005664,0.0083096,0.00025232
162,8.88e-05,0.00074288,0.0002656,0.00156368,0.00058512,0.0081104,0.00025776
163,8.928e-05,0.0007088,0.00026576,0.0015592,0.00057168,0.00819424,0.00025184
164,8.896e-05,0.00071648,0.00026768,0.00155344,0.00057408,0.00805856,0.00025312
165,8.912e-05,0.00074832,0.00026192,0.00154064,0.0005584,0.0081544,0.00025152
166,8.56e-05,0.00071536,0.00026192,0.0015304,0.00050832,0.00811088,0.00025168
167,8.592e-05,0.00074624,0.00024688,0.00152288,0.00051824,0.00843776,0.00025472
168,8.608e-05,0.0007128,0.000268,0.00152336,0.00053168,0.0082592,0.00025552
169,8.912e-05,0.00075072,0.00026368,0.0015056,0.00057152,0.00893616,0.00025264
170,8.608e-05,0.00074336,0.00026384,0.00148576,0.00050432,0.00896736,0.00025328
171,8.672e-05,0.00072096,0.00026384,0.00146992,0.00049856,0.00918736,0.00025184
172,8.56e-05,0.00071424,0.00026384,0.00145568,0.00051376,0.00960336,0.0002568
173,8.672e-05,0.00074816,0.00025152,0.00144208,0.00051328,0.00994336,0.00025104
174,8.784e-05,0.00071552,0.00025632,0.00143904,0.00049904,0.010367,0.00025744
175,8.96e-05,0.00071504,0.0002608,0.00143904,0.00058336,0.0102746,0.00025136
176,9.072e-05,0.00074848,0.0002632,0.00142976,0.00059632,0.0105568,0.00025248
177,8.656e-05,0.00074736,0.00026336,0.0014104,0.00054544,0.0110493,0.00025232
178,9.056e-05,0.00071664,0.0002624,0.00139056,0.00061392,0.011731,0.0002568
179,8.944e-05,0.00072528,0.00026368,0.00137088,0.00058448,0.0119707,0.00025712
180,8.64e-05,0.00072,0.00025744,0.00131696,0.00049728,0.0124006,0.00025648
181,8.912e-05,0.000752,0.00026672,0.00130816,0.00060608,0.0123922,0.00025312
182,8.576e-05,0.00075008,0.0002592,0.00133088,0.00050464,0.0127307,0.00025376
183,8.736e-05,0.00072432,0.00025888,0.00136016,0.00052016,0.0125976,0.000252
184,8.512e-05,0.00072224,0.00026496,0.00137552,0.0005112,0.0120939,0.000252
185,8.736e-05,0.0007528,0.00026144,0.00139456,0.00050912,0.0120027,0.000252
186,8.592e-05,0.00074928,0.0002648,0.00141216,0.00051664,0.012084,0.00025264
187,8.944e-05,0.00071744,0.00026048,0.00141264,0.00056688,0.0119723,0.00025104
188,8.624e-05,0.0007472,0.0002664,0.00142544,0.00051088,0.0117706,0.00025072
189,8.576e-05,0.00074896,0.0002648,0.0014464,0.0005144,0.011731,0.0002512
190,8.688e-05,0.00071616,0.00026496,0.00143904,0.00049952,0.0119797,0.00025424
191,8.544e-05,0.00071536,0.00026224,0.00145472,0.0005208,0.0111541,0.0002552
192,8.912e-05,0.0007512,0.00026144,0.00146576,0.00057984,0.0110547,0.00025424
193,8.656e-05,0.00075184,0.0002672,0.00147008,0.00051648,0.00995552,0.00025408
194,8.624e-05,0.00074592,0.00026736,0.00148464,0.00052336,0.0103128,0.00025376
195,8.928e-05,0.0007496,0.0002672,0.00148112,0.0005688,0.010255,0.00025184
196,8.688e-05,0.00072144,0.00025872,0.00149232,0.00049728,0.00994224,0.00025344
197,8.672e-05,0.00074576,0.00026096,0.00150192,0.0005192,0.00912864,0.00025008
198,8.672e-05,0.00071312,0.00026688,0.00151232,0.00050208,0.00933968,0.0002584
199,8.96e-05,0.00074464,0.0002608,0.00150992,0.0005664,0.00888576,0.0002528
200,8.912e-05,0.00071632,0.00025776,0.00150944,0.0005552,0.00813968,0.00025088
201,8.608e-05,0.00071808,0.00025072,0.00152608,0.00050496,0.00793376,0.00025488
202,8.896e-05,0.00074496,0.00026512,0.00151664,0.00057168,0.00844208,0.0002504
203,8.976e-05,0.00071216,0.00026736,0.00153904,0.0005016,0.0077064,0.00025472
204,8.64e-05,0.00071728,0.00026288,0.001544,0.0005112,0.00796224,0.00025072
205,8.896e-05,0.00071632,0.00026432,0.00155184,0.00057312,0.00745424,0.000256
206,8.704e-05,0.00071648,0.00026576,0.00155168,0.00050304,0.0074528,0.00025488
207,8.608e-05,0.0007136,0.00026416,0.00154384,0.00048848,0.00762976,0.00025184
208,8.624e-05,0.00074688,0.0002624,0.00154848,0.00048944,0.00766144,0.00025424
209,8.688e-05,0.00071504,0.00026528,0.00156496,0.0004984,0.00785328,0.000256
210,8.656e-05,0.00071472,0.00026432,0.00156608,0.00050096,0.00783104,0.00025344
211,8.864e-05,0.0007168,0.00025728,0.0015528,0.00051408,0.00797408,0.00025584
212,8.608e-05,0.00074288,0.00025776,0.00156784,0.00050144,0.00798992,0.00025712
213,8.928e-05,0.00071648,0.00024528,0.00156688,0.00055632,0.00819936,0.00024832
214,8.56e-05,0.00071632,0.0002648,0.00158064,0.00052112,0.00794016,0.00025536
215,8.784e-05,0.00074848,0.00026432,0.00157136,0.00051152,0.00810896,0.00025344
216,8.752e-05,0.00071584,0.00026416,0.00156672,0.00051072,0.00795408,0.00025392
217,8.8e-05,0.0007448,0.000248,0.00157056,0.00050992,0.0081992,0.00025344
218,8.528e-05,0.00074912,0.00025232,0.00155968,0.00051776,0.00848672,0.00025232
219,8.912e-05,0.00071568,0.00026,0.0015624,0.00049584,0.0089192,0.00025472
