frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,1.488e-05,0.0010304,0.00049328,0.00160624,0.0003776,0.00958192,9.376e-05
1,1.488e-05,0.00011024,0.00034112,0.00071008,0.00021168,0.00704288,9.392e-05
2,1.344e-05,9.872e-05,0.00030608,0.0006112,0.0001976,0.00607568,8.352e-05
3,1.312e-05,9.968e-05,0.00030912,0.00060624,0.0001896,0.00594896,8.416e-05
4,1.296e-05,9.68e-05,0.0002952,0.00058032,0.00020048,0.005936,8.32e-05
5,1.296e-05,9.568e-05,0.00029136,0.00057296,0.00020592,0.00603824,8.336e-05
6,1.264e-05,9.504e-05,0.00029344,0.0007088,0.00020112,0.00632688,8.256e-05
7,1.328e-05,9.232e-05,0.00028816,0.00061536,0.00017456,0.00600768,8.064e-05
8,1.168e-05,9.024e-05,0.00027952,0.00070208,0.0001976,0.00591088,7.92e-05
9,1.216e-05,9.04e-05,0.00029024,0.000744,0.00017648,0.00577824,7.888e-05
10,1.184e-05,8.944e-05,0.0002848,0.00064752,0.0001848,0.00561376,8.336e-05
11,1.136e-05,8.976e-05,0.00028496,0.00079232,0.00017616,0.00568224,8.064e-05
12,1.264e-05,9.04e-05,0.00028656,0.00075664,0.00018816,0.00569856,8.16e-05
13,1.232e-05,9.216e-05,0.00028624,0.00072032,0.00016624,0.00576816,8.016e-05
14,1.248e-05,9.04e-05,0.0002832,0.00075616,0.0001776,0.00605584,8.032e-05
15,1.296e-05,9.056e-05,0.00028784,0.00070816,0.0001504,0.00608624,8.128e-05
16,1.232e-05,9.072e-05,0.00028528,0.00060208,0.00015568,0.00606896,8e-05
17,1.184e-05,8.96e-05,0.00028736,0.00051632,0.00018976,0.00606448,8.304e-05
18,1.184e-05,8.992e-05,0.0002856,0.00054176,0.00017776,0.00617808,8.048e-05
19,1.136e-05,9.04e-05,0.00028336,0.00061344,0.00018016,0.00614768,8.144e-05
20,1.168e-05,8.992e-05,0.00028752,0.00064048,0.00016848,0.00619856,8.176e-05
21,1.184e-05,8.912e-05,0.0002808,0.00068224,0.00018816,0.006232,8.064e-05
22,1.232e-05,9.12e-05,0.00028544,0.00070832,0.0001744,0.00625328,8e-05
23,1.232e-05,9.056e-05,0.00028512,0.0007072,0.00017968,0.00624448,8.064e-05
24,1.248e-05,9.024e-05,0.00028592,0.00070752,0.00017328,0.00610096,7.904e-05
25,1.28e-05,9.056e-05,0.00028592,0.00069936,0.00017872,0.00609664,8.144e-05
26,1.248e-05,9.056e-05,0.00028864,0.0007032,0.00016896,0.00608784,8.096e-05
27,1.296e-05,9.216e-05,0.00028656,0.00070768,0.00017328,0.00604016,8.08e-05
28,1.216e-05,9.072e-05,0.00028544,0.00070256,0.00016848,0.00593936,8.048e-05
29,1.248e-05,9.072e-05,0.0002864,0.0007032,0.00018848,0.00589488,8e-05
30,1.248e-05,9.168e-05,0.00028672,0.0007176,0.00017408,0.0058944,8.128e-05
31,1.248e-05,9.056e-05,0.00028448,0.0007144,0.00016224,0.00587408,7.984e-05
32,1.28e-05,8.96e-05,0.0002896,0.00070832,0.0001552,0.005892,8.096e-05
33,1.232e-05,9.184e-05,0.00028736,0.00071792,0.00016768,0.00587024,7.92e-05
34,1.232e-05,9.088e-05,0.00028608,0.00071168,0.00019472,0.00588992,8.352e-05
35,1.264e-05,9.296e-05,0.00028208,0.0007112,0.00017664,0.00588384,7.904e-05
36,1.248e-05,9.136e-05,0.00028144,0.00071088,0.00017456,0.00586224,8.208e-05
37,1.232e-05,9.072e-05,0.0002864,0.00071008,0.00015088,0.00586096,8.256e-05
38,1.248e-05,9.088e-05,0.00028448,0.0007168,0.00027152,0.00591632,8.016e-05
39,1.248e-05,9.024e-05,0.00028384,0.00070432,0.00018032,0.00597888,8.352e-05
40,1.248e-05,9.072e-05,0.00028768,0.0007272,0.00018208,0.00584544,8.112e-05
41,1.248e-05,9.104e-05,0.00028496,0.00074096,0.00016592,0.0059104,7.92e-05
42,1.248e-05,9.104e-05,0.00028608,0.00070784,0.00018512,0.00588944,7.952e-05
43,1.248e-05,9.152e-05,0.00028784,0.00071008,0.0001696,0.00598928,8.032e-05
44,1.28e-05,9.04e-05,0.00028352,0.0007064,0.0001624,0.00596384,7.968e-05
45,1.264e-05,9.008e-05,0.00028896,0.00070816,0.00015952,0.00596032,8.224e-05
46,1.216e-05,8.896e-05,0.00028864,0.0007248,0.00017472,0.00593104,8.144e-05
47,1.248e-05,9.04e-05,0.00028496,0.00081232,0.00018704,0.0057336,7.936e-05
48,1.28e-05,9.024e-05,0.00028656,0.00070544,0.00018112,0.00568864,8.016e-05
49,1.232e-05,9.168e-05,0.0002864,0.00070208,0.00018208,0.00579344,8.096e-05
50,1.232e-05,9.008e-05,0.00028992,0.0007416,0.00017616,0.00579536,8.128e-05
51,1.168e-05,9.04e-05,0.00028416,0.00069552,0.00018768,0.00584624,7.968e-05
52,1.328e-05,9.024e-05,0.00028624,0.00064384,0.0001624,0.00576,8.336e-05
53,1.28e-05,8.992e-05,0.00028656,0.000656,0.00017856,0.00568528,8.304e-05
54,1.248e-05,9.072e-05,0.00028624,0.00069184,0.0001672,0.0056232,8.016e-05
55,1.264e-05,9.008e-05,0.00028592,0.00068992,0.00017584,0.005688,7.872e-05
56,1.248e-05,8.992e-05,0.00028576,0.00069648,0.000188,0.00566512,8.192e-05
57,1.248e-05,9.056e-05,0.0002864,0.00068528,0.00017008,0.00566352,8.128e-05
58,1.264e-05,8.912e-05,0.00028432,0.00068656,0.0001736,0.00562224,8.128e-05
59,1.248e-05,8.896e-05,0.00028448,0.00068496,0.00016832,0.00561504,8.048e-05
60,1.248e-05,9.088e-05,0.00028336,0.00068704,0.00018192,0.00562848,8.08e-05
61,1.248e-05,8.96e-05,0.00028432,0.00068672,0.00017472,0.00559888,7.984e-05
62,1.248e-05,9.04e-05,0.00028752,0.00068432,0.00017312,0.00563792,8.048e-05
63,1.248e-05,8.928e-05,0.00028416,0.00068144,0.0001696,0.0056568,8.048e-05
64,1.232e-05,8.928e-05,0.000288,0.00068448,0.00017664,0.00572256,7.888e-05
65,1.248e-05,8.864e-05,0.0002856,0.00068448,0.00022,0.0058496,8.048e-05
66,1.264e-05,8.864e-05,0.00028592,0.00068112,0.00018464,0.0058328,7.984e-05
67,1.232e-05,8.864e-05,0.0002848,0.00067056,0.00018144,0.00588128,7.952e-05
68,1.232e-05,8.88e-05,0.00028704,0.0006792,0.00014912,0.00592976,7.872e-05
69,1.248e-05,8.864e-05,0.0002864,0.00067968,0.00018736,0.00593008,8.064e-05
70,1.264e-05,8.944e-05,0.000288,0.00068544,0.00016992,0.00592768,8.128e-05
71,1.232e-05,8.8e-05,0.00028624,0.00068432,0.0001768,0.00602624,8.16e-05
72,1.232e-05,8.864e-05,0.00028816,0.00067136,0.00017568,0.00601744,8.048e-05
73,1.248e-05,8.896e-05,0.00028512,0.00068144,0.00017424,0.0060496,8e-05
74,1.2e-05,8.864e-05,0.00028624,0.00067376,0.00017552,0.00612912,8.08e-05
75,1.2e-05,9.024e-05,0.00028528,0.00065488,0.00015808,0.00605776,8.144e-05
76,1.264e-05,8.976e-05,0.00028656,0.00060768,0.00018464,0.0060096,8.032e-05
77,1.312e-05,8.992e-05,0.00028816,0.00058944,0.00016832,0.00612304,8.064e-05
78,1.28e-05,9.008e-05,0.00028944,0.00059232,0.00021088,0.00624528,7.84e-05
79,1.264e-05,8.992e-05,0.00028784,0.00060448,0.00016992,0.00654032,7.92e-05
80,1.216e-05,8.912e-05,0.0002856,0.00062176,0.00018288,0.00692048,8.08e-05
81,1.216e-05,8.976e-05,0.0002864,0.0006544,0.00018016,0.00671936,7.936e-05
82,1.232e-05,9.04e-05,0.0002872,0.00068992,0.0001872,0.00650704,8.192e-05
83,1.232e-05,9.024e-05,0.0002856,0.0006688,0.00016704,0.00659648,8.032e-05
84,1.296e-05,8.944e-05,0.00028528,0.00060112,0.00015184,0.00651472,8.176e-05
85,1.328e-05,9.04e-05,0.00028448,0.0006056,0.0001528,0.00634352,7.936e-05
86,1.264e-05,8.944e-05,0.0002888,0.00076256,0.00016352,0.00616688,8.128e-05
87,1.264e-05,9.008e-05,0.0002848,0.00078912,0.00016928,0.0058712,7.952e-05
88,1.232e-05,8.752e-05,0.00028528,0.00076448,0.00017888,0.0056904,8.208e-05
89,1.264e-05,8.56e-05,0.00028464,0.00076208,0.00017344,0.00348496,8e-05
90,1.264e-05,8.512e-05,0.00028848,0.00073936,0.00018944,0.0050864,8.096e-05
91,1.216e-05,8.768e-05,0.0002856,0.0007408,0.00018096,0.00574256,8.016e-05
92,1.216e-05,8.608e-05,0.0002872,0.00074176,0.0001528,0.00573376,8.16e-05
93,1.232e-05,8.624e-05,0.00028752,0.00065312,0.00017504,0.005864,8.096e-05
94,1.2e-05,8.944e-05,0.00028368,0.00058112,0.00016976,0.00586512,7.984e-05
95,1.248e-05,8.768e-05,0.00028352,0.00057056,0.00019616,0.00564736,8.16e-05
96,1.232e-05,8.912e-05,0.00028752,0.00061216,0.00016272,0.00550016,8.048e-05
97,1.216e-05,8.864e-05,0.00028432,0.00061392,0.00023104,0.00557072,7.984e-05
98,1.216e-05,8.784e-05,0.0002856,0.00060736,0.00019088,0.00556832,8.032e-05
99,1.2e-05,8.976e-05,0.00028704,0.00060704,0.00021632,0.00542352,8.016e-05
100,1.168e-05,8.848e-05,0.00028752,0.00059872,0.00018336,0.00539344,8.096e-05
101,1.2e-05,8.848e-05,0.0002872,0.00060384,0.00016224,0.005356,8.048e-05
102,1.216e-05,8.96e-05,0.00028864,0.00059824,0.00018416,0.00526896,7.936e-05
103,1.248e-05,9.136e-05,0.00028336,0.00061184,0.00017728,0.00525872,8.176e-05
104,1.216e-05,8.928e-05,0.00028384,0.00061024,0.00018976,0.00519696,8.016e-05
105,1.2e-05,9.168e-05,0.00028592,0.00061456,0.00017136,0.00526096,7.904e-05
106,1.168e-05,8.848e-05,0.00028576,0.00060784,0.00017024,0.00519552,7.936e-05
107,1.168e-05,8.992e-05,0.00028928,0.0006024,0.00018624,0.0052224,7.888e-05
108,1.232e-05,9.04e-05,0.00028976,0.00060592,0.00015824,0.0052312,8.192e-05
109,1.2e-05,8.864e-05,0.00029104,0.00061872,0.0001856,0.00522176,8.16e-05
110,1.184e-05,9.008e-05,0.0002848,0.00062896,0.00017552,0.00514448,8e-05
