frame,blit,drawSides,gBuffer,shading
50,4.896e-05,0.0102382,0.00164384,0.00040752
51,4.912e-05,0.0102387,0.00162784,0.00040544
52,4.896e-05,0.0102368,0.0016632,0.000404
53,4.896e-05,0.0102394,0.00166304,0.0004072
54,4.88e-05,0.0102386,0.00164864,0.00040288
55,4.88e-05,0.0102397,0.00165424,0.00040416
56,4.896e-05,0.0102398,0.00165536,0.00040432
57,4.896e-05,0.010243,0.00166112,0.00040512
58,4.88e-05,0.0102434,0.00165168,0.00040496
59,4.88e-05,0.0102462,0.00166768,0.00040368
60,4.848e-05,0.0102434,0.0016704,0.00039216
61,4.88e-05,0.0102488,0.00166592,0.0004024
62,4.864e-05,0.010255,0.0016456,0.0004056
63,4.864e-05,0.0102576,0.00168016,0.00040352
64,4.848e-05,0.0102586,0.00169072,0.00040128
65,4.848e-05,0.0102594,0.00169792,0.00040672
66,4.848e-05,0.0102658,0.0016984,0.00040272
67,4.832e-05,0.0102701,0.00170752,0.00040416
68,4.832e-05,0.0102747,0.0016744,0.0004048
69,4.816e-05,0.010275,0.00172496,0.00040592
70,4.8e-05,0.01028,0.00172512,0.00040352
71,4.8e-05,0.0102818,0.00174128,0.00040432
72,4.768e-05,0.0102826,0.00175648,0.00040704
73,4.736e-05,0.0102827,0.00175632,0.00040432
74,4.704e-05,0.0102886,0.0017736,0.00040896
75,4.688e-05,0.010288,0.00177312,0.00040272
76,4.624e-05,0.0102934,0.00178144,0.00040864
77,4.544e-05,0.0102901,0.00179056,0.00040912
78,4.384e-05,0.010293,0.00177888,0.0004056
79,4.464e-05,0.0102934,0.0018024,0.00040736
80,4.64e-05,0.0102915,0.0018056,0.000404
81,4.72e-05,0.0102981,0.00182784,0.00040544
82,4.736e-05,0.0103024,0.0018216,0.00040784
83,4.752e-05,0.0103074,0.00184768,0.00040064
84,4.704e-05,0.0103118,0.00190256,0.00040592
85,4.624e-05,0.0103184,0.0019192,0.00040608
86,4.64e-05,0.0103224,0.00194848,0.00040672
87,4.672e-05,0.0103366,0.00194384,0.00040544
88,4.864e-05,0.010335,0.00198864,0.0004008
89,5.248e-05,0.0103056,0.00205296,0.00040032
90,4.976e-05,0.0103227,0.00197056,0.00040384
91,4.72e-05,0.0103902,0.00177296,0.00040624
92,4.32e-05,0.0104098,0.00163824,0.00040752
93,4.512e-05,0.0104195,0.00158944,0.00040784
94,4.496e-05,0.0104291,0.00158368,0.0004056
95,4.48e-05,0.010443,0.00158992,0.00040496
96,4.512e-05,0.0104555,0.00158496,0.00039936
97,4.704e-05,0.0104683,0.00157856,0.00040352
98,4.704e-05,0.0104747,0.00156,0.00040768
99,4.72e-05,0.01048,0.00158176,0.00040496
100,4.704e-05,0.0104944,0.00158672,0.00040368
101,4.704e-05,0.0105034,0.0015768,0.00040816
102,4.704e-05,0.010504,0.00157856,0.00040256
103,4.672e-05,0.0105082,0.00157952,0.00040704
104,4.672e-05,0.0105125,0.00155744,0.00040512
105,4.64e-05,0.0105174,0.00157872,0.0004088
106,4.608e-05,0.0105094,0.00158192,0.00040608
107,4.608e-05,0.0104726,0.00159056,0.00040352
108,4.576e-05,0.0104771,0.00158368,0.00040032
109,4.544e-05,0.0104638,0.00158656,0.0004048
110,4.496e-05,0.0104538,0.00157072,0.00040544
111,4.432e-05,0.0104389,0.0015912,0.00040864
112,4.464e-05,0.0104341,0.0015816,0.00040752
113,4.448e-05,0.0104397,0.00158464,0.00040432
114,4.384e-05,0.0104509,0.00156384,0.00040624
115,4.416e-05,0.0104544,0.00155936,0.0004064
116,4.4e-05,0.0104627,0.00155296,0.00040384
117,4.384e-05,0.0104734,0.00157696,0.00040528
118,4.368e-05,0.0104778,0.00155568,0.0004064
119,4.336e-05,0.0104886,0.00152256,0.00040576
120,4.336e-05,0.0104941,0.00147776,0.0004048
121,4.352e-05,0.0105094,0.00144592,0.00040256
122,4.336e-05,0.0105242,0.00139968,0.00040704
123,4.336e-05,0.0105285,0.0013968,0.00040752
124,4.352e-05,0.0105349,0.00140256,0.00040656
125,4.336e-05,0.0105336,0.0014128,0.00041216
126,4.304e-05,0.0105512,0.00141744,0.00040976
127,4.272e-05,0.0105488,0.00141072,0.00040976
128,4.24e-05,0.0105621,0.00140896,0.00040768
129,4.272e-05,0.0105523,0.00142192,0.00040976
130,4.176e-05,0.0105296,0.00142512,0.00040768
131,4.16e-05,0.0105146,0.00143072,0.00040688
132,4.176e-05,0.0105213,0.00143616,0.00040848
133,4.128e-05,0.0105395,0.001444,0.0004096
134,4.112e-05,0.0105456,0.0014584,0.0004104
135,4.096e-05,0.0105656,0.00146016,0.0004096
136,4.08e-05,0.0105846,0.0014768,0.00040768
137,4.032e-05,0.0105901,0.00146992,0.00041008
138,4.032e-05,0.0105918,0.00147344,0.00041072
139,4.016e-05,0.0105848,0.00144608,0.00040816
140,3.968e-05,0.0105622,0.00146928,0.00041296
141,3.92e-05,0.0105733,0.00146656,0.00040768
142,3.92e-05,0.0105925,0.00146672,0.00041264
143,3.872e-05,0.0106149,0.00145056,0.0004104
144,3.792e-05,0.010633,0.00145008,0.00041184
145,3.744e-05,0.010671,0.00142848,0.00041264
146,3.68e-05,0.010712,0.00143168,0.00041296
147,3.568e-05,0.0107451,0.00143328,0.00041312
148,3.488e-05,0.0107818,0.0014392,0.00041072
149,3.328e-05,0.0108352,0.00144176,0.00039728
150,3.216e-05,0.0108808,0.00143712,0.00041328
151,3.088e-05,0.0109232,0.00140784,0.00041664
152,3.008e-05,0.0109621,0.00143488,0.00041632
153,2.944e-05,0.0110008,0.00143728,0.00041536
154,2.912e-05,0.0110549,0.00144176,0.00041632
155,2.8e-05,0.0110928,0.00145008,0.0004168
156,2.704e-05,0.0111206,0.00146336,0.00041776
157,2.672e-05,0.0111138,0.00146592,0.000416
158,2.608e-05,0.0111258,0.00145232,0.0004192
159,2.48e-05,0.011139,0.00145648,0.0004176
160,2.4e-05,0.0111813,0.00147584,0.0004192
161,2.24e-05,0.0112314,0.00147488,0.00042112
162,2.048e-05,0.0112808,0.00147504,0.00041952
163,1.968e-05,0.0113304,0.00148624,0.0004216
164,1.792e-05,0.0114747,0.00149008,0.0004136
165,1.792e-05,0.011589,0.00150176,0.00042432
166,1.744e-05,0.0117195,0.00149664,0.00042448
167,1.68e-05,0.011872,0.00153904,0.00042672
168,1.664e-05,0.0119693,0.00156608,0.00042384
169,1.696e-05,0.0119509,0.00158704,0.00042608
170,1.696e-05,0.0117856,0.0015984,0.0004216
171,3.792e-05,0.0115629,0.00161456,0.0004064
172,3.84e-05,0.0113485,0.001632,0.00041072
173,3.824e-05,0.0112408,0.00162928,0.00040816
174,3.824e-05,0.0112485,0.0016264,0.00039872
175,3.856e-05,0.0112952,0.00162784,0.00040992
176,3.856e-05,0.0113429,0.0015824,0.0004112
177,3.84e-05,0.0114045,0.0015336,0.00040944
178,3.792e-05,0.0114661,0.00150128,0.00041552
179,2.48e-05,0.0114872,0.00146432,0.00041888
180,2.304e-05,0.0114984,0.00144528,0.0004184
181,2.432e-05,0.011517,0.00143504,0.00041792
182,2.304e-05,0.0114451,0.00141632,0.00042144
183,2.24e-05,0.0114478,0.00141296,0.0004288
184,3.808e-05,0.0113818,0.00141024,0.0004144
185,2.336e-05,0.0112846,0.0013992,0.00042112
186,1.92e-05,0.0112195,0.00142416,0.0004224
187,1.872e-05,0.0111618,0.00145184,0.0004232
188,1.84e-05,0.0111755,0.0014512,0.00042096
189,1.856e-05,0.0111261,0.0014664,0.00042544
190,1.792e-05,0.0111627,0.00147808,0.00040512
191,2.24e-05,0.0110677,0.00148704,0.00041936
192,1.856e-05,0.0110688,0.00146624,0.00042384
193,1.856e-05,0.0110568,0.00149232,0.00042096
194,2.144e-05,0.0110755,0.00150032,0.00042112
195,1.744e-05,0.0110704,0.00149872,0.00042208
196,1.856e-05,0.0109549,0.00149696,0.00042176
197,1.984e-05,0.0109389,0.00149584,0.00041568
198,1.92e-05,0.0109192,0.0014952,0.00042032
199,1.92e-05,0.0108866,0.00145632,0.00042464
200,2.144e-05,0.0108541,0.0014832,0.00041968
201,3.968e-05,0.0108406,0.00149728,0.00040928
202,3.984e-05,0.0107944,0.00150272,0.00040976
203,3.472e-05,0.0107752,0.00150288,0.00041408
204,3.984e-05,0.0107608,0.00149744,0.00040864
205,4.032e-05,0.0107502,0.0014936,0.00040912
206,4.032e-05,0.0107363,0.0015096,0.00041168
207,4e-05,0.0106901,0.00150176,0.00041008
208,3.984e-05,0.0106314,0.00150528,0.00040848
209,4.016e-05,0.0106072,0.0015032,0.00040992
210,4.016e-05,0.0105805,0.0014872,0.00040688
211,4.032e-05,0.0105454,0.0014624,0.00041168
212,4.032e-05,0.0105086,0.00146336,0.00040816
213,4.064e-05,0.0104811,0.00148368,0.00041072
214,4.016e-05,0.0104587,0.00148896,0.00040848
215,4.032e-05,0.0104093,0.00147072,0.00040816
216,2.256e-05,0.0103814,0.00146368,0.00042048
217,4.112e-05,0.0103515,0.00145776,0.00040816
218,4.144e-05,0.010339,0.00149312,0.0004128
219,4.256e-05,0.0103326,0.0015024,0.00040544
220,4.24e-05,0.0103272,0.00149744,0.00040784
221,4.144e-05,0.0103462,0.001492,0.00040544
222,4.048e-05,0.0103654,0.00148368,0.00040976
223,3.872e-05,0.0103867,0.00146928,0.00040816
224,3.632e-05,0.0104069,0.00147872,0.00041312
225,3.424e-05,0.010441,0.00149152,0.00041088
226,3.312e-05,0.0104744,0.00149088,0.00041712
227,3.312e-05,0.0105171,0.00147264,0.00040016
228,3.376e-05,0.010561,0.00146864,0.0004128
229,3.28e-05,0.0106106,0.00143776,0.000416
230,3.168e-05,0.0106528,0.0014624,0.00041424
231,3.104e-05,0.0107072,0.00145856,0.00041488
232,3.072e-05,0.0107579,0.00144624,0.0004112
233,3.12e-05,0.0108333,0.00143232,0.0004136
234,3.184e-05,0.0109222,0.00141872,0.0004128
235,3.248e-05,0.0110128,0.0013952,0.0004136
236,1.84e-05,0.0110578,0.00141168,0.00042224
237,3.312e-05,0.0109221,0.00140864,0.00041312
238,2.128e-05,0.0107035,0.00142864,0.00042048
239,1.92e-05,0.0106837,0.00143488,0.00042032
240,2.144e-05,0.0107634,0.00146464,0.00042208
241,2.144e-05,0.0108229,0.00147312,0.00041888
242,3.568e-05,0.0108667,0.00144256,0.00040928
243,2.08e-05,0.0108917,0.00146608,0.00042032
244,3.664e-05,0.0108862,0.00145392,0.00041264
245,3.84e-05,0.0108602,0.00147584,0.00040976
246,1.872e-05,0.0108158,0.00148528,0.0004224
247,2.032e-05,0.0108086,0.0014656,0.00042192
248,1.76e-05,0.0106125,0.00147824,0.00042304
249,1.68e-05,0.0104987,0.00146672,0.00042288
250,1.984e-05,0.0104811,0.00148592,0.00042016
251,4.416e-05,0.0104555,0.00149216,0.0004056
252,4.4e-05,0.010501,0.00151008,0.000408
253,4.336e-05,0.0105181,0.00149344,0.00040944
254,4.352e-05,0.010529,0.00147648,0.00041024
255,4.336e-05,0.0105624,0.001412,0.00040608
256,4.288e-05,0.0106046,0.00141568,0.00040992
257,4.208e-05,0.0106424,0.00139744,0.00041008
258,4.16e-05,0.0107675,0.00140176,0.0004064
259,4.128e-05,0.0108712,0.00141328,0.00041152
260,4.064e-05,0.0109888,0.0014256,0.00040688
261,4.08e-05,0.0110752,0.00140976,0.00041264
262,4.016e-05,0.0111331,0.00141728,0.00040928
263,4e-05,0.0111696,0.00140464,0.00040848
264,3.936e-05,0.0112667,0.0014088,0.0004088
265,3.872e-05,0.0113269,0.00140944,0.00040832
266,3.728e-05,0.0114142,0.00142272,0.00040192
267,3.872e-05,0.0114578,0.0014056,0.00040656
268,3.824e-05,0.0114901,0.00138768,0.00041264
269,3.824e-05,0.0115138,0.00138272,0.00041168
270,3.808e-05,0.0115994,0.00139504,0.00041264
271,3.792e-05,0.0115882,0.00139808,0.0004168
272,3.728e-05,0.0116389,0.00137312,0.00041264
273,3.664e-05,0.0116845,0.00136528,0.00041216
274,3.6e-05,0.0117622,0.00135232,0.0004128
275,3.488e-05,0.0117765,0.00134256,0.00039824
276,3.424e-05,0.0118147,0.00134928,0.00041552
277,3.312e-05,0.0118579,0.00134992,0.00041296
278,3.248e-05,0.0119037,0.00134768,0.00041824
279,3.184e-05,0.0120131,0.00135936,0.00041856
280,3.136e-05,0.0120933,0.00135392,0.00041584
281,3.072e-05,0.0122032,0.0013504,0.00041792
282,3.008e-05,0.0123483,0.0013512,0.00041536
283,2.912e-05,0.0123966,0.0013656,0.0004152
284,2.928e-05,0.0124979,0.00136288,0.00041712
285,2.976e-05,0.0126408,0.0013568,0.00041408
286,2.96e-05,0.0127128,0.00136272,0.00041536
287,2.928e-05,0.0128066,0.00136,0.00041472
288,2.832e-05,0.0128034,0.00136448,0.00041424
289,2.8e-05,0.012865,0.00136288,0.00041408
290,1.84e-05,0.0129019,0.0013656,0.00042
291,2.176e-05,0.0129238,0.00135424,0.00041984
292,2.432e-05,0.0128923,0.00136672,0.00041616
293,2.144e-05,0.0129456,0.00137072,0.00042128
294,2.16e-05,0.0129782,0.0013728,0.00041952
295,1.968e-05,0.0129765,0.0013736,0.00040576
296,2.096e-05,0.012995,0.00137936,0.00042016
297,2.08e-05,0.0128958,0.00137904,0.00042144
298,2.24e-05,0.0128389,0.00136624,0.00042416
299,2.256e-05,0.0128632,0.0013624,0.00042064
300,2.256e-05,0.0128354,0.00133504,0.00041968
301,2.048e-05,0.0128283,0.00130464,0.00042048
302,2.08e-05,0.0128418,0.0013144,0.0004208
303,2.224e-05,0.0128451,0.00131008,0.00042384
304,2.224e-05,0.012817,0.00130064,0.000424
305,1.984e-05,0.012751,0.00130496,0.00042112
306,2.096e-05,0.0127072,0.00130864,0.00042368
307,2.064e-05,0.0127438,0.0013152,0.0004224
308,2.08e-05,0.0127482,0.00133536,0.0004248
309,1.968e-05,0.012852,0.00133312,0.00042112
310,2.144e-05,0.0129605,0.00132448,0.00042144
311,2.16e-05,0.0130725,0.0013176,0.00042096
312,2.08e-05,0.0132592,0.00130176,0.00042464
313,1.824e-05,0.013393,0.0013088,0.0004224
314,2.096e-05,0.0133645,0.00130432,0.00042032
315,2.096e-05,0.0135274,0.00130944,0.00042384
316,1.808e-05,0.0134182,0.00128592,0.00042384
317,1.888e-05,0.0135192,0.00127088,0.00041936
318,1.856e-05,0.0133144,0.0012648,0.00042432
319,1.808e-05,0.013019,0.00125856,0.00041936
320,1.792e-05,0.0128435,0.00127456,0.00042272
321,1.728e-05,0.0126952,0.00127072,0.00042112
322,1.744e-05,0.0124738,0.0012752,0.00042224
323,1.696e-05,0.0121342,0.00128848,0.00042112
324,1.76e-05,0.0117925,0.00129504,0.00042016
325,1.68e-05,0.011375,0.00129856,0.0004192
326,1.712e-05,0.0108563,0.00129616,0.00042208
327,1.776e-05,0.0106736,0.0013024,0.0004256
328,2.352e-05,0.0105869,0.00130672,0.000416
329,2.288e-05,0.0105467,0.00131712,0.00041808
330,2.192e-05,0.0105187,0.00132464,0.00041168
331,2.208e-05,0.0105002,0.00134448,0.00041888
332,1.92e-05,0.0104221,0.0013384,0.00041984
333,2.288e-05,0.0103293,0.00139232,0.00042096
334,2.288e-05,0.0103208,0.00143056,0.00041952
335,4.416e-05,0.0102899,0.00145312,0.00040736
336,4.336e-05,0.0102906,0.00147936,0.0004064
337,4.304e-05,0.0102978,0.00146944,0.00040576
338,4.288e-05,0.0103011,0.00147584,0.00040624
339,4.256e-05,0.0103109,0.00149568,0.0004072
340,4.208e-05,0.0103149,0.00149408,0.00040528
341,4.144e-05,0.0103253,0.00150224,0.00040304
342,4.112e-05,0.0103302,0.00153136,0.00040672
343,4.016e-05,0.0103294,0.00150464,0.00040656
344,3.984e-05,0.010333,0.00152224,0.00041008
345,3.888e-05,0.010345,0.0015168,0.00040816
346,3.76e-05,0.0103608,0.00152368,0.00040576
347,3.712e-05,0.0104029,0.00153168,0.00040912
348,3.52e-05,0.0104536,0.00152448,0.00041296
349,3.408e-05,0.0105083,0.00151664,0.00041056
350,3.296e-05,0.0105597,0.00152608,0.00040832
351,3.2e-05,0.0105893,0.00155872,0.000408
352,3.12e-05,0.0105947,0.00159584,0.0004096
353,3.024e-05,0.0105962,0.0016184,0.00041296
354,3.008e-05,0.0105894,0.00162576,0.00041024
355,3.04e-05,0.0105882,0.00166864,0.00041168
356,3.04e-05,0.0106082,0.00169216,0.00041504
357,3.088e-05,0.0106478,0.00171072,0.000412
358,3.088e-05,0.010695,0.00171152,0.00041248
359,3.136e-05,0.0107189,0.00174688,0.00041632
360,3.104e-05,0.0107386,0.0017624,0.00041392
361,3.168e-05,0.0107408,0.00177328,0.00041472
362,3.168e-05,0.0107498,0.00180048,0.00041328
363,3.168e-05,0.010749,0.0018152,0.00040944
364,3.216e-05,0.0107459,0.00183152,0.00041024
365,3.248e-05,0.0107453,0.0018488,0.00041232
366,3.312e-05,0.010733,0.00184976,0.00041424
367,3.312e-05,0.0107154,0.00185488,0.0004088
368,3.376e-05,0.0107,0.00185712,0.0004112
369,3.44e-05,0.0106818,0.0018832,0.0004112
370,3.616e-05,0.0106666,0.0019,0.0004104
371,3.6e-05,0.0106389,0.00190432,0.0004072
372,3.568e-05,0.0106032,0.00191952,0.00040768
373,3.536e-05,0.0105746,0.001916,0.00040912
374,3.504e-05,0.0105515,0.00191808,0.00040912
375,3.616e-05,0.0105325,0.00192432,0.0004096
376,3.744e-05,0.0104883,0.00193824,0.00040816
377,3.888e-05,0.0104341,0.0019224,0.00040528
378,3.984e-05,0.0103883,0.00193744,0.00040768
379,4.192e-05,0.010365,0.00192784,0.0004048
380,4.416e-05,0.0103488,0.00196,0.00040272
381,4.448e-05,0.0103518,0.00194784,0.0004032
382,4.464e-05,0.0103435,0.00193568,0.00040384
383,4.448e-05,0.010344,0.00190448,0.00040048
384,4.48e-05,0.0103394,0.00189136,0.00039984
385,4.544e-05,0.0103354,0.00185184,0.00040512
386,4.864e-05,0.0103061,0.001696,0.00039824
387,4.272e-05,0.0103661,0.0018312,0.0003952
388,4.272e-05,0.0103715,0.0017968,0.0003896
389,4.288e-05,0.0103819,0.0018384,0.00038976
390,4.32e-05,0.0103894,0.00170032,0.00038704
391,4.352e-05,0.0103955,0.00160368,0.00038048
392,4.352e-05,0.0103979,0.0015864,0.0003824
393,4.4e-05,0.0103894,0.0015712,0.00038144
394,4.4e-05,0.0103832,0.00155184,0.00038096
395,4.448e-05,0.0103798,0.0015448,0.00037968
396,4.432e-05,0.0103734,0.00153376,0.00037696
397,4.432e-05,0.010371,0.00154096,0.0003768
398,4.384e-05,0.0103646,0.00154656,0.0003776
399,4.336e-05,0.0103573,0.00153296,0.0003736
400,4.352e-05,0.0103603,0.00154496,0.00038
401,4.256e-05,0.0103587,0.00155776,0.0003744
402,4.16e-05,0.0103557,0.00157472,0.00037536
403,4.096e-05,0.0103544,0.00154608,0.00037328
404,4e-05,0.0103565,0.0015384,0.00037856
405,3.872e-05,0.0103582,0.0015392,0.00037296
406,3.84e-05,0.010351,0.00155488,0.00037424
407,3.824e-05,0.0103326,0.0015656,0.0003784
408,3.728e-05,0.0103253,0.00155808,0.00037952
409,3.648e-05,0.010319,0.00156144,0.00038464
410,3.632e-05,0.0103157,0.00155984,0.0003816
411,3.568e-05,0.0103176,0.00157104,0.00039184
412,3.568e-05,0.0103155,0.00158144,0.00038688
413,3.52e-05,0.0103187,0.00159056,0.00038864
414,3.52e-05,0.0103163,0.00158672,0.00039248
415,3.488e-05,0.0103242,0.00158624,0.0003928
416,3.44e-05,0.0103246,0.00159216,0.00039552
417,3.36e-05,0.0103322,0.00159344,0.00039696
418,3.312e-05,0.0103411,0.00159392,0.00039696
419,3.248e-05,0.0103528,0.00159632,0.00039872
420,3.184e-05,0.0103611,0.00156992,0.00040352
421,3.104e-05,0.0103686,0.0015368,0.0004008
422,3.072e-05,0.010375,0.00154656,0.00040384
423,3.024e-05,0.0103842,0.0015528,0.0004048
424,3.04e-05,0.0103962,0.00153136,0.00040288
425,3.024e-05,0.0104048,0.00152352,0.00040064
426,3.104e-05,0.0104067,0.0015192,0.00040336
427,3.088e-05,0.0104142,0.00146272,0.00040736
428,3.104e-05,0.0104128,0.00147888,0.00040672
429,3.136e-05,0.0104171,0.001472,0.00040416
430,3.168e-05,0.0104168,0.00148096,0.0004064
431,3.264e-05,0.0104226,0.00147824,0.00041024
432,3.264e-05,0.0104226,0.00148592,0.000408
433,3.312e-05,0.0104286,0.0015032,0.00040976
434,3.328e-05,0.0104341,0.00152224,0.0004064
435,3.36e-05,0.0104298,0.00155088,0.00040432
436,3.44e-05,0.0104294,0.0015592,0.00041088
437,3.424e-05,0.0104344,0.0015736,0.00040608
438,3.344e-05,0.0104496,0.00155552,0.00041008
439,3.184e-05,0.0104859,0.0014944,0.0004088
440,3.104e-05,0.0105189,0.0014536,0.00040848
441,3.136e-05,0.0105664,0.00141888,0.00041216
442,3.168e-05,0.0106285,0.00138144,0.00041296
443,3.152e-05,0.0107237,0.001348,0.00041584
444,3.136e-05,0.0108546,0.0013408,0.00041184
445,3.168e-05,0.0109709,0.00135776,0.00041504
446,3.2e-05,0.0110742,0.00135792,0.00041344
447,3.216e-05,0.0111574,0.00138832,0.00040976
448,3.2e-05,0.011223,0.00138704,0.00040112
449,3.248e-05,0.0112722,0.00139216,0.00041232
450,3.248e-05,0.0113406,0.00136976,0.00041696
451,3.184e-05,0.0114296,0.00136912,0.000412
452,3.168e-05,0.0114606,0.00135696,0.00041424
453,2.256e-05,0.0114645,0.0013456,0.0004176
454,2.288e-05,0.0114634,0.001336,0.0004176
455,2.32e-05,0.0114554,0.00132384,0.0004192
456,2.368e-05,0.0114587,0.00132464,0.00041712
457,2.432e-05,0.0114614,0.00133296,0.0004176
458,2.464e-05,0.0114605,0.00133472,0.0004144
459,2.56e-05,0.011459,0.00133072,0.00041344
460,2.624e-05,0.0114597,0.00133216,0.00041072
461,2.352e-05,0.0114757,0.00132384,0.00041264
462,2.896e-05,0.0114768,0.00131856,0.00040624
463,2.32e-05,0.0114688,0.00131632,0.0004088
464,2.352e-05,0.0114635,0.0013032,0.00039296
465,2.336e-05,0.0114662,0.0013,0.00040768
466,2.336e-05,0.0114616,0.0012736,0.00040976
467,2.336e-05,0.0114635,0.00128944,0.00040512
468,2.32e-05,0.0114662,0.00129264,0.00040656
469,2.272e-05,0.0114619,0.00128,0.0004064
470,2.288e-05,0.0114541,0.00128192,0.00040512
471,2.272e-05,0.0114504,0.00127824,0.00040832
472,2.08e-05,0.0114339,0.00127584,0.00040592
473,1.744e-05,0.0114246,0.00127664,0.00041232
474,1.76e-05,0.0114338,0.00127712,0.0004104
475,1.744e-05,0.0114123,0.00128416,0.00041232
476,1.776e-05,0.0113422,0.00127856,0.00041136
477,1.744e-05,0.01128,0.00127312,0.00041088
478,1.808e-05,0.0111371,0.00127072,0.00041408
479,1.84e-05,0.0111056,0.00125552,0.0004112
480,1.872e-05,0.011165,0.00124752,0.00041888
481,1.888e-05,0.0112624,0.00123536,0.0004208
482,1.84e-05,0.0111677,0.00127072,0.00042096
483,1.92e-05,0.0109627,0.00130576,0.00042336
484,2.448e-05,0.0108205,0.00135472,0.00041408
485,2.448e-05,0.0107581,0.0013736,0.00042
486,2.4e-05,0.0107069,0.00137056,0.0004072
487,3.072e-05,0.010691,0.00136736,0.000416
488,3.024e-05,0.0107122,0.0013544,0.00041344
489,2.96e-05,0.0107221,0.00139984,0.00041744
490,2.928e-05,0.010759,0.00140656,0.00041712
491,2.96e-05,0.0108259,0.00141072,0.0004144
492,2.944e-05,0.0109766,0.0014072,0.00041664
493,2.992e-05,0.0111045,0.0014184,0.00041328
494,2.992e-05,0.0111824,0.00142416,0.00041552
495,3.024e-05,0.0112134,0.00144448,0.0004144
496,3.024e-05,0.0112234,0.00143376,0.00041504
497,3.056e-05,0.0112221,0.00142832,0.00041664
498,3.056e-05,0.0112029,0.00144032,0.00041776
499,3.04e-05,0.0112027,0.00144432,0.0004176
500,3.008e-05,0.0112302,0.00145168,0.00041264
501,3.024e-05,0.011212,0.00143104,0.00041536
502,3.04e-05,0.0111174,0.00147424,0.00041936
503,3.04e-05,0.0110651,0.00148544,0.00041712
504,3.024e-05,0.0109859,0.0014816,0.00041568
505,2.592e-05,0.0108648,0.00150416,0.00041552
506,2.544e-05,0.0108256,0.00149696,0.0004192
507,2.544e-05,0.0107894,0.00149952,0.00041792
508,2.544e-05,0.0107733,0.00149968,0.00042176
509,2.56e-05,0.0107586,0.00153152,0.00042032
510,2.624e-05,0.010764,0.0015424,0.00042144
511,2.656e-05,0.0107843,0.00154192,0.00041856
512,2.656e-05,0.0107861,0.00154832,0.00042032
513,2.64e-05,0.0107835,0.00155984,0.00042064
514,2.656e-05,0.0107806,0.00155328,0.00041792
515,2.64e-05,0.0107667,0.00156432,0.0004208
516,2.624e-05,0.0107694,0.0015728,0.00041792
517,2.608e-05,0.010767,0.00156064,0.00041648
518,2.656e-05,0.0107821,0.0015664,0.0004152
519,2.528e-05,0.0107954,0.00155824,0.00040528
