frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.00047104,0.00156144,0.00231904,0.00011648,0.00801312,0.0003248
1,0.00032496,0.00093136,0.00187824,6.144e-05,0.00545152,0.0002408
2,0.00030656,0.00087232,0.00177584,5.968e-05,0.00428848,0.00022816
3,0.00030272,0.00088128,0.00177568,5.968e-05,0.00411504,0.00023456
4,0.00029536,0.00088256,0.00170896,5.616e-05,0.0039992,0.0002232
5,0.00028688,0.00087136,0.0016576,5.456e-05,0.00399824,0.00021808
6,0.00028208,0.0008376,0.00165776,5.392e-05,0.0039344,0.00021232
7,0.00026416,0.00082688,0.0015984,5.328e-05,0.00385216,0.00020832
8,0.00027248,0.00081744,0.00159888,5.152e-05,0.0038736,0.00020688
9,0.00027184,0.00083792,0.00159904,5.296e-05,0.00387232,0.0002128
10,0.00027168,0.00083296,0.0015992,5.376e-05,0.00388048,0.0002128
11,0.00027296,0.00082256,0.00159968,5.264e-05,0.0038944,0.00021408
12,0.00027984,0.00082288,0.00160032,5.168e-05,0.00388032,0.00021328
13,0.00027504,0.00096496,0.0016008,5.104e-05,0.00388176,0.00020928
14,0.000276,0.00083872,0.00160064,5.248e-05,0.00389632,0.000212
15,0.00027632,0.00094912,0.0016008,5.392e-05,0.00390048,0.00021232
16,0.00027168,0.00100208,0.00160144,5.168e-05,0.00390704,0.00021216
17,0.00027072,0.00083696,0.00160208,5.2e-05,0.00389824,0.00021424
18,0.00027136,0.00101824,0.00160464,5.184e-05,0.00391584,0.00021232
19,0.0002784,0.00083872,0.00160048,9.376e-05,0.0039048,0.00021312
20,0.00027216,0.00081952,0.00160016,0.00016512,0.00392816,0.00021248
21,0.00026752,0.00081136,0.001604,0.00022704,0.00395968,0.00021232
22,0.0002728,0.00081792,0.00160128,0.00026688,0.00404208,0.00021248
23,0.000276,0.00099152,0.00160288,0.0003192,0.00414112,0.00021328
24,0.00027264,0.00100304,0.00160496,0.00035872,0.0041968,0.00021264
25,0.0002712,0.0010048,0.00160192,0.00041328,0.004288,0.0002072
26,0.00026688,0.00085584,0.00160192,0.00044944,0.0043568,0.0002136
27,0.00027104,0.00081984,0.001604,0.0005008,0.00445088,0.00020752
28,0.00027456,0.00080624,0.00160816,0.00055552,0.00450272,0.00021392
29,0.0002664,0.00091616,0.00160752,0.00061072,0.00459136,0.00021328
30,0.00026608,0.00088096,0.00160576,0.00067296,0.00466976,0.00020736
31,0.00027024,0.00083424,0.00160704,0.00074928,0.00470496,0.00020768
32,0.0002648,0.00074288,0.00160896,0.00086144,0.00477376,0.00020704
33,0.00026304,0.00079296,0.00160912,0.00091584,0.00485552,0.00020624
34,0.00027056,0.00096944,0.00161088,0.00093968,0.00485312,0.00021296
35,0.00027472,0.00096896,0.00160896,0.00096368,0.00484144,0.00021168
36,0.00027184,0.00100416,0.00160544,0.00098896,0.00483936,0.00021216
37,0.00027168,0.0009968,0.00161056,0.00100896,0.0047856,0.00021248
38,0.00027168,0.00081648,0.00160608,0.00102848,0.00477344,0.00021456
39,0.00026832,0.00076144,0.0016104,0.00104912,0.00475008,0.00021296
40,0.00027104,0.00080544,0.00160736,0.00106896,0.00474384,0.00021216
41,0.00027184,0.00083104,0.00160704,0.00109024,0.00472448,0.00021424
