frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.00038624,0.00252752,0.0008536,0.0128358,0.00089328,0.0124229,0.00026752
1,0.00032752,0.00245232,0.00081888,0.00913328,0.00054304,0.0113995,0.00024768
2,0.00032256,0.0023744,0.00087312,0.00822032,0.0005336,0.0110733,0.0002456
3,0.00033328,0.00235408,0.00081456,0.00822064,0.00053616,0.0103925,0.00024464
4,0.0003208,0.00236416,0.00092096,0.00826416,0.00052112,0.00991152,0.00024528
5,0.00033456,0.0023696,0.00086544,0.00830944,0.00053696,0.00988992,0.00024416
6,0.00033104,0.00236304,0.00082992,0.00833872,0.00053664,0.00996112,0.00024592
7,0.00032064,0.00236352,0.0008432,0.00842016,0.0005208,0.00992256,0.00024496
8,0.00032576,0.00236544,0.0008992,0.00841056,0.00051888,0.0101438,0.0002448
9,0.00033264,0.00236752,0.00081008,0.00842848,0.0005248,0.0102117,0.0002464
10,0.00032768,0.00235376,0.00088752,0.0084608,0.00050896,0.0102488,0.00024432
11,0.00033232,0.00234224,0.0008536,0.00853872,0.000532,0.0105704,0.00024432
12,0.0003272,0.00235984,0.0009304,0.00854064,0.00050816,0.0108509,0.00024704
13,0.00033008,0.00236064,0.0008584,0.00859152,0.00049488,0.0108914,0.00024704
14,0.00033088,0.00236288,0.00091568,0.00859536,0.00053456,0.011564,0.00024416
15,0.00032688,0.00235568,0.00082704,0.00857696,0.00051616,0.0122688,0.0002472
16,0.00032464,0.00237312,0.00084048,0.008656,0.00053856,0.0129008,0.0002456
17,0.00032464,0.00235232,0.00083568,0.00875296,0.00053776,0.0135674,0.00024432
18,0.00032224,0.00237248,0.00087968,0.00883632,0.00053456,0.0140554,0.00024416
19,0.00031808,0.00237984,0.00086512,0.0088304,0.0005184,0.0143904,0.0002448
20,0.00032992,0.00236528,0.0008504,0.00888864,0.00052992,0.0149707,0.00024416
21,0.00033296,0.00237152,0.00085456,0.00885808,0.00053136,0.0151538,0.00024272
22,0.0003352,0.00237056,0.00091952,0.00894064,0.00059424,0.0152773,0.00024416
23,0.00031952,0.0023672,0.00086784,0.00893104,0.00051808,0.0149389,0.00024576
24,0.00033232,0.00237376,0.00096816,0.00898768,0.00052976,0.0149632,0.000244
25,0.00036336,0.00238192,0.0008528,0.00902784,0.00052384,0.015563,0.00025744
26,0.00032656,0.00236336,0.00086384,0.00993136,0.000544,0.0156955,0.00024848
27,0.00033344,0.00235664,0.00095856,0.00911696,0.00052128,0.0157381,0.00024912
28,0.00033312,0.00235008,0.00082016,0.009128,0.00051808,0.0158486,0.0002448
29,0.0003376,0.00234528,0.00093296,0.00912544,0.0005216,0.0164878,0.00024768
30,0.00033232,0.00237392,0.0008696,0.00918192,0.00053568,0.0166928,0.0002448
31,0.00033328,0.00236352,0.00088272,0.00911728,0.00050848,0.0170155,0.00024736
32,0.000328,0.0023712,0.00087344,0.00914496,0.00054448,0.0173936,0.00024432
33,0.00032448,0.0023704,0.00084512,0.00904096,0.00053808,0.0173214,0.00024448
34,0.00032576,0.00234928,0.0008856,0.00900336,0.0005344,0.0178997,0.00024496
