frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.00045504,0.00092256,0.00185824,0.00299536,0.0133984,0.00033232
1,0.00031312,0.00043904,0.00157088,0.00252816,0.00809984,0.00024688
2,0.00029616,0.00041952,0.00151296,0.0024296,0.00666736,0.00023776
3,0.000276,0.00041536,0.00146464,0.00241152,0.00648304,0.0002288
4,0.00026096,0.0004056,0.0014168,0.00235392,0.00638416,0.00023328
5,0.00026816,0.00056224,0.00141184,0.00232608,0.00627296,0.00023424
6,0.00026192,0.00040656,0.00141712,0.00238592,0.00630208,0.0002336
7,0.00026608,0.00042448,0.0014168,0.00243888,0.0063152,0.00022832
8,0.00026528,0.0004,0.00143392,0.00260672,0.00634304,0.00023328
9,0.00026464,0.00056736,0.00144816,0.002672,0.00639216,0.0002344
10,0.00026688,0.00039632,0.00144528,0.00286176,0.00644672,0.00023344
11,0.00026688,0.00040992,0.00145392,0.00293904,0.00650416,0.00023264
12,0.00026496,0.00039408,0.00145776,0.00308688,0.00658544,0.0002272
13,0.00026368,0.00057536,0.00147872,0.00324144,0.00666736,0.00023296
14,0.00026064,0.00039296,0.00149584,0.0033768,0.00672048,0.00023328
15,0.00026288,0.00039776,0.0014968,0.00347392,0.00679936,0.00022896
16,0.00025872,0.00058256,0.00150064,0.00355424,0.00684576,0.00023488
17,0.00026592,0.00039744,0.00151744,0.00363088,0.00689712,0.0002336
18,0.00026096,0.00039088,0.00152352,0.00365792,0.0069552,0.0002336
19,0.00026336,0.000564,0.00153072,0.00376448,0.00696704,0.00023424
20,0.00026528,0.00055472,0.00153664,0.00377248,0.00702608,0.00022928
21,0.00026416,0.00041856,0.00154096,0.00384416,0.00705632,0.00023552
22,0.0002592,0.00040928,0.00154416,0.00398304,0.00706704,0.00022768
23,0.00026528,0.00058464,0.0015424,0.0040672,0.0070696,0.00023568
24,0.00025968,0.00056992,0.00155152,0.00414208,0.00711648,0.00023488
25,0.00025232,0.00056048,0.00154304,0.00422576,0.00716048,0.0002312
26,0.00025024,0.00038128,0.0015416,0.00437392,0.00712624,0.0002296
27,0.00026144,0.00039136,0.00154896,0.00449728,0.00715168,0.00023408
28,0.00024912,0.00041424,0.00154928,0.00455488,0.00717904,0.00023152
29,0.00025328,0.00056176,0.00155584,0.00472944,0.00722336,0.00022896
