frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,3.5704e-05,0.000874963,0.00146311,0.006148,0.000699259,0.0136905,0.000135555
1,2.3111e-05,0.000158667,0.000701926,0.00133748,0.000286222,0.00724296,0.000100148
2,2.4148e-05,0.000159408,0.000694074,0.000718518,0.000339556,0.0075243,0.000100445
3,2.2371e-05,0.000158667,0.000696592,0.000700593,0.000324296,0.00766874,9.9259e-05
4,2.4296e-05,0.000159111,0.000686371,0.000753778,0.000382519,0.00782978,0.000100297
5,2.2963e-05,0.000158074,0.000696888,0.000715555,0.000299556,0.0081597,0.000100148
6,2.3852e-05,0.000159111,0.000697481,0.00071363,0.000344888,0.00854222,0.000100445
7,2.2519e-05,0.000157778,0.00069763,0.000704,0.000301778,0.00875659,0.000101481
8,2.4297e-05,0.000159111,0.000700444,0.000716148,0.000348296,0.00899081,0.000102518
9,2.2074e-05,0.000159259,0.000695407,0.000698667,0.000276889,0.00900489,0.000101482
10,2.3852e-05,0.000158666,0.000698815,0.000769334,0.000351852,0.00891778,9.9703e-05
11,2.2519e-05,0.000157926,0.000699852,0.000707408,0.000322074,0.00895941,0.0001
12,2.4148e-05,0.000157037,0.000692,0.000704741,0.000382963,0.0089877,0.000100889
13,2.2963e-05,0.000159259,0.000694667,0.000725185,0.000296889,0.00904163,9.9408e-05
14,2.3407e-05,0.000159111,0.000693777,0.000728149,0.000371259,0.0100191,0.000100445
15,2.4445e-05,0.000157629,0.000693185,0.000698074,0.000397185,0.00935378,0.000101185
16,2.3111e-05,0.000158223,0.000704444,0.000716592,0.000304593,0.00938178,0.000100444
17,2.2666e-05,0.000157482,0.000683852,0.000694666,0.000286223,0.00954681,0.000101037
18,2.3111e-05,0.000157037,0.000697629,0.000703111,0.000304297,0.00932207,0.000100889
19,2.4148e-05,0.000158222,0.000694518,0.000704741,0.000395852,0.00937437,0.000101037
20,2.3555e-05,0.000158963,0.000681926,0.000723259,0.0010843,0.00964859,0.000101037
21,2.2963e-05,0.000157037,0.000696592,0.00127941,0.000301777,0.00967319,9.9703e-05
