frame,blit,drawSides,gBuffer,shading
342,4.112e-05,0.0130971,0.00153328,0.00040688
343,4.032e-05,0.0131022,0.00153776,0.00040576
344,3.936e-05,0.0131018,0.0015192,0.00041056
345,3.888e-05,0.0131083,0.00151952,0.00040912
346,3.792e-05,0.0131229,0.0015264,0.0004096
347,3.696e-05,0.0131491,0.00153168,0.00040832
348,3.52e-05,0.0131878,0.0015352,0.00040912
349,3.392e-05,0.0132394,0.00152144,0.0004088
350,3.296e-05,0.013281,0.00152432,0.0004104
351,3.232e-05,0.0133102,0.00154928,0.00040928
352,3.088e-05,0.0133099,0.00158768,0.00041408
353,3.024e-05,0.0132914,0.00162352,0.00041472
354,3.04e-05,0.0132718,0.00166144,0.00041408
355,3.04e-05,0.0132709,0.001668,0.00041184
356,3.072e-05,0.0132661,0.0016912,0.00041344
357,3.056e-05,0.0132773,0.0017096,0.00041424
358,3.104e-05,0.0132869,0.00171616,0.0004152
359,3.104e-05,0.0132984,0.0017368,0.00041264
360,3.152e-05,0.0132998,0.0017616,0.00041392
361,3.168e-05,0.0133032,0.0017808,0.00041216
362,3.168e-05,0.0133005,0.0017896,0.00041504
363,3.2e-05,0.0132979,0.00181856,0.00041344
364,3.248e-05,0.0132976,0.00184176,0.00041376
365,3.232e-05,0.0132936,0.0018456,0.00041328
366,3.296e-05,0.013288,0.00184928,0.00041504
367,3.344e-05,0.0132805,0.00185792,0.00041152
368,3.424e-05,0.0132734,0.00187376,0.0004144
369,3.456e-05,0.0132654,0.0018856,0.0004128
370,3.568e-05,0.0132541,0.00189808,0.00040944
371,3.616e-05,0.0132374,0.00190368,0.00040992
372,3.568e-05,0.0132238,0.00192528,0.00040992
373,3.52e-05,0.0132101,0.00191856,0.00041136
374,3.552e-05,0.0131962,0.00189264,0.00041024
375,3.616e-05,0.0131837,0.00191072,0.00040656
376,3.712e-05,0.0131643,0.0019032,0.00040896
377,3.888e-05,0.013136,0.0019032,0.00040656
378,4.016e-05,0.013115,0.0019312,0.00040288
379,4.224e-05,0.0131088,0.00192896,0.00040544
380,4.432e-05,0.0131021,0.00195824,0.00040272
381,4.464e-05,0.013101,0.0019448,0.00040096
382,4.448e-05,0.0130979,0.00192448,0.00038768
383,4.464e-05,0.0130981,0.00190992,0.0004024
384,4.48e-05,0.0130976,0.00188976,0.00039984
385,4.576e-05,0.0130952,0.0018448,0.0003936
386,4.864e-05,0.0130726,0.0016904,0.00040208
387,4.304e-05,0.0131198,0.00183424,0.00037792
388,4.272e-05,0.0131208,0.00183728,0.00038928
389,4.256e-05,0.0131333,0.00183344,0.00038272
390,4.352e-05,0.0131342,0.00169808,0.00038256
391,4.336e-05,0.0131357,0.001608,0.0003784
392,4.352e-05,0.0131339,0.00158304,0.00038144
393,4.368e-05,0.0131328,0.00156608,0.00036944
394,4.4e-05,0.0131338,0.00154896,0.00037632
395,4.416e-05,0.0131382,0.00154592,0.00037072
396,4.384e-05,0.0131333,0.00153504,0.00038016
397,4.384e-05,0.0131379,0.00153632,0.00037536
398,4.416e-05,0.0131346,0.00154272,0.00038
399,4.368e-05,0.0131331,0.00153616,0.00037696
400,4.304e-05,0.0131342,0.00154768,0.00036432
401,4.256e-05,0.013132,0.00155936,0.00037632
402,4.144e-05,0.013129,0.00156768,0.00036608
403,4.096e-05,0.0131258,0.00155552,0.00037264
404,4.016e-05,0.0131259,0.001544,0.00037712
405,3.872e-05,0.0131173,0.00153696,0.00037376
406,3.824e-05,0.0131118,0.00153392,0.00038128
407,3.776e-05,0.0131051,0.00154064,0.00037648
408,3.712e-05,0.0130982,0.00152608,0.00038176
409,3.648e-05,0.0130952,0.00152864,0.0003824
410,3.632e-05,0.0130899,0.00153712,0.00038496
411,3.584e-05,0.0130917,0.00153264,0.00038608
412,3.584e-05,0.0130928,0.00156736,0.0003896
413,3.552e-05,0.0130918,0.00157648,0.00039312
414,3.536e-05,0.0130917,0.001596,0.00039536
415,3.472e-05,0.0130939,0.00155808,0.0003952
416,3.44e-05,0.013099,0.00158912,0.0003936
417,3.392e-05,0.0131021,0.00156352,0.00039776
418,3.296e-05,0.0131069,0.00159232,0.00039648
419,3.248e-05,0.0131152,0.0015856,0.00039776
