frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,2.976e-05,0.00190384,0.00096608,0.00036768,0.00180688,9.856e-05
1,2.128e-05,0.00061248,0.00096672,0.00036256,0.00058704,9.584e-05
2,2.112e-05,0.00051568,0.00096448,0.00036304,0.00057504,9.856e-05
3,1.456e-05,0.00047184,0.00077392,0.00024384,0.00040416,6.576e-05
4,1.44e-05,0.00047184,0.00077504,0.00024368,0.00040464,6.688e-05
5,1.472e-05,0.00042304,0.00077856,0.00026848,0.00040496,6.832e-05
6,1.44e-05,0.00048368,0.00077408,0.00028128,0.00041456,6.688e-05
7,1.232e-05,0.00048832,0.00077792,0.00030384,0.00040736,6e-05
8,1.168e-05,0.00044096,0.00078736,0.00026688,0.00035824,5.984e-05
9,1.152e-05,0.00045664,0.00078544,0.0002856,0.0003664,6.064e-05
10,1.168e-05,0.00041824,0.00078768,0.00029008,0.00038048,6.128e-05
11,1.2e-05,0.00046288,0.00078784,0.00029872,0.00038768,6.112e-05
12,1.12e-05,0.00046784,0.00078912,0.00028912,0.00039936,5.968e-05
13,1.104e-05,0.00039776,0.00077696,0.00029648,0.00038976,5.952e-05
14,1.088e-05,0.00044176,0.00079216,0.00030784,0.000404,5.92e-05
15,1.04e-05,0.00043472,0.00079776,0.00032384,0.00040768,5.936e-05
16,1.024e-05,0.00041488,0.00079616,0.00032944,0.00037568,5.936e-05
17,9.92e-06,0.00040352,0.00080224,0.00031216,0.00035648,5.872e-05
18,1.072e-05,0.0004136,0.00080592,0.00030528,0.00035376,5.92e-05
19,1.072e-05,0.00039664,0.00080448,0.0002952,0.00035408,5.968e-05
20,9.76e-06,0.00037936,0.00079904,0.00027968,0.00037776,5.936e-05
21,1.024e-05,0.00040352,0.0008016,0.00026176,0.00039568,5.904e-05
22,9.76e-06,0.00037936,0.0008064,0.00023392,0.00038768,5.824e-05
23,9.92e-06,0.00039168,0.00080976,0.00022,0.00038848,5.936e-05
24,1.04e-05,0.00039024,0.00080528,0.00021248,0.00039408,5.792e-05
25,1.024e-05,0.00039088,0.00080512,0.00020848,0.00038528,5.776e-05
26,9.76e-06,0.0004088,0.00080896,0.00020416,0.00038624,5.776e-05
27,9.92e-06,0.00037184,0.0008104,0.00019104,0.0003824,5.728e-05
28,1.008e-05,0.00042432,0.00080576,0.00018944,0.00037824,5.84e-05
29,1.008e-05,0.00037536,0.00080624,0.0001864,0.00037984,5.808e-05
30,1.04e-05,0.0003896,0.0008048,0.00018432,0.0003832,5.712e-05
31,1.04e-05,0.00037312,0.00080752,0.00018592,0.00037488,5.776e-05
32,9.92e-06,0.00038992,0.0008112,0.00018256,0.0003736,5.712e-05
33,1.024e-05,0.00038784,0.00081248,0.00018352,0.00038032,5.728e-05
34,1.008e-05,0.00039408,0.00080704,0.00018336,0.00037056,5.92e-05
35,1.024e-05,0.000392,0.00080496,0.00018144,0.00037296,5.728e-05
36,1.008e-05,0.00039344,0.0008112,0.00018192,0.00037712,5.744e-05
37,1.008e-05,0.00040352,0.00080592,0.00018272,0.00037424,5.888e-05
38,1.008e-05,0.00041056,0.00080848,0.00018272,0.0003768,5.76e-05
39,1.008e-05,0.000408,0.00080752,0.00018176,0.0003856,5.824e-05
40,1.008e-05,0.00038208,0.00080928,0.00018608,0.00037984,5.744e-05
41,9.92e-06,0.00038992,0.0008136,0.0001856,0.00038176,5.76e-05
42,1.024e-05,0.00039584,0.00081344,0.00018816,0.00038288,6.064e-05
43,1.024e-05,0.000408,0.00079568,0.0001872,0.0003768,5.744e-05
44,1.056e-05,0.00041312,0.00080336,0.00018832,0.00037936,5.808e-05
45,1.008e-05,0.00037744,0.00081056,0.00018976,0.00038576,5.76e-05
46,9.76e-06,0.00037536,0.00081248,0.0002008,0.00040432,5.872e-05
47,1.28e-05,0.0003752,0.00081296,0.0002152,0.00038048,5.776e-05
48,9.92e-06,0.00037936,0.00081184,0.00022416,0.00036864,5.792e-05
49,9.76e-06,0.00037712,0.00081088,0.00023296,0.00037264,5.84e-05
50,9.44e-06,0.0003808,0.00081344,0.00024272,0.00038064,5.92e-05
51,8.96e-06,0.00037632,0.00081296,0.00025312,0.00036096,5.888e-05
52,9.28e-06,0.0003928,0.00080976,0.00025856,0.00035536,5.76e-05
53,9.92e-06,0.00037664,0.00080624,0.00026144,0.0003728,5.744e-05
54,1.312e-05,0.00040432,0.00080336,0.00026384,0.00037568,5.84e-05
55,9.28e-06,0.00039152,0.00080672,0.0002656,0.00037552,5.696e-05
56,8.96e-06,0.00038592,0.000808,0.00027136,0.00037488,5.776e-05
57,9.6e-06,0.00038768,0.000808,0.00028,0.00037392,5.76e-05
58,9.44e-06,0.00038992,0.0007968,0.0002792,0.00036688,5.808e-05
59,9.28e-06,0.0004072,0.00081008,0.00027808,0.00036656,5.776e-05
60,8.96e-06,0.000388,0.00080784,0.00028416,0.00036944,5.824e-05
61,8.64e-06,0.00039072,0.00081312,0.00028224,0.00036336,5.76e-05
62,8.64e-06,0.000388,0.00081168,0.00028672,0.00036512,5.792e-05
63,8.96e-06,0.00038992,0.00081184,0.00029008,0.0003688,5.856e-05
64,9.12e-06,0.0003888,0.00080784,0.00029424,0.0003592,5.776e-05
65,8.96e-06,0.00038976,0.0008096,0.000296,0.00036608,5.776e-05
66,8.32e-06,0.00038592,0.00081104,0.00030272,0.00037024,5.792e-05
67,8.32e-06,0.00037792,0.00081136,0.0002976,0.00036192,5.824e-05
68,8.48e-06,0.00038848,0.00080992,0.00030368,0.00036288,6.016e-05
69,1.152e-05,0.00039184,0.00080928,0.00030432,0.00036176,5.744e-05
70,8.8e-06,0.00038976,0.00081088,0.00030992,0.00035792,5.84e-05
71,8.64e-06,0.0003904,0.00080944,0.00030976,0.00035584,5.856e-05
72,9.12e-06,0.00039136,0.00080688,0.00030848,0.00035776,5.84e-05
73,8.8e-06,0.0003888,0.00081024,0.0003224,0.00035632,5.824e-05
74,8.64e-06,0.00037696,0.0008112,0.00033776,0.00036576,5.76e-05
75,9.44e-06,0.00038688,0.00081232,0.00034688,0.00037152,5.824e-05
76,9.44e-06,0.00038416,0.00081744,0.00036,0.00037392,5.76e-05
77,9.44e-06,0.00038912,0.0008152,0.00037648,0.00037712,5.696e-05
78,9.12e-06,0.00041776,0.00081776,0.00038672,0.00038544,5.872e-05
79,8e-06,0.00037552,0.00081792,0.0003856,0.00037792,5.904e-05
80,8.8e-06,0.00038944,0.00081088,0.00039616,0.00037168,5.792e-05
81,8.8e-06,0.0004056,0.00081488,0.0004136,0.00037328,5.872e-05
82,8.16e-06,0.00038992,0.00081152,0.0004088,0.00036288,5.824e-05
83,6.88e-06,0.0003904,0.00081472,0.00040704,0.00034672,5.856e-05
84,6.4e-06,0.00038032,0.00080784,0.00042208,0.00035248,5.904e-05
85,6.4e-06,0.00039504,0.00081664,0.00042736,0.00035184,6.016e-05
86,7.84e-06,0.00037856,0.00080752,0.00044256,0.00040416,5.824e-05
87,8.16e-06,0.0003872,0.0008176,0.00043824,0.00040288,5.888e-05
88,8e-06,0.0003912,0.00081472,0.0004456,0.00038976,5.952e-05
89,4.8e-06,0.0003896,0.00081456,0.00042656,0.00040032,5.968e-05
90,4.96e-06,0.00038848,0.00081824,0.00045168,0.00038736,5.872e-05
91,7.84e-06,0.00041936,0.00081088,0.000452,0.00037712,5.904e-05
92,5.76e-06,0.00039008,0.00080816,0.00046144,0.00037248,5.968e-05
93,5.76e-06,0.0003944,0.00080976,0.00046224,0.00034896,5.936e-05
94,5.92e-06,0.00037472,0.00080816,0.00046432,0.0003288,6.064e-05
95,6.24e-06,0.00038576,0.00081248,0.00046752,0.00034464,5.888e-05
96,6.56e-06,0.0003856,0.00080816,0.00047216,0.00036368,5.968e-05
97,5.92e-06,0.00038784,0.00081104,0.00047712,0.00036208,5.92e-05
98,7.2e-06,0.000388,0.00081104,0.00048112,0.00036432,5.968e-05
99,7.2e-06,0.00037792,0.00080768,0.0004752,0.0003672,5.872e-05
100,7.04e-06,0.00040672,0.00081664,0.00048496,0.00036496,5.792e-05
101,6.88e-06,0.00039072,0.00081168,0.0004928,0.00036352,6.048e-05
102,8e-06,0.00038,0.0008128,0.00048912,0.0003656,5.824e-05
103,8e-06,0.00038768,0.00081024,0.00048688,0.00036496,5.824e-05
104,7.84e-06,0.00040656,0.00080576,0.00049168,0.0003672,5.808e-05
105,8.16e-06,0.00039104,0.00080608,0.00049504,0.00036928,5.888e-05
106,8e-06,0.00040816,0.00080512,0.00049632,0.00036336,5.792e-05
107,7.84e-06,0.00037904,0.00079504,0.0004968,0.00036576,5.856e-05
108,8e-06,0.00038608,0.0008104,0.000504,0.00037088,5.824e-05
109,7.84e-06,0.00038928,0.00080544,0.00049728,0.00036416,5.792e-05
110,7.84e-06,0.0004048,0.00080288,0.00050528,0.00036352,5.824e-05
111,8e-06,0.00039008,0.00080784,0.00050032,0.00036896,5.968e-05
112,8.48e-06,0.00037808,0.0008064,0.00049792,0.00035488,5.872e-05
113,8.16e-06,0.0004104,0.00080768,0.00049152,0.00035296,5.84e-05
114,8.32e-06,0.00040768,0.00080896,0.0004952,0.00035312,5.84e-05
115,8.32e-06,0.00037712,0.00081168,0.0004984,0.00034576,5.792e-05
116,7.84e-06,0.00040672,0.00080528,0.00049792,0.00034496,5.84e-05
117,7.2e-06,0.00039184,0.00080768,0.00049792,0.00034784,5.968e-05
118,8.16e-06,0.00038656,0.00080944,0.00050016,0.00034064,6.208e-05
119,7.84e-06,0.0003904,0.00080192,0.00049424,0.00033568,5.84e-05
120,7.84e-06,0.00038128,0.00080912,0.00048736,0.00034016,5.792e-05
121,7.2e-06,0.00038608,0.0008032,0.0004776,0.0003472,5.808e-05
122,7.84e-06,0.00038672,0.0008112,0.00047904,0.00034704,5.776e-05
123,7.84e-06,0.00038896,0.00081216,0.00046192,0.00034864,5.744e-05
124,8e-06,0.00038896,0.00080928,0.00045792,0.0003416,5.648e-05
125,7.68e-06,0.00038192,0.0008048,0.00044592,0.0003392,5.904e-05
126,8e-06,0.0003912,0.00080816,0.000436,0.0003408,5.792e-05
127,8e-06,0.00038352,0.00080528,0.00041968,0.00033408,5.696e-05
128,7.36e-06,0.00038608,0.00080704,0.00041264,0.00032672,5.664e-05
129,6.24e-06,0.0003904,0.00080352,0.00040064,0.00033264,5.904e-05
130,6.24e-06,0.00037632,0.0008016,0.00039456,0.00031536,5.936e-05
131,6.72e-06,0.00038896,0.00080016,0.00039216,0.0003152,6e-05
132,6.88e-06,0.00038832,0.00079664,0.00039392,0.00032864,6.016e-05
133,7.04e-06,0.00039104,0.00079664,0.0003856,0.00032992,5.792e-05
134,7.36e-06,0.00038928,0.00080192,0.00038032,0.0003288,5.808e-05
135,8.16e-06,0.00039056,0.00080368,0.00036752,0.00033632,5.856e-05
136,8.32e-06,0.0003888,0.00080432,0.0003608,0.00033408,5.792e-05
137,8.32e-06,0.000376,0.00080576,0.00035232,0.00034144,5.792e-05
138,8.48e-06,0.00038976,0.00080688,0.00034016,0.00034144,5.84e-05
139,7.68e-06,0.0004184,0.00081008,0.00032768,0.00033984,5.792e-05
140,8.16e-06,0.000392,0.00080736,0.0003216,0.00034064,5.84e-05
141,8.16e-06,0.00040752,0.00079984,0.00031904,0.00034064,5.936e-05
142,8.32e-06,0.00038624,0.0007984,0.00032304,0.0003424,5.856e-05
143,8.32e-06,0.00039088,0.00080432,0.00031904,0.00033968,5.808e-05
144,8.64e-06,0.0003776,0.0008048,0.00032224,0.00034576,5.824e-05
145,9.12e-06,0.00039648,0.00080608,0.00032944,0.00034464,5.904e-05
146,9.12e-06,0.00039344,0.00080752,0.00034256,0.00035168,5.776e-05
147,9.12e-06,0.00037824,0.00080768,0.00035904,0.0003592,5.712e-05
148,8.8e-06,0.0003888,0.00081344,0.00037776,0.00034048,5.696e-05
149,8.96e-06,0.00039088,0.0008072,0.00040352,0.00033808,5.728e-05
150,9.44e-06,0.00038784,0.00081312,0.00042592,0.00036176,5.904e-05
151,9.44e-06,0.00039488,0.00081392,0.00043616,0.00033648,5.968e-05
152,9.76e-06,0.00043488,0.00080832,0.0004512,0.00033536,5.728e-05
153,9.6e-06,0.0004,0.00080096,0.00042768,0.0003256,5.792e-05
154,9.76e-06,0.00041424,0.00079152,0.00041088,0.00031184,5.76e-05
155,9.76e-06,0.00040656,0.00079552,0.00037296,0.00030608,5.696e-05
156,9.44e-06,0.00044368,0.00079152,0.00038112,0.00031056,5.888e-05
157,9.44e-06,0.00044128,0.00078832,0.00039648,0.00030272,5.872e-05
