frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,2.176e-05,0.00017696,0.000328,0.00170208,0.00040496,0.00341456,6.448e-05
1,2.064e-05,0.00012528,0.000328,0.00054528,0.00022736,0.00323104,5.824e-05
2,1.472e-05,0.00012352,0.00030736,0.00054288,0.000208,0.00227056,4.272e-05
3,1.488e-05,9.232e-05,0.00026208,0.00039072,0.0002208,0.00223584,4.272e-05
4,1.44e-05,9.2e-05,0.00026848,0.00038224,0.000216,0.00216416,4.288e-05
5,1.216e-05,9.184e-05,0.000268,0.00038864,0.00021488,0.00207648,3.76e-05
6,1.264e-05,7.904e-05,0.0002656,0.00032336,0.0001992,0.0024528,3.808e-05
7,1.248e-05,7.92e-05,0.00026752,0.00032496,0.00021088,0.00265888,3.712e-05
8,1.2e-05,7.504e-05,0.00026576,0.00032592,0.0001864,0.00262256,3.792e-05
9,1.168e-05,7.456e-05,0.00026448,0.00031184,0.00020384,0.00263856,3.728e-05
10,1.136e-05,7.488e-05,0.00025968,0.00031392,0.00021152,0.00260448,3.808e-05
11,1.136e-05,7.328e-05,0.00025872,0.0003048,0.00020544,0.00245504,3.776e-05
12,1.12e-05,7.264e-05,0.0002576,0.00030528,0.00020752,0.00239008,3.712e-05
13,1.12e-05,7.344e-05,0.00025968,0.00030816,0.00018016,0.00232688,3.744e-05
14,1.104e-05,7.184e-05,0.0002608,0.00030064,0.00017776,0.00220016,3.52e-05
15,1.104e-05,7.056e-05,0.00026304,0.0003008,0.00019248,0.00217296,3.616e-05
16,1.088e-05,7.168e-05,0.00026496,0.00030112,0.00020208,0.00211024,3.664e-05
17,1.056e-05,7.024e-05,0.00026528,0.00030304,0.00019904,0.001948,3.584e-05
18,1.072e-05,7.008e-05,0.00026448,0.00029968,0.00020672,0.00187488,3.68e-05
19,1.072e-05,7.04e-05,0.00026448,0.00029712,0.00019696,0.00180928,3.504e-05
20,1.088e-05,6.992e-05,0.00026464,0.00029696,0.00020336,0.00189968,3.52e-05
21,1.104e-05,7.008e-05,0.00026384,0.00029696,0.00019888,0.00195488,3.52e-05
22,1.12e-05,6.96e-05,0.00026432,0.00029824,0.00020512,0.00198256,3.472e-05
23,1.088e-05,6.96e-05,0.00026656,0.00030368,0.000208,0.00198144,3.616e-05
24,1.088e-05,6.944e-05,0.00026528,0.00030064,0.0001592,0.00200448,3.728e-05
25,1.072e-05,6.976e-05,0.00026624,0.00029728,0.00016432,0.00201456,3.536e-05
26,1.104e-05,6.976e-05,0.00026608,0.00029744,0.00016256,0.00206512,3.536e-05
27,1.072e-05,6.976e-05,0.00026592,0.00029632,0.00017696,0.00212416,3.568e-05
28,1.104e-05,6.992e-05,0.00026672,0.0002992,0.00018464,0.0020912,3.456e-05
29,1.088e-05,7.008e-05,0.00026416,0.0003016,0.00017968,0.002164,3.744e-05
30,1.088e-05,6.928e-05,0.00026144,0.00030096,0.00017024,0.00218,3.76e-05
31,1.104e-05,7.12e-05,0.00025984,0.00029616,0.0001552,0.00222624,3.712e-05
32,1.072e-05,7.04e-05,0.00026608,0.00029904,0.00018112,0.00224976,3.68e-05
33,1.104e-05,7.04e-05,0.00026224,0.00029936,0.0001872,0.00226416,3.808e-05
34,1.072e-05,6.944e-05,0.00026704,0.00029936,0.00016448,0.00228704,3.472e-05
35,1.088e-05,7.024e-05,0.0002616,0.00030208,0.0001808,0.00232496,3.744e-05
36,1.088e-05,6.928e-05,0.00026544,0.0003,0.0001728,0.00233488,3.568e-05
37,1.104e-05,6.96e-05,0.00026464,0.00030144,0.00016208,0.002296,3.552e-05
38,1.088e-05,6.992e-05,0.00026368,0.00030544,0.0001792,0.00233424,3.536e-05
39,1.104e-05,6.88e-05,0.00026432,0.00031024,0.00017456,0.0023552,3.568e-05
40,1.104e-05,7.008e-05,0.0002624,0.0003072,0.00017504,0.00234464,3.68e-05
41,1.072e-05,6.976e-05,0.00026816,0.00030544,0.00018304,0.00230192,3.536e-05
42,1.088e-05,7.024e-05,0.00025024,0.00029824,0.00018224,0.00227072,3.488e-05
43,1.104e-05,7.04e-05,0.00026608,0.00030032,0.000188,0.00227136,3.6e-05
44,1.072e-05,6.976e-05,0.00026752,0.0002968,0.00018192,0.00232368,3.648e-05
45,1.104e-05,6.896e-05,0.00026688,0.00029424,0.00019344,0.00234496,3.552e-05
46,1.088e-05,6.944e-05,0.00026512,0.00029104,0.00019232,0.0023784,3.712e-05
47,1.104e-05,6.976e-05,0.00026384,0.00029216,0.00020608,0.0023704,3.584e-05
48,1.088e-05,6.944e-05,0.00026192,0.00029504,0.00018592,0.0023584,3.552e-05
49,1.072e-05,6.992e-05,0.000268,0.00029904,0.00020016,0.00235104,3.744e-05
50,1.072e-05,6.96e-05,0.00026784,0.00030192,0.00018368,0.00234304,3.712e-05
51,1.12e-05,7.024e-05,0.00026176,0.0002992,0.00019648,0.00232576,3.568e-05
52,1.12e-05,6.992e-05,0.00025152,0.0002968,0.00019888,0.0023072,3.584e-05
53,1.072e-05,6.96e-05,0.00026608,0.00029648,0.00020064,0.00230064,3.568e-05
54,1.104e-05,7.024e-05,0.00026528,0.00029552,0.00020224,0.0022856,3.6e-05
55,1.088e-05,6.976e-05,0.00026336,0.00029408,0.0002048,0.00229488,3.648e-05
56,1.104e-05,6.96e-05,0.0002624,0.00029792,0.00018576,0.00228256,3.568e-05
57,1.104e-05,6.992e-05,0.00026384,0.00029152,0.00020016,0.00229104,3.616e-05
58,1.072e-05,6.928e-05,0.000264,0.0002944,0.0001888,0.00228832,3.568e-05
