frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,2.4296e-05,0.000133778,0.000704148,0.00415155,0.000578815,0.00733807,0.000104593
1,2.2667e-05,0.00012637,0.000699704,0.00141659,0.00030963,0.00731674,0.000100296
2,2.5038e-05,0.000126371,0.000693333,0.000710074,0.000337777,0.00759852,0.000101037
3,2.2518e-05,0.000126222,0.000692593,0.000694518,0.00029126,0.00779526,9.9259e-05
4,2.4e-05,0.000126518,0.000706075,0.000712148,0.000362667,0.00787141,0.000100148
5,2.237e-05,0.000126666,0.000702074,0.000701482,0.000328297,0.00818681,9.9259e-05
6,2.4593e-05,0.000126666,0.000685334,0.000722667,0.000330963,0.00860785,0.000101037
7,2.2371e-05,0.000127111,0.000690519,0.000703259,0.000317481,0.00882044,9.9259e-05
8,2.4296e-05,0.000127111,0.000695556,0.000716444,0.000540296,0.00903807,0.00010326
9,2.2667e-05,0.000127111,0.000698222,0.000697482,0.00112622,0.00904785,0.000101333
10,2.3852e-05,0.000126667,0.000705481,0.00143452,0.000356148,0.00898089,0.000101778
11,2.2815e-05,0.000126667,0.000689333,0.000706814,0.000385778,0.00902074,9.9852e-05
12,2.4297e-05,0.000125481,0.00069763,0.000704148,0.00041837,0.00907704,9.9704e-05
13,2.2815e-05,0.000126519,0.000690074,0.000717778,0.000314815,0.00906252,0.000101333
14,2.3852e-05,0.000126963,0.000701482,0.000726222,0.000680593,0.00998948,0.00010074
15,2.4444e-05,0.000126667,0.000695703,0.000901926,0.000432593,0.00939496,0.000101925
16,2.3111e-05,0.00012726,0.000699555,0.000716444,0.000294222,0.00947496,0.000100593
17,2.2222e-05,0.000125778,0.000694222,0.00069437,0.000299704,0.00963067,9.9704e-05
18,2.2815e-05,0.00012563,0.000674222,0.000702074,0.000304741,0.00937541,9.9852e-05
19,2.4e-05,0.000124889,0.000687408,0.000706222,0.000405037,0.00946252,0.000101334
20,2.3704e-05,0.000127407,0.000697778,0.000722815,0.000333333,0.00976104,9.9407e-05
21,2.3259e-05,0.000125926,0.000690074,0.000709629,0.000323407,0.00977748,0.000101334
22,2.3111e-05,0.000125778,0.000705037,0.000708,0.000351111,0.00991807,9.9704e-05
23,2.4444e-05,0.000125926,0.000680889,0.000709037,0.00040963,0.0101256,9.9851e-05
24,2.2963e-05,0.000127111,0.000693926,0.000733482,0.000296741,0.0105385,0.000100148
25,2.2963e-05,0.000125334,0.000695407,0.000714222,0.000283852,0.0106877,0.000100592
26,2.2963e-05,0.000125333,0.000682667,0.000714371,0.000453333,0.010879,0.000100148
27,2.4e-05,0.000125185,0.000676889,0.000716296,0.000556148,0.0112187,0.000100593
28,2.3259e-05,0.000126518,0.00069763,0.000748593,0.000282222,0.0108649,9.9408e-05
29,2.2815e-05,0.000125185,0.000697185,0.000729037,0.000333037,0.010089,9.9704e-05
30,2.2666e-05,0.000125185,0.000704593,0.000721186,0.000292,0.010024,0.000100741
31,2.4149e-05,0.00012563,0.000692592,0.000727704,0.00039274,0.0101364,0.000100148
32,2.2963e-05,0.000126518,0.000701778,0.000749037,0.000286667,0.0101201,9.9259e-05
33,2.3259e-05,0.000126667,0.000687703,0.00072163,0.000295259,0.0101084,0.000101037
34,2.3408e-05,0.000125481,0.000699852,0.000723408,0.00115333,0.0101581,9.9259e-05
35,2.4593e-05,0.000125333,0.000672445,0.00132815,0.00041437,0.0103984,0.000100741
36,2.3704e-05,0.000125926,0.000698814,0.000750371,0.000288148,0.0104287,0.000100445
37,2.3704e-05,0.000125037,0.000695852,0.000729185,0.000309926,0.0102319,0.000100592
38,2.326e-05,0.000125778,0.000692592,0.000734815,0.000316148,0.0103618,9.9259e-05
39,2.5629e-05,0.000124889,0.000694815,0.000737778,0.000399852,0.0104913,0.000101185
40,2.4148e-05,0.000126223,0.000696296,0.000760296,0.000304593,0.0104806,9.9704e-05
41,2.4297e-05,0.000125482,0.000685481,0.000737185,0.000293926,0.0101081,0.000101777
42,2.4148e-05,0.000125185,0.000697778,0.000724148,0.000288593,0.00992059,0.000101185
43,2.5037e-05,0.000125778,0.000696148,0.000716741,0.000409037,0.00991156,0.000101185
44,2.4741e-05,0.000126074,0.000690963,0.000739704,0.000288741,0.0100293,0.000100444
45,2.4297e-05,0.000125629,0.00068726,0.000716,0.000301333,0.0101754,9.9555e-05
46,2.4296e-05,0.000124741,0.000690074,0.000721333,0.000335704,0.0103708,9.8815e-05
47,2.5037e-05,0.000126963,0.000696,0.000716888,0.00040963,0.0104129,0.000101333
48,2.4e-05,0.000126222,0.000698222,0.000750074,0.000339852,0.0103068,0.000100741
49,2.3852e-05,0.000125778,0.000686667,0.000721333,0.00029837,0.0102533,9.8667e-05
50,2.4e-05,0.000125482,0.000700444,0.000727111,0.000302222,0.0102693,0.000100741
51,2.5037e-05,0.000125481,0.000686667,0.000725926,0.000402815,0.0102041,0.000101185
52,2.3704e-05,0.000126074,0.000699704,0.000737926,0.000329481,0.0101588,0.000101185
53,2.3111e-05,0.000126074,0.000701037,0.000716741,0.000294371,0.0101647,0.000101481
54,2.3407e-05,0.00012563,0.00069837,0.000722074,0.000297482,0.0101022,9.9704e-05
55,2.4888e-05,0.000124889,0.000692741,0.000724,0.000415704,0.0101624,0.000100445
56,2.3259e-05,0.000125926,0.000699852,0.000714518,0.00045763,0.0101249,0.000101778
57,2.2963e-05,0.000126222,0.000698222,0.000721926,0.000308444,0.0101764,9.9852e-05
58,2.2815e-05,0.00012637,0.000700741,0.000718519,0.000274666,0.0102119,9.9408e-05
