frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.00040624,0.00303232,0.00058,0.00929568,0.00079392,0.0077632,0.00027344
1,0.00034576,0.00240448,0.0006184,0.00594784,0.00054848,0.007008,0.00025232
2,0.00033008,0.00229696,0.0005792,0.00501296,0.0005368,0.00661248,0.00024928
3,0.0003232,0.00223792,0.00058528,0.00494112,0.00062448,0.00638432,0.0002464
4,0.00031744,0.00230144,0.000584,0.00487872,0.00051776,0.00639808,0.00024928
5,0.00031776,0.0022728,0.00056016,0.00490752,0.00049568,0.00640608,0.00024848
6,0.00033408,0.00229328,0.00061984,0.00488592,0.00052288,0.0063864,0.00024816
7,0.00032848,0.00227616,0.0005984,0.00490816,0.00053664,0.00635856,0.00024912
8,0.00033104,0.00227632,0.00065952,0.00492336,0.00052992,0.0063648,0.00024848
9,0.00032848,0.0022712,0.00057776,0.00494592,0.00052848,0.0063488,0.00024816
10,0.00033152,0.00229024,0.00058352,0.00495968,0.00054416,0.00635488,0.000252
11,0.000328,0.00228304,0.00062912,0.004956,0.00050928,0.00639824,0.00024448
12,0.00033216,0.00226832,0.00060432,0.00496048,0.00054128,0.0063512,0.00024512
13,0.0003224,0.00228256,0.0005912,0.00500448,0.0007416,0.00636,0.0002456
14,0.00033728,0.0022984,0.00066384,0.00504288,0.00053312,0.0063768,0.000248
15,0.0003312,0.0022712,0.00060832,0.00502352,0.00053024,0.00636544,0.00024832
16,0.00033248,0.00228912,0.00063376,0.00504992,0.00059152,0.0064272,0.00024448
17,0.00033408,0.00228176,0.00054544,0.00508128,0.00052096,0.00644,0.00024704
18,0.00032176,0.00226992,0.00065904,0.00509952,0.00050976,0.006364,0.0002472
19,0.00033296,0.00227312,0.00056288,0.0051416,0.0005312,0.00638208,0.0002488
20,0.000324,0.00225568,0.00058416,0.005144,0.00051904,0.00645456,0.00024544
21,0.00033776,0.00226336,0.00057392,0.00516416,0.0005088,0.00647808,0.00024704
22,0.00033056,0.0022592,0.00060224,0.00519296,0.00051312,0.00653536,0.00024544
23,0.00031856,0.00226656,0.00060912,0.00519168,0.00055456,0.00653232,0.00024432
24,0.00037376,0.00226304,0.0005408,0.00524,0.00053696,0.0065216,0.00024432
25,0.00032736,0.00226,0.00057056,0.00523392,0.00050112,0.00654272,0.00024784
26,0.0003384,0.00226272,0.00060592,0.0052576,0.00049552,0.00652608,0.00025136
27,0.00032992,0.0022576,0.00058848,0.00527024,0.0004904,0.0065712,0.00024656
28,0.00032912,0.00226576,0.00061808,0.00529232,0.00050416,0.00654704,0.00024528
29,0.00032864,0.00228448,0.0005872,0.0052896,0.0004992,0.00658112,0.00024416
30,0.000332,0.00226816,0.00059216,0.00530784,0.0005272,0.00657696,0.00024784
31,0.00033408,0.0022512,0.00058816,0.00532944,0.00051648,0.00659472,0.00024544
32,0.00032896,0.00227088,0.000588,0.00533088,0.0005256,0.00668976,0.00024528
33,0.00032976,0.00224976,0.00056016,0.00533536,0.0005304,0.00656656,0.00024544
34,0.00033248,0.00227104,0.00065472,0.00535632,0.00062592,0.00658576,0.00024464
35,0.00033184,0.002288,0.00061216,0.0053512,0.00053008,0.00659776,0.00024448
36,0.000368,0.00226304,0.00060304,0.00537824,0.00051616,0.00655296,0.0002456
37,0.00033168,0.0022688,0.00056368,0.0054048,0.00053008,0.00652544,0.00024784
38,0.00033232,0.00226016,0.00060688,0.00541888,0.00051648,0.00661776,0.0002456
39,0.00033072,0.0022664,0.00058,0.0054432,0.00051568,0.00668704,0.00024832
40,0.00033376,0.0022768,0.0006112,0.00544704,0.00052688,0.0065112,0.00024736
41,0.00033744,0.00226688,0.00057936,0.00544912,0.00050816,0.00654352,0.00024848
42,0.00033872,0.00274048,0.00063952,0.00545968,0.00052912,0.00669856,0.00026176
43,0.00032304,0.00231536,0.00060224,0.00630016,0.0005272,0.00653248,0.00024832
44,0.00032752,0.00227216,0.00058688,0.00555152,0.00061408,0.00651984,0.00024544
45,0.00033744,0.002248,0.00058896,0.0055824,0.00052544,0.00650144,0.00024784
46,0.00032032,0.00227008,0.00059728,0.00554672,0.0005,0.0065328,0.00024528
47,0.00033328,0.00227344,0.00060672,0.00552416,0.00051536,0.00656592,0.00024784
48,0.00033424,0.00224832,0.00058992,0.0055536,0.00052736,0.0065688,0.00024784
49,0.00033216,0.00226448,0.00059632,0.00559776,0.00051296,0.00656928,0.00024608
50,0.00033424,0.0022592,0.000584,0.00560816,0.0005856,0.0065632,0.00024816
51,0.00033216,0.00226384,0.0006288,0.0055824,0.00052304,0.00657168,0.000248
52,0.00031824,0.0022496,0.00060128,0.0055952,0.0005224,0.00660032,0.00024576
53,0.00033792,0.00226512,0.0006096,0.00561856,0.00051552,0.00659888,0.0002456
54,0.00033744,0.0022592,0.00057616,0.00565536,0.00062368,0.00664272,0.000244
55,0.00033024,0.0022608,0.0005776,0.00566272,0.00052672,0.00660288,0.00024736
56,0.0003272,0.00226432,0.00061552,0.00563984,0.00051072,0.00658256,0.0002456
57,0.000328,0.0022616,0.00055904,0.005632,0.00054928,0.00663744,0.00024608
58,0.00031728,0.00225936,0.00057856,0.00563824,0.00053216,0.00662992,0.00024704
