frame,blit,drawSides,gBuffer,shading
518,2.64e-05,0.0132736,0.00158112,0.0004232
519,2.608e-05,0.0132811,0.00157392,0.00042256
520,2.576e-05,0.0133021,0.00156,0.00041936
521,2.496e-05,0.0133037,0.00154512,0.0004192
522,2.464e-05,0.0133389,0.00154608,0.00041712
523,2.368e-05,0.013373,0.0015352,0.00041984
524,2.352e-05,0.0134101,0.00153968,0.00042048
525,2.352e-05,0.0134674,0.00150432,0.00041824
526,2.352e-05,0.0134819,0.00152032,0.00041584
527,2.368e-05,0.0135325,0.00152976,0.00041632
528,2.384e-05,0.0135635,0.00152864,0.00042032
529,2.432e-05,0.0136072,0.00153648,0.00040144
530,2.384e-05,0.0136472,0.00155328,0.0004088
531,2.48e-05,0.013644,0.00157168,0.00041872
532,2.512e-05,0.0136691,0.00158736,0.0004136
533,2.464e-05,0.0136971,0.00161824,0.00042032
534,2.448e-05,0.0137107,0.00163328,0.00042048
535,2.48e-05,0.0137528,0.00164784,0.0004248
536,2.528e-05,0.0138035,0.00167744,0.0004168
537,2.528e-05,0.0138499,0.00168544,0.0004184
538,2.416e-05,0.0138613,0.00171296,0.0004184
539,2.416e-05,0.0138648,0.00172656,0.00041936
540,2.416e-05,0.0138627,0.00175136,0.0004208
541,2.432e-05,0.0138499,0.00176464,0.0004208
542,2.464e-05,0.0138293,0.00177056,0.00041728
543,2.464e-05,0.0138123,0.00178304,0.00041776
544,2.464e-05,0.0137922,0.00180528,0.0004176
545,2.48e-05,0.013771,0.0018288,0.00042016
546,2.512e-05,0.0137496,0.00180752,0.00041872
547,2.528e-05,0.0137213,0.00184736,0.00041792
548,2.592e-05,0.0136926,0.00190848,0.00041008
549,2.608e-05,0.0136736,0.00193152,0.00041104
550,2.752e-05,0.0136496,0.0019832,0.00041712
551,2.928e-05,0.0136315,0.00201808,0.00041392
552,3.248e-05,0.0136237,0.00199632,0.00040864
553,3.648e-05,0.0136203,0.00195456,0.00040752
554,3.664e-05,0.0136302,0.0018632,0.0004016
555,3.408e-05,0.0136392,0.00182752,0.0004064
556,3.296e-05,0.0136528,0.00180032,0.00040608
557,3.136e-05,0.0136706,0.00175744,0.00040752
558,2.96e-05,0.0136922,0.001712,0.00040848
559,2.88e-05,0.0137445,0.00168784,0.00041136
560,2.832e-05,0.0137802,0.00165408,0.00041168
561,2.832e-05,0.013768,0.00165936,0.00041024
562,2.864e-05,0.013757,0.0016744,0.00041104
563,2.864e-05,0.0137493,0.00168576,0.0004088
564,2.864e-05,0.0137413,0.0016912,0.00040848
565,2.864e-05,0.0137336,0.00170688,0.00040832
566,2.896e-05,0.0137237,0.00171712,0.00041392
567,2.88e-05,0.0137208,0.0016976,0.00040688
568,2.896e-05,0.0137146,0.00170816,0.0004112
569,2.96e-05,0.0137093,0.00176512,0.00040816
570,2.896e-05,0.0137123,0.00176784,0.00040544
571,2.928e-05,0.0137022,0.00176912,0.00040528
572,2.944e-05,0.0136896,0.0017496,0.00040752
573,2.912e-05,0.0136557,0.001744,0.00040864
574,2.864e-05,0.0136192,0.00175376,0.00040752
575,2.864e-05,0.0135862,0.0017592,0.00041024
576,2.848e-05,0.0135346,0.00176032,0.00041328
577,2.848e-05,0.0134637,0.00174176,0.00040736
578,2.784e-05,0.0133866,0.00173456,0.00041184
579,2.832e-05,0.0133445,0.00174768,0.00041152
580,2.816e-05,0.0133262,0.00175408,0.00040912
581,2.832e-05,0.0133248,0.00173952,0.0004128
582,2.784e-05,0.0132997,0.00173808,0.00041328
583,2.72e-05,0.0132686,0.00173376,0.0004208
584,2.704e-05,0.0132622,0.00172608,0.0004128
585,2.624e-05,0.0132555,0.00171392,0.00041296
586,2.544e-05,0.0132688,0.0017104,0.00042048
587,2.448e-05,0.0132653,0.00171152,0.00041744
588,2.432e-05,0.0132648,0.00175344,0.00042016
589,2.352e-05,0.0132654,0.00179664,0.00042032
590,2.256e-05,0.0132546,0.00182928,0.0004192
591,2.144e-05,0.0132622,0.00188112,0.00042672
592,1.984e-05,0.0132701,0.00194192,0.00042208
593,1.904e-05,0.0133202,0.00192336,0.00042688
594,1.84e-05,0.0134211,0.00182192,0.00042448
595,1.824e-05,0.0135226,0.00172912,0.00043024
596,1.872e-05,0.0137032,0.00165184,0.0004288
597,1.824e-05,0.0137835,0.00155808,0.0004264
598,1.744e-05,0.0138144,0.0015408,0.00042416
599,1.696e-05,0.0138763,0.00153408,0.0004264
600,1.664e-05,0.0139387,0.00150272,0.000428
601,1.712e-05,0.0139338,0.0014976,0.00042704
602,3.184e-05,0.0136352,0.00153504,0.0004208
603,2.112e-05,0.0135654,0.00154352,0.000424
604,2.224e-05,0.0135147,0.00152224,0.00041648
605,2.224e-05,0.0134808,0.00151152,0.0004144
606,2.144e-05,0.0134806,0.00150576,0.00042576
607,2.336e-05,0.0134885,0.00148592,0.00042352
608,2.256e-05,0.0134518,0.00148448,0.00042672
609,2.336e-05,0.0134226,0.001468,0.00042288
610,2.24e-05,0.013485,0.00142112,0.00042208
611,2.08e-05,0.0135499,0.0013856,0.00041904
612,1.936e-05,0.013539,0.00142272,0.00041952
613,1.84e-05,0.0134902,0.00147472,0.00042464
614,1.888e-05,0.0134829,0.00150304,0.00042832
615,1.872e-05,0.0134611,0.00151952,0.00042864
616,1.952e-05,0.0134386,0.00154224,0.00042592
617,1.952e-05,0.0134234,0.00154992,0.00042272
618,1.936e-05,0.0134107,0.00154832,0.00042352
619,1.936e-05,0.0133954,0.00155088,0.00042176
620,1.808e-05,0.0133208,0.00156192,0.00042416
621,1.84e-05,0.0133058,0.00156064,0.00042112
622,1.936e-05,0.0133304,0.00157408,0.000424
623,1.952e-05,0.0133299,0.00157216,0.0004232
624,2.128e-05,0.013335,0.0015904,0.00042672
625,2.112e-05,0.0133357,0.00159088,0.00042
626,1.984e-05,0.0133344,0.00159888,0.00042608
627,2.08e-05,0.0133072,0.00162048,0.0004216
628,3.328e-05,0.013271,0.00164496,0.00041168
629,1.84e-05,0.0132538,0.0016592,0.00041936
630,1.792e-05,0.0132637,0.00166992,0.00042288
631,1.824e-05,0.013261,0.00168864,0.00042416
632,1.824e-05,0.0132586,0.00171168,0.00042144
633,1.824e-05,0.0132461,0.00171616,0.00042112
634,1.84e-05,0.0132675,0.00169248,0.00042256
635,1.84e-05,0.0132659,0.0016216,0.00041728
636,1.84e-05,0.013285,0.0015864,0.00041552
637,3.008e-05,0.0132808,0.00157792,0.000408
638,2.992e-05,0.0132805,0.00158272,0.0004144
639,1.952e-05,0.0133088,0.00155904,0.00041728
640,2.88e-05,0.0132907,0.00156656,0.0004144
641,2.784e-05,0.0132866,0.00156416,0.0004136
642,2.784e-05,0.0132486,0.00157008,0.00041648
643,2.656e-05,0.0132259,0.00158192,0.00041008
644,2.512e-05,0.0132179,0.00154896,0.00040656
645,2.368e-05,0.013268,0.00156736,0.0004128
646,2.304e-05,0.0133051,0.00159152,0.00041472
647,2.272e-05,0.0133709,0.00159648,0.0004192
648,2.192e-05,0.0133619,0.0016072,0.0004168
649,2.224e-05,0.013375,0.00161408,0.00041776
650,2.176e-05,0.0133699,0.00164144,0.00042176
651,2.176e-05,0.0133589,0.00166384,0.00042016
652,2.128e-05,0.0132765,0.00170416,0.0004216
653,1.856e-05,0.0132472,0.001644,0.00042
654,1.984e-05,0.013271,0.0015744,0.0004192
655,1.984e-05,0.0132744,0.00155504,0.00041712
656,1.952e-05,0.0133091,0.00153936,0.0004168
657,2.288e-05,0.0132955,0.00153552,0.00041696
658,2.288e-05,0.013308,0.00153872,0.00042128
659,1.808e-05,0.0134314,0.00153888,0.00042016
660,2.512e-05,0.0131922,0.00154256,0.00041408
661,2.432e-05,0.013196,0.0015408,0.00040736
662,2.368e-05,0.0131898,0.00155472,0.000416
663,2.176e-05,0.0132414,0.00157456,0.00042032
664,2.192e-05,0.0132334,0.00156976,0.00041968
665,2.208e-05,0.0132315,0.00158144,0.00041712
666,1.936e-05,0.0132232,0.00158512,0.00042544
667,1.872e-05,0.0132213,0.00159776,0.00041968
668,1.952e-05,0.0132256,0.00161152,0.00041984
669,2.176e-05,0.0132205,0.00163312,0.00042224
670,2.192e-05,0.0132462,0.00166864,0.00042128
671,2.144e-05,0.0132821,0.001676,0.00042176
672,2.128e-05,0.0133454,0.00164464,0.00042032
673,1.84e-05,0.0132434,0.00158368,0.00041856
674,2.128e-05,0.013199,0.00155744,0.00041952
675,1.856e-05,0.0131973,0.00157152,0.00041552
676,1.84e-05,0.0132024,0.0015832,0.00041568
677,1.92e-05,0.0131738,0.0015848,0.00041744
678,2.064e-05,0.0131056,0.00158384,0.00041664
679,3.072e-05,0.0130997,0.00158176,0.00041104
680,3.024e-05,0.0131282,0.00160528,0.00041472
681,2.944e-05,0.0131059,0.00159872,0.00041104
682,2.928e-05,0.0131344,0.0015952,0.00041136
683,2.864e-05,0.0131608,0.00161024,0.00040928
684,2.784e-05,0.0131974,0.00163072,0.0004064
685,2.736e-05,0.0132459,0.001612,0.00040544
686,2.656e-05,0.0133208,0.00162784,0.0004096
687,2.672e-05,0.0133584,0.00162256,0.00041072
688,2.656e-05,0.0134389,0.00162816,0.00041536
689,2.592e-05,0.0135307,0.0016232,0.00041552
690,2.48e-05,0.0135933,0.0016088,0.00041776
691,2.4e-05,0.0136387,0.00160688,0.00041632
692,2.272e-05,0.0136707,0.00160576,0.00041584
693,2.192e-05,0.0136715,0.0015768,0.00041664
694,2.336e-05,0.0136931,0.0015968,0.00041984
695,2.304e-05,0.013659,0.00158288,0.00042096
696,2.064e-05,0.0136453,0.00157376,0.00042128
697,2.096e-05,0.0136821,0.00159488,0.00041648
698,2.128e-05,0.0137114,0.00160576,0.00041056
699,2.144e-05,0.0136805,0.00159328,0.00041456
700,2.176e-05,0.0136574,0.00159792,0.00042064
701,2.176e-05,0.0135594,0.0016136,0.00041712
702,2.112e-05,0.0135563,0.00161552,0.00041344
703,2.048e-05,0.0135482,0.00161632,0.0004152
704,2.032e-05,0.0135586,0.00162576,0.00041904
705,2.048e-05,0.0134691,0.00162096,0.00041296
706,2.176e-05,0.0133718,0.0016272,0.00041376
707,2.032e-05,0.0133645,0.00162416,0.0004144
708,2.144e-05,0.013335,0.00162592,0.00041344
709,2.128e-05,0.0133056,0.00162032,0.000412
710,2.064e-05,0.0133086,0.001632,0.00040784
711,1.968e-05,0.0133093,0.00162416,0.00041056
712,1.952e-05,0.0133042,0.00161552,0.0004056
713,1.888e-05,0.0133018,0.0016208,0.00040672
714,1.92e-05,0.0132811,0.00162496,0.0004032
715,2.24e-05,0.013211,0.00162576,0.00040224
716,1.888e-05,0.0131866,0.0016216,0.00039888
717,1.92e-05,0.0131845,0.00165184,0.0004048
718,2e-05,0.0131774,0.00169312,0.00040048
719,1.888e-05,0.0131554,0.00172288,0.00040896
720,2.304e-05,0.01316,0.00175856,0.00040816
721,2.384e-05,0.0130992,0.00177136,0.00040736
722,1.936e-05,0.0131187,0.001776,0.00041776
723,1.904e-05,0.0131322,0.00179104,0.0004224
724,2e-05,0.0131515,0.00180016,0.00042336
725,2e-05,0.0131693,0.00178496,0.00042384
726,2.624e-05,0.0131597,0.00179248,0.00041776
727,2.128e-05,0.0131686,0.00178464,0.00042208
728,2.16e-05,0.0131971,0.00177184,0.0004216
729,2.144e-05,0.0132213,0.0017576,0.00041632
730,2.16e-05,0.0132376,0.00174976,0.0004168
731,2.176e-05,0.0131795,0.00175872,0.00041888
732,2.848e-05,0.0131483,0.00175424,0.00040816
733,2.896e-05,0.0131394,0.00174944,0.0004128
734,2.928e-05,0.0131378,0.00175344,0.00041456
735,2.992e-05,0.0131334,0.00174928,0.00040864
736,2.976e-05,0.0131362,0.00174848,0.00040944
737,2.656e-05,0.0131363,0.00175168,0.00041696
738,2.128e-05,0.0131501,0.0017456,0.0004144
739,2.128e-05,0.0131533,0.0017472,0.0004152
740,2.128e-05,0.0131554,0.00173248,0.00041808
741,2.16e-05,0.0131622,0.0017344,0.00041856
742,2.144e-05,0.013169,0.001728,0.00041856
743,2.112e-05,0.0131746,0.00171904,0.00042048
744,2.144e-05,0.0131867,0.00170864,0.0004152
745,2.128e-05,0.0131955,0.00170752,0.0004208
746,2.176e-05,0.0132058,0.00169936,0.00041872
747,2.128e-05,0.0132136,0.00171696,0.00041744
748,2.16e-05,0.0132227,0.00170624,0.00041504
749,2.144e-05,0.0132392,0.00171856,0.00042368
750,2.176e-05,0.0132458,0.00171824,0.00042048
751,2.16e-05,0.0132515,0.00171696,0.00042336
752,2.144e-05,0.0132598,0.00168464,0.00041968
753,2.144e-05,0.013264,0.00170752,0.00042304
754,2.16e-05,0.0132773,0.00167152,0.00042112
755,2.32e-05,0.0132491,0.00168944,0.00042192
756,2.32e-05,0.013257,0.00166512,0.00041936
757,2.32e-05,0.013265,0.00166688,0.00041744
758,2.272e-05,0.0132355,0.0016856,0.00041712
759,2.112e-05,0.0132022,0.00167536,0.00042064
760,2.128e-05,0.0131829,0.00170368,0.00041248
761,2.096e-05,0.0131627,0.00169632,0.00041968
762,2.784e-05,0.0131184,0.00171792,0.00041504
763,2.816e-05,0.0131018,0.00173088,0.0004096
764,2.8e-05,0.0130989,0.00172528,0.0003984
765,2.848e-05,0.0130949,0.00172944,0.00041296
766,2.816e-05,0.013092,0.00172464,0.00040656
767,2.8e-05,0.0130965,0.00169984,0.00040768
768,2.784e-05,0.0130944,0.00166624,0.0004152
769,2.672e-05,0.0131048,0.00164176,0.00040224
770,2.64e-05,0.0131037,0.00161584,0.00041184
771,2.64e-05,0.0131074,0.00161008,0.00040128
772,2.608e-05,0.0131126,0.00159792,0.0004008
773,2.608e-05,0.0131187,0.00159104,0.00041536
774,2.56e-05,0.0131235,0.00157808,0.00041072
775,2.656e-05,0.0131248,0.00156944,0.00041856
776,2.608e-05,0.0131235,0.00157472,0.00041856
777,2.288e-05,0.0130982,0.00155488,0.00041728
778,2.272e-05,0.0130902,0.00154064,0.00042032
779,2.16e-05,0.0130696,0.00153408,0.00042304
780,2.128e-05,0.013051,0.00152896,0.0004184
781,2.992e-05,0.013016,0.00149872,0.0004176
782,3.072e-05,0.0130024,0.00149392,0.00041776
783,3.184e-05,0.0129944,0.00149472,0.00041552
784,3.2e-05,0.0130037,0.00148384,0.00041904
785,3.12e-05,0.0130126,0.00148448,0.00041856
786,3.072e-05,0.0130234,0.00149248,0.00041728
787,3.04e-05,0.0130267,0.00150112,0.00041568
788,3.04e-05,0.0130566,0.00148048,0.00041792
789,2.352e-05,0.0130685,0.00145904,0.0004192
790,2.304e-05,0.0130934,0.00145024,0.00040112
791,2.4e-05,0.013115,0.00144992,0.00041552
792,2.32e-05,0.0131314,0.00143792,0.0004104
793,2.4e-05,0.0131392,0.00144304,0.00041696
794,2e-05,0.0132074,0.00144992,0.0004288
795,2.16e-05,0.013187,0.001448,0.00042112
796,2.176e-05,0.0132347,0.00145712,0.00042176
797,2.176e-05,0.013237,0.00147056,0.00042272
798,2.192e-05,0.0133037,0.00148112,0.00042656
799,2.176e-05,0.0133083,0.00148816,0.00041744
800,2.208e-05,0.0133654,0.00149344,0.00042192
801,2.192e-05,0.013379,0.00150016,0.00041552
802,2.528e-05,0.0133811,0.0015112,0.00041952
803,2.512e-05,0.0134066,0.00150592,0.00041952
804,2.32e-05,0.0133472,0.00150512,0.00042336
805,2.272e-05,0.0133886,0.0015216,0.00041632
806,1.968e-05,0.0133542,0.00151424,0.00042352
807,1.936e-05,0.0134216,0.00151072,0.00042096
808,1.888e-05,0.0134368,0.00152032,0.00042208
809,1.696e-05,0.0135048,0.00152352,0.00042528
810,1.904e-05,0.0132478,0.00153712,0.00042672
811,1.952e-05,0.0131568,0.00154272,0.0004224
812,2.032e-05,0.0131618,0.00156016,0.00042096
813,2.048e-05,0.0131678,0.00157536,0.00041808
814,2.016e-05,0.0131813,0.00159632,0.00042304
815,2.176e-05,0.0131915,0.0016048,0.0004184
816,2.144e-05,0.0132187,0.0016296,0.00041904
817,2.144e-05,0.0132472,0.00164992,0.00041728
818,2.192e-05,0.0132949,0.00166352,0.00042064
819,2.192e-05,0.0133144,0.00167408,0.0004176
820,2.16e-05,0.0133395,0.00170464,0.00041904
821,2.08e-05,0.0133699,0.00174128,0.00041792
822,2.64e-05,0.0133669,0.0017984,0.00041792
823,2.416e-05,0.0133304,0.0018032,0.00041536
824,2.464e-05,0.0133178,0.00183408,0.0004136
825,2.432e-05,0.013301,0.00186864,0.0004144
826,2.512e-05,0.0132685,0.00191104,0.0004128
827,2.432e-05,0.0132342,0.00197232,0.00041008
828,2.432e-05,0.0132102,0.00202656,0.00040512
829,2.384e-05,0.0132024,0.0020552,0.00040176
830,2.368e-05,0.013197,0.0020584,0.00040528
831,2.464e-05,0.0131837,0.00201216,0.000408
832,2.528e-05,0.0131814,0.00200368,0.00041136
833,3.12e-05,0.013176,0.00200448,0.00040816
834,2.944e-05,0.0131704,0.00199056,0.00042144
835,2.88e-05,0.0131554,0.00194096,0.00041488
836,2.704e-05,0.0131461,0.00189392,0.00042096
837,2.624e-05,0.0131498,0.00183152,0.00041984
838,2.544e-05,0.0131504,0.00180736,0.0004208
839,2.496e-05,0.013157,0.00179536,0.00041952
840,2.464e-05,0.013144,0.00180208,0.00042352
841,2.448e-05,0.0131381,0.00187184,0.0004232
842,2.464e-05,0.0131256,0.00193904,0.0004248
843,2.48e-05,0.013121,0.00191632,0.0004184
844,2.528e-05,0.0131134,0.00189344,0.0004184
845,2.672e-05,0.0131208,0.0018344,0.000416
846,2.816e-05,0.0131254,0.00182688,0.00041248
847,2.976e-05,0.013128,0.0017352,0.0004016
848,3.056e-05,0.0131277,0.0016776,0.00040128
849,3.072e-05,0.0131106,0.0015752,0.00039888
850,3.056e-05,0.0130846,0.0015488,0.00039952
851,3.136e-05,0.0130731,0.00148512,0.00039008
852,3.136e-05,0.0130533,0.00148592,0.00039168
853,3.232e-05,0.0130531,0.00146944,0.00039008
854,3.28e-05,0.0130416,0.0014528,0.00038288
855,3.296e-05,0.0130331,0.00144368,0.0003816
856,3.376e-05,0.0130366,0.0014208,0.0003792
857,3.456e-05,0.0130424,0.00139008,0.00037728
858,3.456e-05,0.0130472,0.00135376,0.00037616
859,3.488e-05,0.0130493,0.00131104,0.00037168
860,3.504e-05,0.0130594,0.00128416,0.00037184
861,3.568e-05,0.0130669,0.00126752,0.000372
862,3.584e-05,0.0130765,0.00123808,0.00037056
863,3.6e-05,0.0130787,0.0012288,0.00036944
864,3.6e-05,0.013085,0.00121936,0.00037456
865,3.6e-05,0.0130877,0.00121552,0.00036704
866,3.6e-05,0.013093,0.00121264,0.00036928
867,3.6e-05,0.0130987,0.00122128,0.00036784
868,3.568e-05,0.0131005,0.00120928,0.00036672
869,3.568e-05,0.0131075,0.00120384,0.00036912
870,3.52e-05,0.0131134,0.00119616,0.00036848
871,3.472e-05,0.0131181,0.00119664,0.00036592
872,3.44e-05,0.0131246,0.0011904,0.00037232
873,3.408e-05,0.013129,0.00116848,0.0003664
874,3.328e-05,0.0131342,0.001144,0.0003648
875,3.264e-05,0.013147,0.00107808,0.00036208
876,3.248e-05,0.013151,0.00104096,0.00036032
877,3.328e-05,0.0131539,0.00101728,0.00035504
878,3.456e-05,0.0131589,0.0010232,0.00035776
879,3.616e-05,0.0131627,0.0010192,0.00035632
880,3.728e-05,0.0131642,0.00101728,0.00035216
881,3.776e-05,0.0131662,0.00101904,0.0003496
882,3.792e-05,0.0131715,0.0010112,0.00035008
883,3.808e-05,0.0131744,0.00098896,0.00035008
884,3.84e-05,0.013181,0.00098544,0.00034544
885,3.856e-05,0.0131861,0.00100224,0.00034704
886,3.856e-05,0.0131859,0.00100304,0.00034112
887,3.888e-05,0.0132008,0.00099472,0.00034384
888,3.904e-05,0.0132061,0.00098928,0.00034352
889,3.936e-05,0.0132146,0.00098496,0.00034224
890,3.92e-05,0.0132264,0.00098064,0.00033568
891,3.904e-05,0.0132328,0.0009736,0.0003408
892,3.888e-05,0.0132406,0.00097104,0.00033344
893,3.872e-05,0.0132554,0.00096208,0.00033312
894,3.888e-05,0.0132648,0.0009584,0.00032944
895,3.872e-05,0.0132811,0.00095008,0.00032752
896,3.808e-05,0.0132971,0.00093792,0.00032768
897,3.76e-05,0.0133136,0.00093264,0.00032576
898,3.744e-05,0.0133336,0.0009256,0.0003232
899,3.664e-05,0.0133507,0.00092,0.00032256
900,3.568e-05,0.0133682,0.00091456,0.00032464
901,3.504e-05,0.0133907,0.0009096,0.00031872
902,3.424e-05,0.0134067,0.00090256,0.00031824
903,3.344e-05,0.013436,0.00088544,0.00031616
904,3.232e-05,0.0134498,0.00087984,0.00031328
905,3.168e-05,0.0134694,0.00087328,0.00030368
906,3.152e-05,0.0134979,0.00086464,0.00031184
907,3.072e-05,0.0135259,0.00086304,0.00031392
908,3.008e-05,0.0135418,0.00086272,0.00031104
909,2.928e-05,0.0135701,0.0008552,0.00031248
910,2.88e-05,0.0136122,0.00084672,0.00031024
911,2.816e-05,0.0136418,0.00085296,0.00031392
912,2.72e-05,0.0136906,0.00084432,0.00031568
913,2.688e-05,0.0137389,0.00084176,0.000308
914,2.64e-05,0.013776,0.00086144,0.00031376
915,2.544e-05,0.0138464,0.00084048,0.00030768
916,2.496e-05,0.0138734,0.0008672,0.00031056
917,2.48e-05,0.0139229,0.00085664,0.00031184
918,2.464e-05,0.0139043,0.00088736,0.00031008
919,2.448e-05,0.013925,0.00088144,0.00030816
920,2.4e-05,0.0139078,0.00092896,0.0003136
921,2.464e-05,0.0139456,0.00095856,0.000312
922,2.416e-05,0.0139197,0.00103392,0.00031904
923,2.416e-05,0.0139282,0.00103792,0.00031424
924,2.4e-05,0.0139032,0.0010608,0.00032112
925,2.336e-05,0.0139062,0.00108384,0.00032128
926,2.32e-05,0.0139016,0.00109152,0.00032608
927,2.288e-05,0.0138947,0.00114,0.00032528
928,2.288e-05,0.0138989,0.00114608,0.00033184
929,2.288e-05,0.0139125,0.0011808,0.00032624
930,2.256e-05,0.0139194,0.00119888,0.0003272
931,2.16e-05,0.013932,0.00121312,0.00031792
932,2.176e-05,0.0139438,0.00123104,0.00033136
933,2.176e-05,0.0139626,0.001232,0.00033424
934,2.128e-05,0.0139814,0.00124688,0.00033232
935,2.128e-05,0.0140048,0.00124464,0.00033328
936,2.096e-05,0.0140256,0.00125472,0.000328
937,2.08e-05,0.0140494,0.00126112,0.00032768
938,2.064e-05,0.0140714,0.00125536,0.00032912
939,2.032e-05,0.0141066,0.00125664,0.00032672
940,1.984e-05,0.0141315,0.00124768,0.0003264
941,2.032e-05,0.0141653,0.00123136,0.00032608
942,1.968e-05,0.0142003,0.00123136,0.0003288
943,1.952e-05,0.0142258,0.00121552,0.00032736
944,1.984e-05,0.0142819,0.00119728,0.00032192
945,1.952e-05,0.0142984,0.00118336,0.000324
946,1.936e-05,0.0143576,0.00116544,0.00032272
947,1.936e-05,0.0143898,0.00114432,0.00032032
948,1.92e-05,0.014427,0.0011248,0.00032176
949,1.936e-05,0.0144698,0.00110992,0.0003192
950,1.92e-05,0.014515,0.00108528,0.00031488
951,1.92e-05,0.014555,0.00106976,0.00031648
952,1.92e-05,0.0145779,0.0010424,0.00031216
953,1.92e-05,0.0146139,0.00102704,0.0003112
954,1.888e-05,0.0146443,0.00100544,0.00031008
955,1.904e-05,0.0146786,0.00099328,0.00031248
956,1.904e-05,0.01472,0.00097952,0.00030592
957,1.904e-05,0.0147506,0.0009624,0.00030592
958,1.888e-05,0.014775,0.00095952,0.0003112
959,1.888e-05,0.0147838,0.00093632,0.00030624
960,1.888e-05,0.0147987,0.00092912,0.00030752
961,1.872e-05,0.0148016,0.00091984,0.00030864
962,1.92e-05,0.0148126,0.00091376,0.00030864
963,1.904e-05,0.0148323,0.00091328,0.00030448
964,1.904e-05,0.0148419,0.00090944,0.000304
965,1.776e-05,0.0148686,0.00090512,0.000304
966,1.76e-05,0.0148792,0.00090784,0.00030608
967,1.76e-05,0.0149122,0.0009112,0.00030768
968,1.744e-05,0.0149366,0.00091968,0.00031024
969,2.816e-05,0.0149782,0.00092176,0.00030352
970,1.744e-05,0.0149165,0.000936,0.0003096
971,1.92e-05,0.0149538,0.00091664,0.00030736
972,1.936e-05,0.0149514,0.00094352,0.00031088
973,2.672e-05,0.0149643,0.0009704,0.00030688
974,2.624e-05,0.0149798,0.00098416,0.00030928
975,2.608e-05,0.0149749,0.001008,0.00030608
976,2.096e-05,0.0150002,0.00102304,0.00031328
977,2.112e-05,0.015009,0.00104048,0.0003144
978,2.208e-05,0.0150355,0.00105744,0.0003152
979,2.624e-05,0.0151077,0.00108608,0.00031344
980,2.24e-05,0.0151746,0.00110432,0.00031888
981,2.128e-05,0.0152341,0.0011248,0.00032
982,2.016e-05,0.0152035,0.00115056,0.00032368
983,2.096e-05,0.0151422,0.00117456,0.00032624
984,1.92e-05,0.0150795,0.0012,0.00031488
985,1.952e-05,0.0149734,0.00122128,0.00032704
986,2.096e-05,0.0148674,0.00124048,0.00032384
987,1.952e-05,0.0147899,0.00126016,0.00033024
988,1.952e-05,0.0146973,0.0012888,0.0003336
989,1.936e-05,0.014616,0.0013088,0.00033232
990,1.92e-05,0.0145656,0.0013288,0.0003376
991,1.92e-05,0.0145066,0.00135568,0.00033504
992,1.904e-05,0.0144752,0.0013704,0.00033888
993,1.776e-05,0.0144962,0.00138304,0.00033888
994,1.744e-05,0.0145216,0.00140576,0.00034176
995,1.712e-05,0.0146219,0.00143296,0.00033952
996,1.728e-05,0.014713,0.00146048,0.00034144
997,1.648e-05,0.0146936,0.00148256,0.00032528
998,1.712e-05,0.014683,0.00150048,0.0003488
999,1.68e-05,0.0146795,0.0015264,0.00034304
