frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.00040368,0.003056,0.0002656,0.0123846,0.00077504,0.00537888,0.00026992
1,0.00037136,0.00249184,0.00025888,0.0077384,0.00056752,0.0053728,0.00025376
2,0.00033008,0.00242544,0.00025088,0.00641536,0.00054544,0.00666544,0.00024592
3,0.00032928,0.00238128,0.0002568,0.00638864,0.00062368,0.00731888,0.00024816
4,0.00033392,0.00237088,0.0002624,0.00621408,0.000536,0.00823712,0.00024784
5,0.00033248,0.00238976,0.00026304,0.00615296,0.00051648,0.00939888,0.00024496
6,0.00031904,0.00239024,0.00026576,0.00626688,0.0005144,0.0106814,0.00024624
7,0.00033008,0.00238224,0.00026144,0.00629232,0.00053952,0.0111214,0.00025008
8,0.00033296,0.00237968,0.00026352,0.00624,0.00052048,0.0120016,0.00024608
9,0.00032432,0.00237712,0.00026688,0.00625888,0.00052912,0.0125206,0.000244
10,0.00032592,0.00239984,0.00026528,0.00642496,0.0005368,0.012884,0.0002456
11,0.00031776,0.00238048,0.00025792,0.00640416,0.000516,0.0133698,0.00024784
12,0.0003336,0.00238288,0.00026256,0.00645552,0.00049408,0.0139045,0.00024416
13,0.00034,0.00235776,0.000264,0.00666256,0.00048896,0.0144205,0.00024608
14,0.00031808,0.00237872,0.00026048,0.00663536,0.000556,0.0143992,0.00025008
15,0.00031792,0.0023952,0.00026384,0.00676224,0.0005424,0.0151982,0.00024656
16,0.00033152,0.00237792,0.00026336,0.00676912,0.00053984,0.0155419,0.00024704
17,0.00033328,0.00237536,0.00026416,0.0068296,0.00052784,0.015249,0.00024528
18,0.00032352,0.0023792,0.00026528,0.00687328,0.00054432,0.0146589,0.00024752
19,0.00033168,0.00238944,0.00026544,0.00687504,0.0005448,0.0156107,0.00024688
20,0.00032256,0.00239312,0.00026464,0.00691856,0.0005416,0.0143949,0.00024864
21,0.00033584,0.00239392,0.00026752,0.00694128,0.00059216,0.0133915,0.00024496
22,0.00032752,0.00237184,0.00026768,0.00702192,0.00054192,0.0144368,0.00024528
23,0.0003328,0.0023664,0.00026368,0.0069736,0.00053168,0.0128499,0.00024624
24,0.00033312,0.00237888,0.000264,0.00703792,0.00054128,0.0131034,0.00024688
25,0.00032832,0.00238256,0.00026208,0.00712064,0.000548,0.0137992,0.00024512
26,0.000332,0.00238192,0.00026016,0.00709504,0.00055568,0.0156688,0.00024688
27,0.00033072,0.00238288,0.00026368,0.00704976,0.0005552,0.0149798,0.00024736
28,0.00033328,0.00235408,0.000264,0.00714032,0.00052336,0.0172256,0.00024832
29,0.00033184,0.00237696,0.0002592,0.007192,0.00050752,0.0198259,0.000248
30,0.00032976,0.00237504,0.00026192,0.0072096,0.000532,0.019533,0.0002496
31,0.00032784,0.00237472,0.00026624,0.007244,0.00051072,0.0159296,0.00024592
32,0.00033792,0.00235792,0.00026624,0.00719872,0.00054304,0.0200579,0.00024384
33,0.0003344,0.00237312,0.00026656,0.00726432,0.00055936,0.0160357,0.00024832
34,0.00033232,0.0023792,0.00026416,0.00728896,0.00052496,0.0206885,0.00024768
35,0.00033056,0.00238512,0.00026384,0.00731152,0.00056048,0.0201146,0.00024528
36,0.00033504,0.00237184,0.00026256,0.0073536,0.00052432,0.019272,0.00024608
37,0.00032992,0.00237152,0.00026864,0.00738544,0.00053296,0.0214472,0.00024688
38,0.0003256,0.0023648,0.00026736,0.00745216,0.00054352,0.0185221,0.00024384
39,0.00033296,0.0023592,0.00026864,0.00740096,0.00053168,0.0193298,0.00024816
40,0.00032288,0.00237376,0.00026096,0.00736048,0.00053648,0.0197058,0.0002448
41,0.000332,0.00237248,0.00026832,0.0072464,0.00050576,0.0216968,0.00024656
42,0.00033456,0.00283136,0.00026512,0.00697856,0.0005312,0.024885,0.00026096
43,0.00033344,0.00239728,0.00026448,0.00760816,0.00051936,0.0180848,0.00024576
44,0.00033152,0.0023744,0.00026384,0.00687424,0.00050176,0.0213658,0.0002456
45,0.00031936,0.0023864,0.00026752,0.00677568,0.0005144,0.0181616,0.0002488
46,0.0003392,0.00237536,0.0002696,0.00666448,0.000512,0.0184696,0.00024496
47,0.0003216,0.00238176,0.00026544,0.00648768,0.00050928,0.0192259,0.00024576
48,0.0003376,0.00237392,0.00026464,0.00660128,0.00057776,0.0154979,0.0002456
49,0.00032864,0.00238304,0.00026656,0.00662432,0.00052432,0.0148664,0.00024576
