frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.0006032,0.00071104,0.0001392,0.000124,0.0104666,0.00044416
1,0.00055344,0.00035648,0.00013344,7.2e-05,0.00610736,0.00045136
2,0.00039056,0.00026512,0.00010048,5.12e-05,0.00395776,0.00031568
3,0.00039056,0.00026384,0.00010048,5.12e-05,0.00396832,0.00032544
4,0.0003288,0.0002352,8.528e-05,4.624e-05,0.003396,0.00025328
5,0.0003192,0.00025424,8.624e-05,4.544e-05,0.00340288,0.00026048
6,0.00030736,0.00023616,8.384e-05,4.352e-05,0.00333808,0.0002312
7,0.00030672,0.00042688,8.288e-05,4.224e-05,0.00329056,0.00024064
8,0.0002872,0.00024432,8.064e-05,4.16e-05,0.00330032,0.00022528
9,0.0002912,0.00041952,8.144e-05,4.144e-05,0.0032224,0.00022
10,0.00028736,0.00039936,8.064e-05,4.16e-05,0.0032176,0.0002176
11,0.00028112,0.00024048,7.824e-05,4.08e-05,0.0031848,0.00022
12,0.00027872,0.00024336,7.92e-05,4.112e-05,0.0031832,0.0002128
13,0.00027136,0.00039696,7.632e-05,3.952e-05,0.00316992,0.0002136
14,0.00027232,0.000416,7.648e-05,3.872e-05,0.00312176,0.00021328
15,0.00027248,0.00041936,7.68e-05,4.016e-05,0.00313712,0.00021312
16,0.00027648,0.000408,7.68e-05,3.92e-05,0.00314896,0.00021488
17,0.00027696,0.00026048,7.792e-05,3.968e-05,0.0031536,0.00021216
18,0.00027184,0.00024576,7.776e-05,3.936e-05,0.00316528,0.00021312
19,0.00027552,0.00024608,7.712e-05,4.496e-05,0.003188,0.00021408
20,0.00027408,0.00036096,7.792e-05,5.376e-05,0.00322096,0.0002096
21,0.00027232,0.00040832,7.808e-05,6.208e-05,0.0032704,0.00021248
22,0.000268,0.00024464,7.664e-05,6.688e-05,0.00330928,0.00021248
23,0.00027472,0.00025312,7.824e-05,7.328e-05,0.00336944,0.00020768
24,0.00027744,0.00025424,8e-05,7.936e-05,0.00336048,0.00021328
