frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,2.4444e-05,0.000134519,0.000700296,0.00318281,0.000657037,0.00742089,0.000100889
1,2.2371e-05,0.000125778,0.000698962,0.00119867,0.000357185,0.0070717,0.000100592
2,2.2519e-05,0.000125778,0.000700593,0.000687111,0.000280148,0.00712415,9.9111e-05
3,2.4e-05,0.000127408,0.000687111,0.00072,0.000370518,0.00706267,0.000100445
4,2.2222e-05,0.000127852,0.000697333,0.000691111,0.000285185,0.00683156,9.9852e-05
5,2.3112e-05,0.000125777,0.000695556,0.000692,0.000292888,0.00660667,9.9851e-05
6,2.3555e-05,0.000128296,0.000700148,0.000713482,0.000409334,0.00664252,0.0001
7,2.237e-05,0.000126222,0.000697778,0.000695852,0.000268741,0.00661882,9.9852e-05
8,2.2666e-05,0.000126815,0.000687852,0.000701481,0.000277186,0.00667763,0.000101037
9,2.2371e-05,0.000126815,0.000682815,0.000693629,0.000270222,0.00659407,9.9259e-05
10,2.4148e-05,0.00012726,0.000697185,0.000728,0.000293037,0.00663304,0.000102519
11,2.2518e-05,0.000126222,0.000705334,0.000699407,0.000325186,0.00671852,9.9111e-05
12,2.2814e-05,0.000126074,0.000697926,0.000704148,0.000297482,0.00684237,0.000100296
13,2.3556e-05,0.000126519,0.000696592,0.00071837,0.000370963,0.00692104,0.000100296
14,2.2667e-05,0.000126519,0.000698222,0.000701629,0.000290074,0.00717526,9.9704e-05
15,2.2815e-05,0.000126074,0.000694815,0.000693778,0.000269333,0.00745555,0.000101037
16,2.4e-05,0.000127111,0.000696444,0.000716593,0.000344444,0.00767644,0.000101185
17,2.2074e-05,0.000127111,0.000703703,0.000696741,0.000287852,0.00795052,0.000100889
18,2.2667e-05,0.000126222,0.000696889,0.000702074,0.000302666,0.0078117,9.9556e-05
19,2.3407e-05,0.000125481,0.000694074,0.000697037,0.000284593,0.007924,0.000101037
20,2.3703e-05,0.000125926,0.000705926,0.00072163,0.000340148,0.00831481,0.000100741
21,2.2963e-05,0.000126075,0.000695407,0.000704444,0.000283704,0.00850415,0.000100592
