frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.00049104,0.0030536,0.00018688,0.00803984,0.0008288,0.0038568,0.00032944
1,0.00037024,0.0024792,0.00017536,0.00488608,0.00056272,0.00314096,0.00025232
2,0.00034352,0.00236656,0.00017264,0.00456416,0.00053728,0.00298336,0.00024896
3,0.00034368,0.00233184,0.0001712,0.00447504,0.00053808,0.00290272,0.000248
4,0.00038048,0.00232848,0.00016864,0.00440576,0.00050896,0.00285296,0.00024672
5,0.00032608,0.00229056,0.00017088,0.00439456,0.000524,0.00280208,0.00024704
6,0.00032624,0.00231072,0.00017152,0.00437584,0.0005216,0.00280896,0.0002472
7,0.00033424,0.00230784,0.00017392,0.00439424,0.00052768,0.00280768,0.00024624
8,0.0003304,0.00230048,0.00016976,0.00441424,0.00053136,0.0028264,0.00024592
9,0.0003288,0.00231856,0.0001736,0.00442128,0.00051648,0.00283216,0.00024608
10,0.00033504,0.00230656,0.00017248,0.00442368,0.00050576,0.00287488,0.00024384
11,0.00032128,0.0023096,0.00017312,0.00444896,0.00052528,0.00290688,0.00024688
12,0.00033088,0.00229088,0.0001736,0.00448192,0.000632,0.00290144,0.0002448
13,0.00032624,0.00232144,0.00017104,0.00447904,0.00053216,0.00289696,0.00024864
14,0.00032032,0.00230896,0.00017808,0.00450496,0.00052736,0.00290544,0.00024672
15,0.00033328,0.00229888,0.0001744,0.00450192,0.00052592,0.00291056,0.00024224
16,0.00032304,0.00229824,0.00017184,0.00451824,0.00049696,0.0029472,0.00024736
17,0.0003264,0.0022824,0.00017392,0.00456752,0.00052288,0.00293088,0.0002512
18,0.0003264,0.0022984,0.00017184,0.00458112,0.0005224,0.00294832,0.00024688
19,0.00032928,0.00230032,0.0001728,0.0045536,0.00052848,0.002972,0.00024448
20,0.00033344,0.00229792,0.00017696,0.00457296,0.00050832,0.00296832,0.000244
21,0.00033408,0.00231696,0.00017392,0.00459616,0.00051936,0.00299088,0.00024672
22,0.000336,0.00229072,0.00017536,0.00465312,0.00052352,0.00301408,0.00024496
23,0.00032512,0.00230464,0.00017232,0.0046496,0.00049808,0.00299616,0.00024816
24,0.00032064,0.00228624,0.00017328,0.0046648,0.000516,0.00304992,0.00024608
25,0.00032112,0.0022816,0.00017584,0.00465296,0.00051392,0.00302992,0.00024368
26,0.0003288,0.0023008,0.00017408,0.0046992,0.0006184,0.00305408,0.00024336
27,0.00032752,0.00230928,0.00017344,0.00469312,0.0005096,0.00306896,0.00024672
28,0.00033264,0.00228144,0.00017184,0.00471456,0.00051424,0.00303104,0.00024608
29,0.0003344,0.0022824,0.00017328,0.00473776,0.00052256,0.0030496,0.00024656
30,0.00031744,0.00229712,0.0001728,0.0047248,0.00051088,0.00305168,0.00024576
31,0.00032832,0.00227648,0.0001736,0.0047592,0.00051344,0.0030592,0.0002432
32,0.00032848,0.00229056,0.00017408,0.0047352,0.00051152,0.003052,0.0002464
33,0.0003312,0.0022976,0.00017168,0.00479024,0.0004928,0.00304544,0.00024512
34,0.00033328,0.00229104,0.00017328,0.00474016,0.00052272,0.00306464,0.000244
35,0.000328,0.00228416,0.00017296,0.00478976,0.00052928,0.00307088,0.00024688
36,0.00032512,0.00229824,0.00017376,0.00478224,0.00050768,0.00307968,0.00024352
37,0.00032112,0.0023016,0.00017408,0.004816,0.0004944,0.00306752,0.00024672
38,0.0003264,0.00227584,0.00017392,0.00483472,0.0004832,0.00307696,0.00024656
39,0.00033424,0.00230544,0.00016912,0.00483312,0.00052624,0.00308496,0.00024272
40,0.00033872,0.00229248,0.00017088,0.00480624,0.00069504,0.00307952,0.0002424
41,0.00033136,0.00230672,0.0001752,0.0048424,0.00050448,0.00307856,0.00024336
42,0.00033184,0.0028168,0.00017424,0.00483728,0.00052112,0.003284,0.00025488
43,0.00032752,0.00233824,0.00017424,0.0050888,0.00052304,0.00312496,0.00024592
44,0.00033152,0.00230464,0.000176,0.00486208,0.00051936,0.0031192,0.0002456
45,0.00033248,0.0022808,0.0001744,0.00492224,0.00051808,0.00310208,0.00024576
46,0.0003312,0.00232112,0.0001744,0.00488176,0.00052064,0.00312736,0.00024592
47,0.00033344,0.00228688,0.00017312,0.00487296,0.00050672,0.00314064,0.00024496
48,0.0003368,0.00231104,0.00017408,0.00490656,0.0004968,0.00313008,0.00024416
49,0.00032944,0.00230016,0.00017456,0.00495056,0.00050848,0.00313216,0.00024448
50,0.00032928,0.00230816,0.00017264,0.00497344,0.00051936,0.003128,0.00024736
51,0.00032656,0.00230352,0.00017376,0.00497408,0.00051072,0.00310848,0.00024848
52,0.0003328,0.00230608,0.00017312,0.00499616,0.00049888,0.00313888,0.00024384
53,0.0003304,0.00229008,0.00016976,0.0049984,0.00050896,0.00312368,0.000244
54,0.00032944,0.00228912,0.00017392,0.00501632,0.00061408,0.00313968,0.00024336
55,0.00032672,0.00230048,0.000176,0.00501376,0.0005256,0.00311168,0.00024608
56,0.0003176,0.00229744,0.0001712,0.00504656,0.00050528,0.00310464,0.00024432
57,0.00033984,0.00227808,0.00017328,0.00501808,0.00051216,0.0031144,0.0002456
58,0.00033088,0.00229648,0.0001744,0.00501216,0.000512,0.00312112,0.00024784
59,0.00033088,0.00230688,0.00017648,0.00503808,0.00052416,0.00312272,0.00024784
60,0.000332,0.0022912,0.00017072,0.00503696,0.00050512,0.00310064,0.00024352
61,0.00033456,0.00230864,0.00017232,0.00507216,0.0005816,0.00308304,0.00024656
62,0.00034,0.002308,0.0001728,0.00507552,0.00051984,0.00311776,0.000244
