frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.00048016,0.00440288,8.224e-05,0.00953472,0.0014,0.00214704,0.00033008
1,0.00035328,0.00279168,7.184e-05,0.00464272,0.0005984,0.00169888,0.00026064
2,0.00036112,0.0024824,7.232e-05,0.00322288,0.00057008,0.00155216,0.00023936
3,0.00036,0.00233952,6.944e-05,0.0031064,0.00056944,0.00153808,0.00023264
4,0.00034944,0.00226656,6.88e-05,0.00302432,0.0005576,0.00148528,0.00023936
5,0.00033808,0.00220416,6.8e-05,0.00300992,0.00055056,0.00144912,0.00022656
6,0.00032848,0.00216736,6.592e-05,0.00299824,0.00053584,0.00140656,0.00021808
7,0.00033072,0.00215008,6.608e-05,0.002936,0.00053664,0.00140048,0.00021936
8,0.00033712,0.002136,6.656e-05,0.00293696,0.0005192,0.00140576,0.00021936
9,0.00032752,0.0021296,6.64e-05,0.00294032,0.00053008,0.00139664,0.00022304
10,0.00032928,0.00213152,6.672e-05,0.00294528,0.00051936,0.00140176,0.0002216
11,0.00032176,0.00213296,6.72e-05,0.00294704,0.00051104,0.00139376,0.0002224
12,0.00032704,0.00213312,6.56e-05,0.002952,0.00053392,0.00139888,0.00021888
13,0.00033488,0.00212928,6.704e-05,0.00295808,0.00052672,0.00139616,0.0002224
14,0.00033536,0.00213136,6.768e-05,0.00296192,0.0005,0.00140192,0.00022192
15,0.00032448,0.00213216,6.736e-05,0.00295648,0.00052816,0.00139408,0.00022304
16,0.00032032,0.00213408,6.736e-05,0.00296896,0.00052464,0.0013912,0.00022048
17,0.00033152,0.00214128,6.752e-05,0.0029736,0.00068352,0.001544,0.00021872
18,0.00032992,0.00214288,6.704e-05,0.00297984,0.00050304,0.0016616,0.00021984
19,0.00033328,0.00213616,6.672e-05,0.00300096,0.00052112,0.00171248,0.00022368
20,0.0003296,0.002136,6.736e-05,0.0030416,0.00051328,0.00177888,0.00021888
21,0.0003312,0.00214016,6.736e-05,0.00309472,0.00051104,0.00184128,0.00022176
22,0.00033088,0.00214304,6.672e-05,0.003152,0.00053552,0.0019608,0.00022032
23,0.0003248,0.00218512,6.72e-05,0.00318624,0.00050144,0.00204656,0.00021968
24,0.00033056,0.00219952,6.72e-05,0.0032472,0.00049696,0.0020768,0.00022096
25,0.00032656,0.00214096,6.624e-05,0.00328656,0.0005184,0.00209472,0.00021856
26,0.0003272,0.00220752,6.736e-05,0.00333504,0.00052128,0.00213264,0.0002224
27,0.00032496,0.00222896,6.672e-05,0.00334512,0.00050224,0.002136,0.00021888
28,0.00032336,0.00221552,6.768e-05,0.00338432,0.00051792,0.00210432,0.0002224
29,0.00032752,0.00221376,6.608e-05,0.00342896,0.00050768,0.00211824,0.0002224
30,0.00033424,0.00222624,6.688e-05,0.00345504,0.00057968,0.00213808,0.00022
31,0.00033168,0.00220624,6.672e-05,0.00347152,0.00051792,0.00217824,0.00021856
32,0.0003312,0.00220672,6.72e-05,0.00351152,0.0005152,0.00221184,0.00022144
33,0.0003312,0.00221296,6.624e-05,0.00353568,0.0005368,0.0023064,0.00022048
34,0.000324,0.00222272,6.704e-05,0.00354112,0.00051808,0.00224112,0.0002232
35,0.00032592,0.00221952,6.816e-05,0.00353344,0.00070864,0.0022464,0.00021888
36,0.00032448,0.00222384,6.56e-05,0.00352448,0.00050944,0.00221968,0.00021872
37,0.00032944,0.00222048,6.736e-05,0.00351312,0.00052944,0.00223664,0.00022096
38,0.0003232,0.00222624,6.656e-05,0.0035256,0.00051696,0.00233792,0.0002176
39,0.00032368,0.00222064,6.688e-05,0.00351936,0.0005024,0.00219712,0.00022096
40,0.00033168,0.00221136,6.704e-05,0.0035072,0.00051888,0.00230704,0.00022224
41,0.00033488,0.00220416,6.64e-05,0.00349904,0.00051232,0.00222848,0.00021968
42,0.00033136,0.00267472,6.768e-05,0.00351184,0.00052224,0.00253344,0.00022752
43,0.00035616,0.00229952,6.784e-05,0.0045208,0.00049648,0.00234304,0.00022
44,0.0003216,0.0022432,6.752e-05,0.00358256,0.00049232,0.00235776,0.00022592
45,0.0003344,0.00220752,6.768e-05,0.00350432,0.00055472,0.00232928,0.00022288
46,0.00032768,0.0022088,6.784e-05,0.00352528,0.0005184,0.00227568,0.00021872
47,0.00033488,0.00222544,6.752e-05,0.00351056,0.00057568,0.00238448,0.00022368
48,0.000328,0.00222576,6.72e-05,0.00354064,0.00052128,0.002392,0.00022256
49,0.00031936,0.00221024,6.784e-05,0.00351984,0.00053424,0.00244016,0.0002192
50,0.00032688,0.00221504,6.72e-05,0.00352272,0.00054192,0.00243328,0.00022
51,0.00032048,0.00222208,6.752e-05,0.00354064,0.00053968,0.00250224,0.0002208
52,0.00032976,0.00223104,6.64e-05,0.00352608,0.0006488,0.00239472,0.00021856
53,0.00033168,0.00221872,6.688e-05,0.00353472,0.000516,0.00243568,0.0002216
54,0.0003336,0.0022272,6.672e-05,0.00354016,0.00052272,0.00248096,0.00022336
55,0.000316,0.0022024,6.656e-05,0.00355392,0.00051936,0.00247424,0.000224
56,0.00036096,0.00221856,6.8e-05,0.00356896,0.00052384,0.00255264,0.00022256
57,0.00033072,0.00222384,6.8e-05,0.00355824,0.0004856,0.002592,0.00022256
58,0.00033504,0.00220736,6.768e-05,0.0035696,0.00052192,0.00262048,0.00021984
59,0.00032624,0.00219632,6.752e-05,0.0035936,0.0005256,0.002688,0.00022224
60,0.0003272,0.0022352,6.88e-05,0.00359664,0.00050912,0.00277584,0.00022
61,0.00032768,0.00222,6.64e-05,0.00361824,0.00051744,0.0028432,0.00022096
62,0.00031792,0.00220064,6.768e-05,0.00360624,0.00055904,0.0028864,0.00021984
63,0.00033472,0.00220752,6.688e-05,0.0036032,0.0005264,0.00298416,0.00022016
64,0.00033424,0.0022328,6.752e-05,0.0036456,0.00051152,0.00301104,0.00022656
65,0.00034016,0.00222224,6.816e-05,0.00362848,0.0005224,0.00301264,0.00022224
66,0.00032912,0.0022368,6.736e-05,0.00364992,0.00050496,0.00299088,0.00021904
67,0.00034144,0.00220992,6.8e-05,0.00367712,0.00051584,0.00305232,0.00021952
68,0.0003368,0.0022048,6.8e-05,0.00367424,0.00070832,0.00310464,0.00021776
69,0.00031984,0.00222912,6.736e-05,0.00368752,0.00052048,0.00309264,0.0002208
70,0.0003344,0.00221104,6.672e-05,0.00367664,0.00051504,0.00314768,0.00021808
71,0.00032864,0.00223056,6.736e-05,0.00368336,0.00049632,0.00324912,0.00022128
72,0.00033184,0.00221856,6.672e-05,0.00371184,0.00052384,0.00330096,0.0002224
73,0.0003384,0.00223712,6.688e-05,0.00373344,0.0005168,0.00342448,0.00022112
74,0.00033904,0.00221936,6.704e-05,0.00375312,0.00050448,0.0035144,0.00022016
75,0.00032656,0.00222624,6.704e-05,0.00376816,0.00050912,0.003588,0.00022192
76,0.00031968,0.00222768,6.768e-05,0.00379088,0.00048112,0.00365776,0.0002184
77,0.00032976,0.00221936,6.704e-05,0.00379648,0.00050368,0.00373232,0.00021776
78,0.00032608,0.0022296,6.72e-05,0.00383072,0.00050256,0.00378832,0.00022144
79,0.00033232,0.00223328,6.752e-05,0.00383728,0.00051952,0.0037752,0.000224
80,0.00032848,0.00222368,6.768e-05,0.00386096,0.00051184,0.003812,0.00021952
81,0.00032704,0.00223488,6.656e-05,0.00388832,0.00051296,0.00394288,0.0002184
82,0.00032864,0.00222128,6.624e-05,0.0039,0.00053664,0.00394688,0.0002272
83,0.00032608,0.00222832,6.672e-05,0.00391472,0.00063248,0.00390944,0.00021712
84,0.00032656,0.00222512,6.688e-05,0.00392448,0.00051328,0.00399984,0.00022016
85,0.00032528,0.0022376,6.736e-05,0.0039776,0.00048848,0.00401696,0.00022064
86,0.00034384,0.00223024,6.672e-05,0.00398144,0.00051472,0.00406192,0.00022336
87,0.00032944,0.002248,6.8e-05,0.00400432,0.00051216,0.00406544,0.00022224
88,0.00032096,0.0022368,6.72e-05,0.00402832,0.00049568,0.00400352,0.00022128
89,0.00033072,0.00223552,6.72e-05,0.0040496,0.00052352,0.00401312,0.00022112
90,0.00032432,0.00223568,6.8e-05,0.00407984,0.00051232,0.00399904,0.00022736
91,0.00032672,0.0022384,6.752e-05,0.0041064,0.0005296,0.0040192,0.00022176
92,0.00032896,0.00223456,6.688e-05,0.00411312,0.0004864,0.00397376,0.00022064
93,0.00033072,0.0022368,6.736e-05,0.00411088,0.000516,0.00397584,0.00021904
94,0.00033296,0.00222704,6.752e-05,0.004124,0.0005024,0.00396128,0.00022224
95,0.00032544,0.0022408,6.736e-05,0.00411344,0.00049392,0.00399568,0.00021936
96,0.00033056,0.0022448,6.72e-05,0.00409328,0.00051264,0.00388928,0.0002176
97,0.000332,0.002244,6.768e-05,0.00408752,0.00061872,0.00378208,0.00021696
98,0.00033136,0.00223136,6.704e-05,0.00412944,0.00051328,0.003772,0.00021856
99,0.00032976,0.00222368,6.672e-05,0.00408512,0.00051296,0.00374064,0.00022384
100,0.00032992,0.00225488,6.64e-05,0.0040576,0.00051504,0.0037128,0.00022048
101,0.0003248,0.00223136,6.752e-05,0.00405184,0.00051376,0.00370064,0.00022256
102,0.00033328,0.00223008,6.736e-05,0.00400272,0.00051296,0.00367776,0.00022144
103,0.0003272,0.00222624,6.72e-05,0.0039824,0.00053264,0.0036648,0.0002224
104,0.00032512,0.0022416,6.8e-05,0.00396896,0.0005032,0.00363776,0.00022144
105,0.0003272,0.00223296,6.624e-05,0.00392288,0.00051248,0.00361968,0.0002184
106,0.00032592,0.0022368,6.624e-05,0.0039264,0.00049552,0.00360656,0.00022128
107,0.0003168,0.0022248,6.752e-05,0.00387808,0.0005136,0.00361984,0.00021808
108,0.00032304,0.00220464,6.72e-05,0.00387168,0.00050784,0.00359248,0.00021824
109,0.00031936,0.00222464,6.752e-05,0.00383232,0.0004928,0.00358608,0.0002192
110,0.00031536,0.00222032,6.72e-05,0.00381536,0.00050976,0.0035912,0.00022224
111,0.0003416,0.0022248,6.768e-05,0.0037752,0.00060928,0.00358048,0.00021696
112,0.00032896,0.00221632,6.72e-05,0.00376416,0.0005112,0.00357296,0.00022
113,0.0003264,0.00221232,6.704e-05,0.00374576,0.0005192,0.0035648,0.00021904
114,0.00033008,0.00222288,6.688e-05,0.0036872,0.00051696,0.00356576,0.00022192
115,0.0003336,0.00220288,6.768e-05,0.00367312,0.0005152,0.0035616,0.0002184
116,0.0003336,0.00219456,6.704e-05,0.00365456,0.00050912,0.00357088,0.00022032
117,0.00033072,0.00219136,6.608e-05,0.00361456,0.0005272,0.00358304,0.0002224
118,0.00032272,0.00217904,6.736e-05,0.00360336,0.00052592,0.0035912,0.00021936
119,0.000332,0.0021592,6.736e-05,0.0035568,0.00051328,0.00357568,0.00022016
120,0.00032512,0.00216928,6.688e-05,0.00351632,0.00049968,0.00357696,0.00022064
121,0.00032,0.00216752,6.672e-05,0.00349632,0.00052016,0.00359024,0.00022208
122,0.0003232,0.00216544,6.592e-05,0.00345792,0.00050224,0.0036072,0.00022192
123,0.00033168,0.0021656,6.656e-05,0.00342352,0.00050848,0.00363184,0.00022816
124,0.0003392,0.00216048,6.704e-05,0.00339232,0.00049312,0.00362352,0.00022144
125,0.00033184,0.00216752,6.656e-05,0.00335728,0.00051856,0.00364336,0.00021936
126,0.00032544,0.0021688,6.704e-05,0.00333072,0.00053584,0.0036696,0.00022048
127,0.00033136,0.00216672,6.56e-05,0.0033312,0.00052496,0.00368416,0.00022016
128,0.00032704,0.00216384,6.592e-05,0.00332048,0.00049152,0.00371552,0.00021872
129,0.00032384,0.00216752,6.608e-05,0.00332496,0.00050656,0.00371136,0.00021712
130,0.00033376,0.0021712,6.624e-05,0.0033232,0.00049104,0.00371888,0.00022272
131,0.00032272,0.00216384,6.592e-05,0.0033192,0.000512,0.00371904,0.0002232
132,0.00033376,0.0021664,6.576e-05,0.00332208,0.000516,0.00375728,0.00022256
133,0.00033232,0.00216256,6.592e-05,0.00331808,0.00051024,0.00376128,0.00022384
134,0.0003328,0.00215936,6.576e-05,0.00331952,0.000488,0.00375616,0.00022096
135,0.00032608,0.002164,6.592e-05,0.00331504,0.0005408,0.0037736,0.00022112
136,0.00033072,0.00215952,6.576e-05,0.00331904,0.00051536,0.00376112,0.0002224
137,0.000336,0.00216704,6.592e-05,0.00331808,0.00049984,0.003768,0.00022176
138,0.00033184,0.00216624,6.592e-05,0.00331824,0.00051696,0.00376912,0.00021824
139,0.000324,0.00216592,6.64e-05,0.00331824,0.00051072,0.0037712,0.00022
140,0.00033216,0.00216176,6.624e-05,0.00331152,0.0005016,0.0037824,0.00021904
141,0.00033472,0.0021584,6.64e-05,0.00331072,0.00051984,0.00376304,0.00022048
142,0.00032864,0.0021624,6.56e-05,0.0033088,0.00067232,0.00376576,0.0002168
143,0.00031344,0.00216448,6.528e-05,0.00330144,0.000516,0.0037896,0.00021952
144,0.00033248,0.002164,6.656e-05,0.00330576,0.00050128,0.0037896,0.0002208
