frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,2.48e-05,0.0010712,0.0009048,0.00071136,0.00159712,5.712e-05
1,2.048e-05,0.000588,0.00090048,0.00071248,0.00056944,5.28e-05
2,2.032e-05,0.00058448,0.0009,0.00070368,0.00056512,5.312e-05
3,1.248e-05,0.00054272,0.00064128,0.00062256,0.00055728,3.728e-05
4,1.68e-05,0.00042944,0.0006416,0.0004984,0.00040592,4.464e-05
5,1.776e-05,0.00044016,0.00064128,0.0005056,0.00039952,3.792e-05
6,1.248e-05,0.00041776,0.00064128,0.00049824,0.00040048,3.856e-05
7,1.712e-05,0.0004816,0.00064176,0.00050592,0.00040784,4.352e-05
8,1.52e-05,0.00039952,0.0005224,0.00040368,0.0003336,4.128e-05
9,1.04e-05,0.0003712,0.0005232,0.00040864,0.00033456,3.504e-05
10,1.472e-05,0.0003856,0.00052176,0.00040416,0.00033888,3.456e-05
11,1.488e-05,0.0003944,0.0005232,0.00040752,0.00033792,3.344e-05
12,1.04e-05,0.00040672,0.00052432,0.00040432,0.000344,3.376e-05
13,9.6e-06,0.00042304,0.00050112,0.00038656,0.00034848,3.312e-05
14,1.44e-05,0.0003848,0.0004992,0.00038128,0.00032736,3.344e-05
15,1.52e-05,0.00044656,0.00049712,0.00038768,0.00033344,3.376e-05
16,1.424e-05,0.00042592,0.00049728,0.00038688,0.0003304,3.376e-05
17,1.408e-05,0.00038288,0.00049728,0.00039184,0.0003288,3.456e-05
18,1.504e-05,0.00038224,0.0004976,0.00039152,0.0003352,3.248e-05
19,9.12e-06,0.00039264,0.00048288,0.00038224,0.00032176,3.536e-05
20,9.28e-06,0.0003984,0.00048112,0.00037792,0.00032,3.296e-05
21,1.472e-05,0.00038176,0.0004816,0.00038496,0.00032192,3.44e-05
22,1.408e-05,0.00040528,0.00048544,0.000384,0.00032432,3.296e-05
23,1.424e-05,0.00038928,0.0004864,0.00038544,0.0003264,3.344e-05
24,1.376e-05,0.00037872,0.0004744,0.00037696,0.00032448,3.264e-05
25,1.36e-05,0.00040448,0.00046944,0.00037664,0.00031744,3.408e-05
26,1.36e-05,0.00041296,0.00046752,0.00037984,0.00031328,3.216e-05
27,9.12e-06,0.00039376,0.00047152,0.0003864,0.00031712,3.344e-05
28,8.96e-06,0.00038656,0.00047024,0.00038848,0.00031472,3.296e-05
29,1.52e-05,0.00036768,0.0004672,0.00039856,0.00031648,3.184e-05
30,1.344e-05,0.00038912,0.00046608,0.00038304,0.0003056,3.376e-05
31,1.328e-05,0.00039136,0.00046208,0.00039072,0.0003048,3.232e-05
32,1.344e-05,0.00040352,0.00046144,0.00039648,0.000308,3.344e-05
33,1.344e-05,0.00040416,0.0004616,0.00040384,0.00030656,3.376e-05
34,8.8e-06,0.00039184,0.00046432,0.0004096,0.00030624,3.232e-05
35,8.48e-06,0.00039424,0.0004672,0.00041824,0.00030672,3.216e-05
36,9.6e-06,0.00038288,0.00046208,0.00041456,0.000308,3.312e-05
37,1.296e-05,0.00036864,0.00046768,0.00041584,0.00030816,3.312e-05
38,8.48e-06,0.00039376,0.0004656,0.00042032,0.00031264,3.296e-05
39,1.296e-05,0.00040272,0.00046672,0.00042544,0.00031504,3.248e-05
40,1.296e-05,0.00040416,0.000468,0.00042672,0.00031408,3.312e-05
41,1.344e-05,0.00042352,0.00046,0.00042656,0.0003176,3.216e-05
42,1.312e-05,0.00038832,0.00047168,0.000428,0.0003048,3.248e-05
43,8.64e-06,0.00040096,0.0004632,0.00043216,0.00030704,3.344e-05
44,1.328e-05,0.00040256,0.0004648,0.00043248,0.00030032,3.312e-05
45,1.376e-05,0.00039856,0.00045408,0.00043328,0.0003024,3.376e-05
46,1.312e-05,0.0003864,0.0004584,0.0004288,0.0002968,3.488e-05
47,8.32e-06,0.00035488,0.00046336,0.00043152,0.00030048,3.344e-05
48,1.36e-05,0.00039216,0.00046512,0.0004384,0.00030048,3.248e-05
49,1.376e-05,0.00039248,0.00045584,0.00044224,0.0003072,3.2e-05
50,8.8e-06,0.00038752,0.00045408,0.0004424,0.00030928,3.264e-05
51,8.64e-06,0.00037072,0.00046096,0.0004376,0.00030816,3.312e-05
52,8.96e-06,0.00039824,0.00046576,0.0004488,0.000308,3.184e-05
53,1.344e-05,0.00036192,0.00046064,0.00044768,0.00031056,3.28e-05
54,1.312e-05,0.00042032,0.00046032,0.00044304,0.00030928,3.248e-05
55,1.328e-05,0.00037184,0.0004648,0.0004472,0.00030384,3.376e-05
56,1.36e-05,0.00037792,0.000464,0.00045696,0.00030112,3.2e-05
57,1.36e-05,0.0003824,0.00045504,0.00045952,0.0003,3.184e-05
58,1.344e-05,0.00037952,0.00045952,0.00045392,0.00030096,3.296e-05
59,1.344e-05,0.00039264,0.00045872,0.0004688,0.00029968,3.28e-05
60,1.328e-05,0.00038992,0.00045552,0.0004728,0.00029824,3.28e-05
61,8.64e-06,0.00038176,0.00045632,0.0004688,0.0002976,3.232e-05
62,8.32e-06,0.00037936,0.00045664,0.00047984,0.00029824,3.152e-05
63,1.328e-05,0.00039344,0.0004536,0.0004704,0.00030352,3.232e-05
64,1.44e-05,0.00040176,0.00046256,0.00048,0.00029792,3.264e-05
65,1.408e-05,0.0004056,0.00045776,0.00048624,0.000304,3.264e-05
66,1.36e-05,0.00041792,0.00045664,0.00048544,0.00030848,3.36e-05
67,8.96e-06,0.00043568,0.00045408,0.00050448,0.00030528,3.344e-05
68,8.96e-06,0.00041968,0.00045424,0.00048784,0.00030624,3.232e-05
69,1.328e-05,0.00042544,0.0004552,0.00050464,0.00030544,3.28e-05
70,1.36e-05,0.00041632,0.00046016,0.00049408,0.00030992,3.248e-05
71,1.296e-05,0.000424,0.00045568,0.00051152,0.00031264,3.456e-05
72,8.64e-06,0.00040352,0.00046064,0.00051136,0.00031264,3.472e-05
73,1.328e-05,0.0004376,0.00045984,0.00052784,0.00031696,3.456e-05
74,1.344e-05,0.00042848,0.00046016,0.00050784,0.00032784,3.312e-05
75,8.48e-06,0.00043392,0.00045632,0.00051312,0.0003224,3.296e-05
76,8.64e-06,0.00041568,0.00046,0.00052064,0.00032,3.408e-05
77,8.64e-06,0.00041728,0.00046048,0.00052016,0.00031824,3.248e-05
78,8.64e-06,0.00040864,0.00045552,0.0005408,0.00031408,3.312e-05
79,8.96e-06,0.00042336,0.00045712,0.000536,0.00030928,3.44e-05
80,8.64e-06,0.00040912,0.00045584,0.00055504,0.00031408,3.152e-05
81,8.48e-06,0.0004064,0.00045488,0.0005592,0.00031312,3.264e-05
82,8.48e-06,0.00041616,0.00045648,0.00056208,0.00031728,3.248e-05
83,8.64e-06,0.00040144,0.00045808,0.00055264,0.00031728,3.12e-05
84,8.64e-06,0.00041808,0.00046208,0.00057216,0.0003192,3.312e-05
85,8.48e-06,0.000416,0.00045808,0.00056608,0.00032048,3.216e-05
86,8.48e-06,0.00041456,0.00046064,0.00057616,0.0003216,3.248e-05
87,8.32e-06,0.0004232,0.000456,0.0006032,0.000328,3.264e-05
88,8.8e-06,0.00041072,0.00045472,0.00057776,0.00032496,3.296e-05
89,5.6e-06,0.00039728,0.00046544,0.00058512,0.00032784,3.312e-05
90,5.44e-06,0.0004208,0.0004576,0.00060848,0.00031824,3.408e-05
91,8.48e-06,0.00040944,0.00045872,0.00058976,0.00030032,3.328e-05
92,8.48e-06,0.00041152,0.00045408,0.00059168,0.000296,3.152e-05
93,8.64e-06,0.00037392,0.00046336,0.00059696,0.00029088,3.344e-05
94,8.48e-06,0.0003984,0.000456,0.00059536,0.00029632,3.232e-05
95,8.32e-06,0.0004136,0.00045648,0.00060352,0.000296,3.296e-05
96,8.32e-06,0.00040576,0.00045664,0.00059168,0.00029984,3.2e-05
97,8.48e-06,0.00041264,0.00045696,0.0005912,0.00029552,3.232e-05
98,8.64e-06,0.00039408,0.00045776,0.00059184,0.000296,3.36e-05
99,8.64e-06,0.00036928,0.00045792,0.00058432,0.00029152,3.168e-05
100,8.8e-06,0.00036736,0.0004576,0.00059104,0.0002936,3.296e-05
101,8.48e-06,0.0003952,0.000456,0.0005896,0.00029088,3.232e-05
102,8.16e-06,0.00038176,0.00045536,0.00057584,0.00028992,3.424e-05
103,8.16e-06,0.000412,0.00045536,0.00058496,0.00029792,3.264e-05
104,8.32e-06,0.00036976,0.000456,0.00058208,0.00029856,3.312e-05
105,8.48e-06,0.00039968,0.00045552,0.00057936,0.00030096,3.232e-05
106,8.64e-06,0.00040256,0.00045488,0.00059376,0.00030272,3.264e-05
107,8.32e-06,0.00040512,0.0004552,0.00059232,0.00030624,3.344e-05
108,8.64e-06,0.0004104,0.00045696,0.0005928,0.00030608,3.392e-05
109,8.48e-06,0.00039728,0.00046224,0.00059536,0.00030224,3.344e-05
110,8.64e-06,0.00040688,0.00045616,0.00060384,0.00030192,3.264e-05
111,8.48e-06,0.00040896,0.0004552,0.00061504,0.00030256,3.264e-05
