frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.000648,0.00437472,4.72e-05,0.008588,0.0011112,0.00225904,0.00036752
1,0.0003888,0.00307376,2.96e-05,0.00395952,0.00133616,0.00137552,0.00026352
2,0.0003416,0.00247904,2.848e-05,0.00323616,0.00055616,0.00130704,0.0002528
3,0.00037136,0.00233632,2.736e-05,0.00311936,0.00055616,0.00122976,0.00025712
4,0.00034032,0.00226144,2.672e-05,0.00307328,0.00055984,0.001192,0.00024096
5,0.00034496,0.00220992,2.592e-05,0.00301344,0.00054832,0.00115472,0.00022368
6,0.00033408,0.00220368,2.592e-05,0.00295328,0.00053072,0.00115184,0.00021936
7,0.00033136,0.00213968,2.528e-05,0.00289648,0.00051936,0.00112208,0.00021952
8,0.00033296,0.00213104,2.512e-05,0.00295856,0.00053248,0.00111568,0.00022352
9,0.00033168,0.00213488,2.544e-05,0.00296656,0.00053712,0.00112608,0.00022272
10,0.00033024,0.00213856,2.512e-05,0.0029624,0.00053904,0.0011248,0.00022208
11,0.00033136,0.0021408,2.528e-05,0.00290416,0.00053424,0.00111952,0.00022128
12,0.00032176,0.00213584,2.56e-05,0.00298128,0.00051968,0.00111776,0.00022
13,0.0003296,0.00213488,2.512e-05,0.00291616,0.00054112,0.00111632,0.0002248
14,0.00033088,0.00213136,2.496e-05,0.0029312,0.00054144,0.00111712,0.00021904
15,0.00033024,0.00213328,2.528e-05,0.00292256,0.00069408,0.0011048,0.00021904
16,0.00033632,0.0021888,2.544e-05,0.00292928,0.00053376,0.00111312,0.00022208
17,0.00033088,0.00214128,2.528e-05,0.00294736,0.00051392,0.00112432,0.00022048
18,0.00033264,0.00213504,2.512e-05,0.0029496,0.0005216,0.00114032,0.00022128
19,0.00032976,0.00213664,2.528e-05,0.00298272,0.0005096,0.00114208,0.00022208
20,0.0003312,0.00214592,2.496e-05,0.0030544,0.00051792,0.00115376,0.00022064
21,0.00034192,0.00213552,2.528e-05,0.00303392,0.00050656,0.0011832,0.00021888
22,0.00033296,0.00213856,2.512e-05,0.0030656,0.00052112,0.00116848,0.00022016
23,0.00033312,0.00220096,2.544e-05,0.00311008,0.00050208,0.00118304,0.00021984
24,0.0003216,0.00222144,2.528e-05,0.0031248,0.00051728,0.0011936,0.00022096
25,0.00032896,0.00221504,2.528e-05,0.00315168,0.00051024,0.00118608,0.00021808
26,0.00032992,0.00219424,2.512e-05,0.00317424,0.00048736,0.0011824,0.00021936
27,0.00031552,0.00222704,2.528e-05,0.00320496,0.00052592,0.00117696,0.00022256
28,0.00033072,0.00222144,2.544e-05,0.00322096,0.00051984,0.00117264,0.00022368
29,0.00033056,0.00220208,2.528e-05,0.00324704,0.0005176,0.00117744,0.00022096
30,0.00033312,0.002228,2.56e-05,0.00327808,0.00050368,0.00118448,0.00022128
31,0.0003304,0.00221152,2.512e-05,0.00331504,0.00050448,0.00117728,0.00022256
32,0.00033104,0.00221104,2.512e-05,0.0033704,0.00048944,0.00118336,0.00021872
33,0.00032288,0.00222368,2.512e-05,0.00338512,0.00051424,0.00118144,0.0002192
34,0.00033456,0.00222816,2.528e-05,0.0033256,0.00053552,0.00117968,0.00022304
35,0.00032416,0.00221936,2.528e-05,0.00332976,0.00053872,0.00117296,0.00022192
36,0.0003288,0.00220544,2.56e-05,0.00332288,0.00065776,0.00117392,0.0002192
37,0.0003312,0.002244,2.576e-05,0.00331216,0.00053408,0.00118048,0.00022
38,0.0003352,0.00222784,2.512e-05,0.00330544,0.00052592,0.0011856,0.00021936
39,0.00033312,0.00221936,2.528e-05,0.00330512,0.00052448,0.00117152,0.00022432
40,0.00032624,0.00223312,2.496e-05,0.00329808,0.0005304,0.0011776,0.00022096
41,0.00033216,0.00222864,2.544e-05,0.00330976,0.00052736,0.00118112,0.00021856
42,0.00031648,0.00276416,2.608e-05,0.00334,0.00053312,0.00147472,0.0002288
43,0.00033856,0.00227792,2.56e-05,0.00355504,0.00052528,0.00121808,0.00022624
44,0.00032512,0.00221584,2.544e-05,0.00331744,0.00052944,0.00121744,0.00021952
45,0.00032304,0.00222176,2.528e-05,0.00339632,0.00052432,0.00120576,0.00021984
46,0.00033472,0.0022136,2.512e-05,0.00335344,0.00050864,0.00120736,0.0002208
47,0.00033344,0.00222096,2.512e-05,0.00332576,0.00049168,0.00120048,0.00021808
48,0.00033824,0.00220704,2.528e-05,0.00334912,0.0004952,0.00119248,0.00022192
49,0.00033568,0.00221088,2.512e-05,0.00340752,0.00050432,0.00119504,0.00021952
50,0.00034,0.00220896,2.528e-05,0.00334736,0.0005112,0.00119008,0.00022496
51,0.00032416,0.00222064,2.544e-05,0.00340192,0.00051104,0.00119312,0.00022384
52,0.0003272,0.00220672,2.56e-05,0.00333376,0.00048128,0.00118672,0.00021952
53,0.00032432,0.00221568,2.544e-05,0.003344,0.00051744,0.00118016,0.0002256
