frame,blit,computeHDT,computeShadowFrusta,gBuffer,merge,rasterize,shading
0,0.000146518,0.00240622,0.000764445,0.00891422,0.00138904,0.022627,0.000726074
1,0.000145481,0.00147807,0.000693185,0.00282281,0.00776178,0.0179056,0.000714075
2,0.000146963,0.00147422,0.000705334,0.00278652,0.00111096,0.018225,0.000724296
3,0.00014563,0.00147985,0.000701629,0.00243274,0.000997926,0.0191221,0.000722963
4,0.00014563,0.0014803,0.00069437,0.00228074,0.000999852,0.01952,0.000712296
5,0.000148,0.00147526,0.000662815,0.00228415,0.00112504,0.0198465,0.000722963
6,0.000145778,0.00147896,0.000679259,0.00228859,0.00100785,0.0200772,0.000718667
7,0.000145333,0.00147659,0.000682815,0.00228044,0.00102296,0.0197239,0.000719408
8,0.000146963,0.00147674,0.000695852,0.002444,0.00115881,0.0204156,0.000724889
9,0.000145333,0.00147778,0.000696,0.00227793,0.00104652,0.0207751,0.00072163
10,0.000145185,0.00147481,0.000688297,0.00227007,0.00114533,0.0210043,0.000722815
11,0.000146815,0.00147526,0.000696593,0.00240489,0.00108948,0.0209673,0.000726963
12,0.000145778,0.00147867,0.000695556,0.00225141,0.00106474,0.0207154,0.000721926
13,0.000145926,0.00147526,0.000696148,0.00223126,0.00107333,0.0206191,0.000714074
14,0.000147555,0.00147674,0.000697778,0.00237481,0.00110133,0.0209299,0.000716297
15,0.000146074,0.00147778,0.000699259,0.00221541,0.00124341,0.0200846,0.000721482
16,0.000145926,0.00147244,0.00069837,0.00221615,0.00104963,0.0196766,0.000718518
17,0.000147407,0.00147496,0.000680148,0.00236,0.00111733,0.019107,0.000722963
18,0.000146074,0.00147481,0.000697926,0.00222311,0.00105452,0.0183453,0.000721037
19,0.000148,0.00147393,0.000683408,0.00222341,0.00829156,0.0179898,0.000716
20,0.000146666,0.00147615,0.00070163,0.00293111,0.00103941,0.0178613,0.000723408
21,0.000145926,0.00147556,0.000693037,0.00224044,0.00102696,0.0182499,0.000711555
22,0.000148888,0.00147407,0.00069363,0.00225511,0.00119867,0.0186572,0.000726963
23,0.00014637,0.00147481,0.000698074,0.00226607,0.00119304,0.0187375,0.000720889
24,0.000145777,0.00147393,0.000683259,0.00227956,0.00154,0.0190764,0.000720444
25,0.000148592,0.00147481,0.000700741,0.00243215,0.00106281,0.0192627,0.000725185
26,0.000146666,0.00147689,0.000701629,0.00228474,0.00101748,0.019547,0.00072326
27,0.000146222,0.00147067,0.000695407,0.00229378,0.00099274,0.0187132,0.000712148
28,0.000147111,0.00147556,0.000697629,0.00244148,0.00111185,0.0197695,0.000726518
29,0.00014563,0.00147467,0.000700296,0.00230118,0.00102948,0.0196876,0.000721185
30,0.000146222,0.00147289,0.000672,0.00230696,0.00108074,0.0202519,0.000721185
31,0.000148,0.00147304,0.000699556,0.00246904,0.00800148,0.0210234,0.000723407
32,0.000146519,0.00147289,0.000700889,0.00288504,0.00103615,0.0222253,0.000722666
33,0.000146518,0.00147585,0.000692741,0.002364,0.00117793,0.0230619,0.000719704
34,0.000148,0.00147407,0.000702371,0.00254711,0.00103437,0.0244439,0.000717926
35,0.000146518,0.00147244,0.000699555,0.00242,0.000983111,0.0243104,0.000721778
36,0.000146963,0.00147111,0.000694074,0.00244533,0.00099437,0.0244247,0.000720148
37,0.000147407,0.00147407,0.000692,0.00260415,0.00763319,0.0249067,0.000724741
38,0.000146074,0.00147407,0.000704148,0.00302489,0.00103052,0.0254159,0.000722519
39,0.000147259,0.00147067,0.000698371,0.0024957,0.00119437,0.0256767,0.000724148
40,0.000146371,0.00147393,0.000690074,0.00266444,0.0010797,0.0261293,0.000721629
41,0.000145926,0.00147141,0.000693777,0.00253096,0.00115911,0.0265228,0.000722667
42,0.000149926,0.00284933,0.000703852,0.00268074,0.0010843,0.0268707,0.00072474
43,0.000147556,0.00146859,0.000695556,0.00265881,0.00119704,0.0265163,0.00072474
44,0.000146074,0.00146948,0.000696741,0.00243881,0.00106622,0.0264867,0.000723555
45,0.00014637,0.001468,0.000689333,0.00240637,0.00101274,0.0264292,0.000721926
46,0.000146667,0.00146667,0.000683111,0.00238341,0.00101496,0.0265993,0.000717185
47,0.000146963,0.00147022,0.000694963,0.00239674,0.00098563,0.0266876,0.000721778
48,0.000148149,0.00146993,0.000687259,0.00233185,0.00112015,0.026769,0.000724888
49,0.000146667,0.00146874,0.000701037,0.00245852,0.000961333,0.0271241,0.000719111
50,0.000146814,0.00146815,0.000693778,0.00237822,0.00110889,0.0272058,0.000721185
51,0.000146963,0.00146874,0.000695703,0.00238563,0.000967408,0.0273588,0.000720444
52,0.000146074,0.00146815,0.000696444,0.00240222,0.007564,0.0274243,0.000714074
53,0.000147259,0.00146918,0.000680445,0.0029643,0.000958519,0.0275649,0.000722223
54,0.000148297,0.00146978,0.000698667,0.00252607,0.00103955,0.0276172,0.000723703
55,0.000146074,0.00146963,0.000701185,0.00237748,0.000975556,0.0280621,0.000723703
56,0.000146518,0.00147022,0.000704297,0.00237926,0.00761111,0.0279759,0.000722074
57,0.000146371,0.00146904,0.000701333,0.00289037,0.000979555,0.0279997,0.000719703
58,0.000146666,0.00146741,0.000689037,0.00238341,0.00114459,0.0282283,0.00072163
59,0.000145037,0.00146844,0.000695111,0.00238178,0.000960148,0.0283079,0.000720148
60,0.000147852,0.00147304,0.000706519,0.00254089,0.00108756,0.0286957,0.000722963
61,0.000145926,0.00147141,0.000703408,0.00240519,0.00100607,0.0286899,0.00072237
62,0.000146074,0.00146756,0.000698814,0.00239985,0.00101911,0.0285231,0.000720148
63,0.000147259,0.00147244,0.000702222,0.00241096,0.00105348,0.0287006,0.000726223
64,0.000145778,0.00146859,0.000692889,0.00241452,0.00104681,0.0287753,0.000722222
65,0.000146075,0.00146859,0.000690666,0.002428,0.0010197,0.0287264,0.000719111
66,0.000148296,0.00146667,0.00069763,0.00243141,0.0076677,0.028765,0.000724741
67,0.000145481,0.00147067,0.000701482,0.00313348,0.00101037,0.0287253,0.000719111
68,0.000145481,0.00146622,0.000700444,0.00245037,0.00100667,0.0286859,0.000718223
69,0.000144889,0.00146652,0.000702815,0.00246296,0.00102607,0.0288367,0.000721926
70,0.000145777,0.00146741,0.000696,0.00247926,0.00102341,0.0288733,0.000720445
71,0.000145778,0.0014683,0.000696,0.0024843,0.00101378,0.0291871,0.00072074
72,0.000145629,0.00146978,0.000693926,0.00250044,0.00101378,0.0292052,0.000720148
73,0.000146075,0.00146682,0.000689481,0.00250815,0.00102755,0.0292484,0.000721185
74,0.000147408,0.00146785,0.000695703,0.00252859,0.00111096,0.029411,0.000724444
75,0.000146074,0.00146963,0.000692593,0.00269926,0.00101348,0.0293917,0.000724889
76,0.000146074,0.00146578,0.000692149,0.00255644,0.000996741,0.0291803,0.000716444
77,0.000145482,0.00146696,0.000680593,0.00255378,0.000994815,0.0289639,0.000721333
78,0.000146074,0.00146578,0.000684148,0.00255837,0.00101896,0.0292276,0.000722667
79,0.000146222,0.00146637,0.000692889,0.00259289,0.0010043,0.0291809,0.00071837
80,0.000145778,0.0014677,0.000672,0.00263437,0.00838489,0.028887,0.000713482
81,0.000146074,0.00146696,0.000679111,0.003124,0.00104296,0.028465,0.00072163
82,0.000147408,0.00146963,0.00069363,0.00262326,0.00111215,0.0282716,0.000723703
83,0.000145333,0.00146918,0.000691704,0.00280193,0.000997037,0.0283529,0.000722519
84,0.000145925,0.00146726,0.000691703,0.00270622,0.00106089,0.0283012,0.00072
85,0.000145481,0.00146622,0.000686222,0.00274133,0.00114637,0.0281754,0.000716297
86,0.000145778,0.00146711,0.000700889,0.002788,0.00103733,0.0281599,0.000720593
87,0.000145186,0.00146652,0.000702074,0.00280237,0.00102667,0.0285301,0.000720148
88,0.000144592,0.0014643,0.000693778,0.002844,0.000985037,0.0277876,0.000719852
89,0.000145926,0.00144593,0.000695259,0.00292607,0.00099763,0.0042243,0.000722963
