frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.000368,0.00082384,0.00025248,0.0184186,0.0124051,0.00026256
1,0.00027424,0.00029936,0.00024272,0.0139901,0.00534448,0.00023488
2,0.00025472,0.00030992,0.0002336,0.0135789,0.00426992,0.00023456
3,0.00024608,0.00027568,0.00023296,0.0134448,0.00423536,0.00023152
4,0.00024512,0.00027664,0.00023216,0.0136782,0.00415344,0.00023248
5,0.00024416,0.00026592,0.00023808,0.0137294,0.00419648,0.00023328
6,0.00024512,0.00046368,0.00023696,0.013892,0.00418528,0.0002272
7,0.00023488,0.00027504,0.00023952,0.0139726,0.00418528,0.0002312
8,0.00024256,0.00028512,0.00024224,0.0141514,0.00421136,0.000232
9,0.0002432,0.00027936,0.0002448,0.0142491,0.00423856,0.0002328
10,0.00023872,0.00028176,0.00024512,0.0143842,0.00424704,0.00023216
11,0.0002368,0.00026944,0.00024704,0.0144976,0.00424688,0.00023392
12,0.0002432,0.00028528,0.0002504,0.0146712,0.004236,0.00023248
13,0.00024176,0.0002784,0.00025184,0.0147442,0.00423664,0.000232
14,0.0002392,0.00043728,0.0002536,0.0150211,0.00424944,0.00023344
15,0.00024192,0.00026784,0.0002536,0.0153496,0.00426896,0.00023312
16,0.00023664,0.00024144,0.00025472,0.0155952,0.0042952,0.00023296
17,0.0002352,0.00028256,0.00025584,0.0156693,0.00430656,0.00022704
18,0.0002344,0.0002936,0.00026,0.015756,0.00430208,0.00022912
19,0.00023456,0.00027616,0.00026128,0.0158685,0.00434384,0.00022832
20,0.00023312,0.00025024,0.00026352,0.0158187,0.00433776,0.00022752
21,0.0002328,0.00027536,0.00026528,0.0157197,0.00434256,0.00022848
22,0.00023552,0.00031024,0.00026704,0.0157915,0.0043232,0.0002272
23,0.000232,0.00028352,0.00026464,0.0159125,0.00435072,0.00022848
24,0.0002312,0.00025552,0.00026416,0.016084,0.00435904,0.00022784
25,0.00023328,0.00041392,0.00027024,0.0162526,0.00438464,0.0002328
26,0.00023728,0.00041584,0.00027088,0.0162805,0.00438336,0.00023376
27,0.00023264,0.00025152,0.00027056,0.0163611,0.00441744,0.00022912
28,0.00023088,0.0004576,0.00027184,0.0164379,0.00443888,0.00022752
29,0.00023776,0.0005008,0.00027488,0.0164373,0.00441168,0.00023056
30,0.00023856,0.00047008,0.00027776,0.0165253,0.00441568,0.00023344
31,0.0002384,0.00041648,0.00027584,0.0166774,0.0044512,0.00022864
32,0.00023168,0.00028128,0.00027808,0.0168019,0.00443152,0.00022768
33,0.000232,0.0002544,0.00027968,0.0169717,0.00444176,0.00022656
34,0.00023184,0.00024848,0.00027776,0.0171083,0.00448304,0.00022768
35,0.00022864,0.0002736,0.00027648,0.0172346,0.00447216,0.00022688
36,0.00022768,0.0004248,0.00027984,0.0172082,0.00449088,0.00022864
37,0.00023184,0.00028304,0.0002808,0.0170798,0.00446016,0.0002288
38,0.00023264,0.00023584,0.00028016,0.0168901,0.00448592,0.00022752
39,0.00023184,0.00025008,0.00028752,0.0169106,0.00449552,0.0002272
40,0.00023184,0.00023424,0.00028624,0.0167934,0.00449664,0.00022768
41,0.0002352,0.0002488,0.00028832,0.016733,0.00451568,0.000228
42,0.00023168,0.00024032,0.00028512,0.0166392,0.00452432,0.00022832
43,0.00023552,0.0003952,0.0002848,0.01668,0.00452432,0.0002272
44,0.00023024,0.00028448,0.00028544,0.0166075,0.00451536,0.00022656
45,0.00023376,0.00040592,0.00028592,0.0165533,0.00457008,0.00022752
46,0.00023248,0.00038912,0.0002872,0.0165157,0.004596,0.00022816
47,0.00023376,0.00039712,0.00029072,0.0164381,0.00461056,0.00022848
48,0.0002368,0.00040144,0.00029024,0.0163978,0.00467648,0.00022912
49,0.0002344,0.0003976,0.00029136,0.0162973,0.00462672,0.00022864
50,0.00023296,0.00039696,0.00029088,0.0162354,0.00467184,0.00022768
51,0.00023648,0.00035952,0.00029328,0.0161277,0.00469552,0.00022864
52,0.00023152,0.00042224,0.00029392,0.0161571,0.0047344,0.00022928
53,0.0002336,0.0002504,0.00029296,0.0159984,0.00468784,0.00022736
54,0.00023744,0.00042384,0.00029488,0.0158386,0.00468448,0.00022768
55,0.00023568,0.0002352,0.00029664,0.0156821,0.00467152,0.00022928
56,0.00023808,0.00023504,0.000296,0.0155763,0.00468128,0.00022736
57,0.00023856,0.00025424,0.00029536,0.0154579,0.00466944,0.0002288
58,0.00023824,0.00026592,0.0002944,0.0152739,0.00467568,0.0002296
59,0.00023472,0.00027312,0.00029488,0.0125098,0.00468304,0.00022784
60,0.00023984,0.00025408,0.0002928,0.012352,0.0047024,0.0002296
61,0.00024144,0.00025024,0.00029376,0.0121664,0.0047,0.00022832
62,0.00024048,0.00025024,0.00029456,0.0119749,0.00472592,0.00022784
63,0.00023808,0.00025024,0.0002928,0.0118376,0.00472416,0.00022768
64,0.00024112,0.0002552,0.00029568,0.0116546,0.00471088,0.00022752
65,0.00024256,0.00023456,0.0002992,0.0114896,0.00470864,0.00022784
66,0.00024416,0.00023488,0.00029488,0.011417,0.00470144,0.000228
67,0.0002464,0.00023632,0.00029248,0.0110794,0.00473376,0.00023024
68,0.000248,0.00029088,0.00029248,0.0108947,0.00473792,0.00022832
69,0.00024176,0.00039584,0.0002968,0.0107762,0.00471104,0.00022832
70,0.00024784,0.00039632,0.00029568,0.0106341,0.00474112,0.00022832
71,0.00024416,0.00039296,0.000292,0.0104773,0.00473264,0.00022816
72,0.0002456,0.00039312,0.00029168,0.010316,0.00471088,0.00022816
73,0.00024624,0.00039296,0.00029264,0.0101787,0.00470416,0.00022768
74,0.0002456,0.00039264,0.00029104,0.00997072,0.00471392,0.00022976
75,0.00025024,0.00039536,0.00029136,0.00984384,0.00472976,0.00022896
