frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.00060272,0.00076336,0.00028896,0.00013104,0.00727472,0.0004608
1,0.00039376,0.00031952,0.00020576,5.76e-05,0.00496928,0.00033008
2,0.00034704,0.00030512,0.00020624,5.808e-05,0.00400992,0.0002584
3,0.00032832,0.0002944,0.00016992,4.96e-05,0.00343904,0.0002552
4,0.00031984,0.0002928,0.0001704,5.152e-05,0.00345136,0.00026736
5,0.00030896,0.00028128,0.00016208,4.464e-05,0.00333744,0.000248
6,0.00030192,0.00028432,0.0001624,4.672e-05,0.0033184,0.00023296
7,0.00029216,0.0002776,0.00015696,4.576e-05,0.00331136,0.00023312
8,0.00028672,0.00026896,0.00015712,4.576e-05,0.00326112,0.00023184
9,0.00028128,0.00027744,0.00015216,4.544e-05,0.0032504,0.00022352
10,0.00028224,0.00028,0.00015344,4.416e-05,0.00321568,0.00021744
11,0.0002816,0.00027072,0.00015264,4.304e-05,0.00322224,0.0002192
12,0.00028208,0.00043584,0.00014912,4.32e-05,0.00318464,0.00021392
13,0.00027568,0.00027344,0.0001488,4.208e-05,0.00315968,0.00021376
14,0.00027536,0.00026016,0.0001504,4.336e-05,0.003168,0.00021248
15,0.0002696,0.00027488,0.00014992,4.112e-05,0.00316976,0.00021392
16,0.00027104,0.00042704,0.00014928,4.128e-05,0.00317152,0.00021392
17,0.00027968,0.0002688,0.00015008,4.352e-05,0.00318096,0.00021616
18,0.00027264,0.00027568,0.00015072,4.144e-05,0.0031752,0.00021344
19,0.00027232,0.00027568,0.00015008,5.136e-05,0.00321072,0.0002144
20,0.00027344,0.00027232,0.000152,7.12e-05,0.00325456,0.0002128
21,0.00027632,0.00033248,0.00015296,8.688e-05,0.00329232,0.00020848
22,0.00027424,0.00044912,0.00015088,9.76e-05,0.00334208,0.00021776
23,0.0002752,0.0002688,0.00015328,0.00011024,0.00340128,0.00020992
24,0.00027072,0.00027136,0.00015664,0.00012096,0.00344928,0.00020944
25,0.00026912,0.00028976,0.00015728,0.00013504,0.0034976,0.00021328
26,0.00026976,0.00026976,0.0001608,0.0001424,0.00352736,0.00021216
27,0.000276,0.00026992,0.00015872,0.00015616,0.00356496,0.00020896
28,0.0002704,0.00027456,0.00016368,0.00016912,0.00358976,0.0002136
29,0.00026976,0.00027104,0.00016176,0.00018528,0.00362368,0.00021232
30,0.00027264,0.00027056,0.00016224,0.00020304,0.00365408,0.00021296
31,0.00027344,0.00027232,0.00016496,0.00022112,0.00368224,0.00021216
32,0.00027808,0.00030608,0.0001648,0.00024912,0.00372256,0.00021424
33,0.00027264,0.00027648,0.00016608,0.00026464,0.0037504,0.00021088
34,0.00027584,0.00025936,0.00016464,0.00026896,0.00375696,0.00021184
35,0.00027264,0.00026896,0.00016528,0.00027456,0.00375136,0.00021296
36,0.00027056,0.0002824,0.00016304,0.00028256,0.00371808,0.00020592
37,0.00027984,0.000268,0.00016528,0.00028816,0.00370704,0.0002112
38,0.000276,0.00026752,0.00016464,0.00029632,0.0037384,0.0002088
39,0.00027248,0.0002672,0.0001648,0.00029776,0.0037296,0.00020768
40,0.00027216,0.00027248,0.00016544,0.00030432,0.00372064,0.00021408
41,0.00026928,0.00044064,0.00016608,0.00030944,0.0037064,0.00020704
42,0.00026544,0.00026496,0.00016544,0.00031456,0.0037224,0.00020928
43,0.00026688,0.00025072,0.00016416,0.0003184,0.00371488,0.00021504
44,0.00027184,0.00026912,0.00016432,0.0003232,0.00372224,0.00021376
45,0.00026976,0.0002752,0.00016544,0.00032752,0.00369408,0.0002144
46,0.00027344,0.00026992,0.00016512,0.00033312,0.00374432,0.00021392
47,0.00027584,0.00027808,0.000164,0.00033824,0.0037216,0.000216
48,0.000268,0.00026624,0.00016608,0.0003432,0.00371984,0.00021568
49,0.00027264,0.00025424,0.00016496,0.00034656,0.00371296,0.000212
50,0.00027248,0.00026928,0.0001648,0.00035024,0.00372912,0.00020736
51,0.0002712,0.0002744,0.00016608,0.00032176,0.00374656,0.00021168
52,0.00027232,0.00027168,0.000164,0.00025744,0.00374032,0.00021264
53,0.00026464,0.00036096,0.00016672,0.00026032,0.0037432,0.00021264
54,0.0002696,0.00029328,0.00016752,0.000264,0.00374672,0.00021296
55,0.00027504,0.00027376,0.0001664,0.00026592,0.00375248,0.00021088
56,0.00027024,0.000264,0.00016768,0.00026912,0.00376752,0.0002128
57,0.00027392,0.00028672,0.00016624,0.0002712,0.003784,0.00021136
58,0.00027456,0.000276,0.00016736,0.0002736,0.00378368,0.00021264
59,0.00026496,0.00026384,0.00016848,0.00027568,0.0038024,0.00020752
60,0.00027072,0.00028752,0.00017008,0.0002784,0.00380976,0.00021296
61,0.00026496,0.00026992,0.00016704,0.00028048,0.00381776,0.00021216
62,0.00026672,0.0002656,0.0001688,0.00028368,0.00381168,0.000212
63,0.00026688,0.00027088,0.00017168,0.00028608,0.00380112,0.00020864
64,0.0002704,0.00027616,0.00017008,0.00028944,0.00386064,0.00021056
65,0.00026576,0.00027376,0.00017184,0.00029136,0.00383728,0.00020704
66,0.00027216,0.00027392,0.00017088,0.00029568,0.00385872,0.00021328
67,0.0002696,0.0002904,0.00017088,0.0003,0.00386704,0.0002144
68,0.00026336,0.00025856,0.00017152,0.00030032,0.00389024,0.00021312
69,0.00026544,0.00025552,0.000172,0.00030912,0.00389296,0.00021536
70,0.00026752,0.00028192,0.00017456,0.00031264,0.003896,0.0002128
71,0.00025952,0.0002696,0.00017568,0.0003152,0.003896,0.0002128
72,0.00026688,0.00027104,0.00017664,0.0003144,0.0039216,0.00021376
73,0.0002592,0.00026688,0.00017408,0.00031824,0.00394352,0.00020784
74,0.00026736,0.00027056,0.00017808,0.00031392,0.00394576,0.00021312
75,0.00026464,0.0002728,0.000176,0.0003136,0.00398144,0.00020736
76,0.00026352,0.0002744,0.00017968,0.00031568,0.00400944,0.00021392
77,0.00026352,0.00026976,0.00018032,0.00031408,0.00398896,0.00021776
78,0.00026816,0.00027488,0.00018064,0.000316,0.0040208,0.00021344
79,0.00026512,0.00027136,0.00018,0.00031184,0.00403936,0.00021232
80,0.00026432,0.00027072,0.00018416,0.000316,0.0040704,0.00020832
81,0.00026432,0.00027392,0.00018496,0.00031696,0.00408848,0.0002184
82,0.00025808,0.00027104,0.000184,0.00032,0.00409488,0.00020928
83,0.00026032,0.00026592,0.000184,0.00031776,0.00412208,0.00020688
84,0.00026304,0.00035728,0.00018768,0.00032752,0.0041184,0.00021136
85,0.00026336,0.00027152,0.00018944,0.00033312,0.00416032,0.00021232
86,0.00026624,0.00026864,0.0001896,0.000336,0.00419872,0.00021232
