frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,0.0006016,0.00075632,9.984e-05,0.00012896,0.010157,0.0004608
1,0.00055968,0.00035728,9.712e-05,7.2e-05,0.0059048,0.00044144
2,0.00039024,0.00027184,7.36e-05,5.056e-05,0.0041808,0.00031824
3,0.0003848,0.00027392,7.392e-05,4.976e-05,0.00394768,0.00031696
4,0.00032064,0.00022688,6.272e-05,4.496e-05,0.00351312,0.00026032
5,0.00031552,0.0002504,6.4e-05,4.464e-05,0.00340128,0.00023984
6,0.00030128,0.00022624,6.096e-05,4.24e-05,0.00336336,0.00023824
7,0.00030944,0.00024,6.096e-05,4.208e-05,0.00328592,0.0002336
8,0.0002984,0.00024208,6.112e-05,4.304e-05,0.00328224,0.00023552
9,0.0002896,0.00023168,5.872e-05,4.144e-05,0.00320128,0.00023184
10,0.00029008,0.00024912,5.984e-05,4.048e-05,0.00321392,0.00022848
11,0.00028208,0.00024336,5.872e-05,4.08e-05,0.00319872,0.00021792
12,0.00028656,0.00023888,5.904e-05,4.064e-05,0.00318512,0.00022304
13,0.00028912,0.00024,5.936e-05,4.016e-05,0.0031736,0.00021984
14,0.00027616,0.00024496,5.84e-05,3.888e-05,0.00312112,0.00021232
15,0.00027072,0.00023808,5.856e-05,3.968e-05,0.00312272,0.000212
16,0.00027232,0.00023872,5.84e-05,3.968e-05,0.0031328,0.00020736
17,0.00027664,0.00024944,5.984e-05,4e-05,0.00314128,0.00020768
18,0.000272,0.00037056,5.968e-05,4.112e-05,0.0031512,0.0002128
19,0.00027296,0.00026128,6.032e-05,4.08e-05,0.00318608,0.0002112
20,0.00027952,0.0002472,6.128e-05,4.144e-05,0.00321184,0.00021648
21,0.00027024,0.0002392,6.224e-05,4.592e-05,0.00323392,0.00021376
22,0.000268,0.00025008,6.336e-05,4.896e-05,0.00327488,0.00021376
23,0.00027184,0.00024128,6.368e-05,4.928e-05,0.00331056,0.00021216
24,0.00027328,0.00024608,6.464e-05,5.008e-05,0.00331456,0.0002128
25,0.0002728,0.00025264,6.688e-05,5.488e-05,0.00335616,0.00021136
26,0.00027232,0.0002432,6.704e-05,5.248e-05,0.00338832,0.00020736
27,0.00026752,0.00025424,6.816e-05,5.568e-05,0.00340784,0.00021616
28,0.00026992,0.00025744,7.04e-05,5.808e-05,0.00341808,0.00021184
29,0.0002696,0.0002416,7.12e-05,5.968e-05,0.00345744,0.00021424
30,0.0002728,0.00025616,7.248e-05,6.304e-05,0.00347408,0.00021616
31,0.0002744,0.00023344,7.248e-05,6.784e-05,0.00349584,0.00021184
32,0.000268,0.00023632,7.296e-05,6.976e-05,0.00352112,0.00021264
33,0.00026976,0.00025232,7.264e-05,7.216e-05,0.0035208,0.00020608
