frame,blit,compute,drawCaps,drawSides,gBuffer,shading
0,3.92e-05,0.00186576,0.00099904,0.00036848,0.0021488,0.00013024
1,3.632e-05,0.00053392,0.00099328,0.0003624,0.00106032,0.00012624
2,2.4e-05,0.00044272,0.0008136,0.00024992,0.0008384,8.88e-05
3,2.4e-05,0.00048992,0.00080368,0.00024896,0.00070336,8.928e-05
4,2.4e-05,0.0004736,0.00080448,0.00025008,0.00070112,8.944e-05
5,2.32e-05,0.00048608,0.0007736,0.00039616,0.0007136,9.056e-05
6,1.776e-05,0.0004152,0.00082144,0.00058176,0.00080448,8.16e-05
7,1.616e-05,0.00044096,0.00079776,0.0006288,0.00068208,8.336e-05
8,2.064e-05,0.00047088,0.00081024,0.00048816,0.00080816,8.048e-05
9,1.968e-05,0.0004232,0.00082032,0.0004968,0.00083952,8.064e-05
10,1.744e-05,0.00045664,0.00082896,0.00048928,0.00070704,8.112e-05
11,1.712e-05,0.00046112,0.00084864,0.000468,0.0008584,8e-05
12,1.84e-05,0.0004672,0.00084736,0.00042832,0.00081744,8.016e-05
13,1.84e-05,0.00047312,0.0008488,0.000368,0.00078272,7.792e-05
14,1.552e-05,0.00041456,0.00084384,0.00036,0.0007912,7.968e-05
15,1.616e-05,0.00046608,0.00084224,0.00032448,0.00074912,8.032e-05
16,1.776e-05,0.00044256,0.00083552,0.00032512,0.00063408,7.824e-05
17,1.568e-05,0.00044368,0.00083504,0.00032496,0.00053728,7.856e-05
18,1.504e-05,0.00044848,0.00083792,0.00031216,0.000556,7.952e-05
19,1.6e-05,0.00041648,0.00084272,0.00027472,0.00063456,8.064e-05
20,1.76e-05,0.00039632,0.00084256,0.00025024,0.0006472,7.872e-05
21,1.472e-05,0.00045488,0.00084896,0.00024896,0.00070688,7.776e-05
22,1.744e-05,0.0004328,0.00084528,0.00022896,0.00069712,7.712e-05
23,1.616e-05,0.00042416,0.000848,0.00021472,0.00070048,7.952e-05
24,1.664e-05,0.00041056,0.00084688,0.00020512,0.00069728,7.728e-05
25,1.76e-05,0.00039632,0.00084,0.00019568,0.00068848,7.712e-05
26,1.824e-05,0.0004016,0.00083728,0.00019168,0.0006992,7.696e-05
27,1.792e-05,0.00040928,0.00083888,0.00018976,0.00070128,8.032e-05
28,1.648e-05,0.00044848,0.00084384,0.00018624,0.00069248,7.696e-05
29,1.728e-05,0.000376,0.00082736,0.00017776,0.00070112,7.648e-05
30,1.856e-05,0.00045104,0.00083648,0.00017264,0.0007072,7.712e-05
31,1.84e-05,0.00041536,0.00083568,0.0001728,0.0007104,7.664e-05
32,1.856e-05,0.00045664,0.0008384,0.00017264,0.00070352,8.064e-05
33,1.984e-05,0.0004104,0.00082576,0.00017312,0.00071008,7.792e-05
34,1.888e-05,0.00045696,0.00083152,0.00017232,0.00070944,7.872e-05
35,1.792e-05,0.00039312,0.00083136,0.00017232,0.00069792,7.728e-05
36,1.872e-05,0.000464,0.00083696,0.0001728,0.00069728,7.632e-05
37,1.792e-05,0.00045232,0.00083888,0.00017328,0.00070848,7.856e-05
38,1.84e-05,0.00044736,0.0008336,0.0001728,0.00071936,7.76e-05
39,1.936e-05,0.00046208,0.00083424,0.00017344,0.0007064,7.712e-05
40,1.84e-05,0.00046128,0.00084352,0.00017264,0.00071792,7.696e-05
41,1.872e-05,0.00043728,0.00083904,0.00017472,0.00073376,7.648e-05
42,1.776e-05,0.00045264,0.00082144,0.0001752,0.00070784,7.76e-05
43,1.856e-05,0.00043472,0.0008384,0.00017408,0.0007032,7.76e-05
44,1.744e-05,0.00044256,0.00083808,0.0001752,0.00069808,7.952e-05
45,1.696e-05,0.00039888,0.00083744,0.00018048,0.0006968,7.728e-05
46,1.616e-05,0.00038288,0.000848,0.0001856,0.00071696,7.84e-05
47,1.648e-05,0.00044448,0.00085344,0.0002328,0.00080144,7.856e-05
48,1.824e-05,0.00039056,0.00084592,0.00026304,0.00069584,7.552e-05
49,2.32e-05,0.00042688,0.00082256,0.000352,0.00085344,9.152e-05
50,2.336e-05,0.00040144,0.00083216,0.00034384,0.00095504,8.944e-05
51,2.272e-05,0.00046608,0.00082,0.00035552,0.00090224,8.992e-05
52,1.488e-05,0.0004568,0.00081904,0.00036448,0.00084224,8.016e-05
53,1.6e-05,0.00046048,0.00082608,0.00032144,0.00074064,8.224e-05
54,1.856e-05,0.00044784,0.00082928,0.00038592,0.00080496,8.128e-05
55,2.032e-05,0.00046528,0.00082768,0.00038784,0.00077808,8.096e-05
56,1.888e-05,0.00043808,0.000828,0.000376,0.0007808,8e-05
57,1.424e-05,0.00041312,0.00083536,0.00035808,0.00074688,7.952e-05
58,1.808e-05,0.00044976,0.00081936,0.00035472,0.00074272,7.888e-05
59,1.456e-05,0.00044304,0.00083408,0.00035184,0.0007352,7.904e-05
60,1.648e-05,0.00045616,0.00083904,0.000348,0.0007336,7.936e-05
61,1.824e-05,0.0004008,0.00083712,0.0003368,0.0007064,7.984e-05
62,1.856e-05,0.00044816,0.00083488,0.00033744,0.0007112,7.856e-05
63,1.68e-05,0.00039472,0.00083232,0.00033776,0.00070736,8.016e-05
64,1.44e-05,0.00043968,0.0008288,0.00034144,0.00071728,7.904e-05
65,1.344e-05,0.0004448,0.00083984,0.00033168,0.0006944,7.936e-05
66,1.488e-05,0.00043264,0.0008384,0.00034048,0.00069008,7.888e-05
67,1.408e-05,0.00039696,0.00083776,0.00033552,0.00068224,7.968e-05
68,1.52e-05,0.00045232,0.00083504,0.00033504,0.00069008,7.76e-05
69,1.568e-05,0.00044624,0.00084048,0.00032832,0.00067168,7.776e-05
70,1.408e-05,0.00042016,0.00083504,0.00033184,0.00068032,7.68e-05
71,1.232e-05,0.00040864,0.00083936,0.00032656,0.00067552,7.744e-05
72,1.36e-05,0.00045152,0.00084016,0.00032768,0.0006688,7.648e-05
73,1.248e-05,0.00045344,0.00083568,0.00032816,0.00067632,7.904e-05
74,1.184e-05,0.00044496,0.00084528,0.00032352,0.00066384,7.728e-05
75,1.344e-05,0.00044768,0.00083824,0.00031408,0.00065152,7.696e-05
76,1.344e-05,0.00044624,0.00084224,0.0003032,0.00060992,7.568e-05
77,1.328e-05,0.00044912,0.0008384,0.00029184,0.00058048,7.776e-05
78,1.328e-05,0.000444,0.00083632,0.00030192,0.00058672,7.952e-05
79,1.328e-05,0.00039968,0.00084288,0.00032352,0.00060272,7.808e-05
80,1.52e-05,0.00043872,0.00084688,0.00036384,0.00062064,7.824e-05
81,1.696e-05,0.00043664,0.00085152,0.00041248,0.0006528,7.68e-05
82,1.664e-05,0.0004032,0.0008512,0.00043936,0.000688,7.872e-05
83,1.536e-05,0.00038944,0.00084656,0.00045216,0.00064416,7.824e-05
84,1.2e-05,0.0004448,0.00085136,0.00044544,0.00059216,7.76e-05
85,1.184e-05,0.00045424,0.00084544,0.00045824,0.00060064,7.776e-05
86,1.584e-05,0.00040592,0.0008512,0.00050096,0.00074816,7.952e-05
87,1.68e-05,0.00044464,0.00084688,0.00053056,0.0007728,7.824e-05
